"id","consumptionDate","truckId","excavatorId","supportEquipmentId","fuelType","quantity","costPerLiter","totalCost","operatingHours","distance","fuelEfficiency","fuelStation","remarks","createdAt","updatedAt"
"cmifyj2w40cqy2o7gk2bcoa56","2025-11-03T12:04:41.602Z","cmifyiwb104va2o7g8qjc0pox",,,"PERTAMAX",397.430133479379,12000,4769161.601752548,14.89895119128578,83.36167967236975,1.673730964926634,"Station-A",,"2025-11-26T12:04:41.957Z","2025-11-26T12:04:41.957Z"
"cmifyj2w60cr02o7gwtm6zewb","2025-11-04T12:04:41.602Z","cmifyiwb304vc2o7gzmdht4s4",,,"SOLAR",247.4395062592687,6500,1608356.790685246,10.73783662930317,162.040925885042,1.67312907415007,"Station-A",,"2025-11-26T12:04:41.958Z","2025-11-26T12:04:41.958Z"
"cmifyj2w70cr22o7gdlt3drh4","2025-11-17T12:04:41.602Z",,"cmifyiwz005l12o7gcfpdvygq",,"SOLAR",272.1255611905115,6500,1768816.147738324,8.821843282369727,,,"Station-B",,"2025-11-26T12:04:41.959Z","2025-11-26T12:04:41.959Z"
"cmifyj2w80cr42o7gqb39r8y3","2025-11-21T12:04:41.602Z",,,"cmifyixii061q2o7g2iiqn5e3","SOLAR",355.3859939558841,6500,2310008.960713247,13.31410516222818,,,"Station-A",,"2025-11-26T12:04:41.961Z","2025-11-26T12:04:41.961Z"
"cmifyj2w90cr62o7ggihjt2nu","2025-11-07T12:04:41.602Z","cmifyiwb704vi2o7gchyuf92t",,,"SOLAR",442.4239728607904,6500,2875755.823595138,10.83799948760633,64.76800316654298,2.803503265770136,"Station-B",,"2025-11-26T12:04:41.962Z","2025-11-26T12:04:41.962Z"
"cmifyj2wb0cr82o7gn2kckpm1","2025-11-15T12:04:41.602Z","cmifyiwb904vk2o7ginulq9ww",,,"PERTAMAX",102.5596062762688,12000,1230715.275315225,15.69516522805141,71.98339976131028,1.620564719077139,"Station-A",,"2025-11-26T12:04:41.963Z","2025-11-26T12:04:41.963Z"
"cmifyj2wc0cra2o7g55q61igb","2025-11-12T12:04:41.602Z",,"cmifyiwz505l52o7g6ct9lmq7",,"SOLAR",424.9587111949018,6500,2762231.622766862,9.058929981869168,,,"Station-C",,"2025-11-26T12:04:41.964Z","2025-11-26T12:04:41.964Z"
"cmifyj2wd0crc2o7g7b0gykj2","2025-11-10T12:04:41.602Z",,"cmifyiwz705l62o7gy9jn0ept",,"SOLAR",362.5770051595496,6500,2356750.533537073,11.51244958819468,,,"Station-C",,"2025-11-26T12:04:41.966Z","2025-11-26T12:04:41.966Z"
"cmifyj2we0cre2o7gdepvj0oi","2025-11-06T12:04:41.602Z",,"cmifyiwz805l72o7gjf0wl5us",,"SOLAR",221.7543332691042,6500,1441403.166249177,11.16220722432215,,,"Station-A",,"2025-11-26T12:04:41.967Z","2025-11-26T12:04:41.967Z"
"cmifyj2wg0crg2o7gtioaxtic","2025-10-28T12:04:41.602Z",,,"cmifyixio061w2o7gur9khjg9","SOLAR",148.9507308271852,6500,968179.7503767039,8.72006606883812,,,"Station-C",,"2025-11-26T12:04:41.968Z","2025-11-26T12:04:41.968Z"
"cmifyj2wh0cri2o7gxba4om0l","2025-11-20T12:04:41.602Z","cmifyiwbg04vu2o7gbi9kac36",,,"SOLAR",476.6578458117398,6500,3098275.997776309,8.119894765193244,134.7224781037147,2.250607980896741,"Station-A",,"2025-11-26T12:04:41.969Z","2025-11-26T12:04:41.969Z"
"cmifyj2wj0crk2o7gm8ceaoj5","2025-11-23T12:04:41.602Z",,,"cmifyixiq061y2o7gbwzlinm3","SOLAR",117.7953207910315,6500,765669.5851417049,11.26181458346798,,,"Station-A",,"2025-11-26T12:04:41.971Z","2025-11-26T12:04:41.971Z"
"cmifyj2wk0crm2o7g5cdoehs3","2025-11-11T12:04:41.602Z",,"cmifyiwzd05lb2o7gav29qm8w",,"SOLAR",482.6392133893394,6500,3137154.887030706,12.45088100232243,,,"Station-A",,"2025-11-26T12:04:41.972Z","2025-11-26T12:04:41.972Z"
"cmifyj2wl0cro2o7gxuf91z5u","2025-11-17T12:04:41.602Z",,"cmifyiwze05lc2o7gj6lfvg9w",,"SOLAR",475.092482293923,6500,3088101.1349105,10.32944294514884,,,"Station-A",,"2025-11-26T12:04:41.974Z","2025-11-26T12:04:41.974Z"
"cmifyj2wn0crq2o7g6l35070s","2025-11-09T12:04:41.602Z",,"cmifyiwzf05ld2o7g5j6nfo8d",,"SOLAR",446.7832478025069,6500,2904091.110716294,12.10348110530965,,,"Station-C",,"2025-11-26T12:04:41.975Z","2025-11-26T12:04:41.975Z"
"cmifyj2wo0crs2o7gd8akbapp","2025-11-23T12:04:41.602Z",,"cmifyiwzg05le2o7glpiqx2xw",,"SOLAR",227.091641125896,6500,1476095.667318324,8.465184685354043,,,"Station-C",,"2025-11-26T12:04:41.976Z","2025-11-26T12:04:41.976Z"
"cmifyj2wp0cru2o7gdhajbi20","2025-11-13T12:04:41.602Z","cmifyiwbp04w62o7gdp9wr92g",,,"SOLAR",185.6052045216292,6500,1206433.82939059,11.26748005537146,181.7058457881272,2.946687429223557,"Station-B",,"2025-11-26T12:04:41.978Z","2025-11-26T12:04:41.978Z"
"cmifyj2wr0crw2o7g3pgfu1x0","2025-11-21T12:04:41.602Z",,,"cmifyixiw06242o7glu7b1ml1","SOLAR",300.5214872111991,6500,1953389.666872794,8.600610380489817,,,"Station-A",,"2025-11-26T12:04:41.979Z","2025-11-26T12:04:41.979Z"
"cmifyj2ws0cry2o7gsott0n65","2025-11-22T12:04:41.602Z","cmifyiwbs04wa2o7gkpjimvez",,,"PERTAMAX",232.250577175218,12000,2787006.926102616,13.44801312966468,98.45338447014589,2.314786517930995,"Station-A",,"2025-11-26T12:04:41.980Z","2025-11-26T12:04:41.980Z"
"cmifyj2wt0cs02o7gplvd79gn","2025-10-30T12:04:41.602Z",,,"cmifyixiy06262o7gkj7e6jej","SOLAR",404.3285729614312,6500,2628135.724249303,14.09589854470367,,,"Station-A",,"2025-11-26T12:04:41.982Z","2025-11-26T12:04:41.982Z"
"cmifyj2wv0cs22o7gbdoiwyi7","2025-11-04T12:04:41.602Z","cmifyiwbv04we2o7ggm8x112q",,,"PERTAMAX",176.2570522221103,12000,2115084.626665324,11.87598948314891,186.0557254144894,2.850770017157592,"Station-C",,"2025-11-26T12:04:41.983Z","2025-11-26T12:04:41.983Z"
"cmifyj2ww0cs42o7gj2q95vd8","2025-11-02T12:04:41.602Z","cmifyiwbx04wg2o7g6m7cdvfj",,,"SOLAR",215.6538363953911,6500,1401749.936570042,14.93046023398154,114.8134882590538,2.88041860107136,"Station-C",,"2025-11-26T12:04:41.984Z","2025-11-26T12:04:41.984Z"
"cmifyj2wx0cs62o7gc6noeiri","2025-11-04T12:04:41.602Z",,,"cmifyixj206292o7g9v0a7hbu","SOLAR",400.3294299424995,6500,2602141.294626247,11.80706121826377,,,"Station-A",,"2025-11-26T12:04:41.986Z","2025-11-26T12:04:41.986Z"
"cmifyj2wz0cs82o7gr8uk9rhd","2025-11-15T12:04:41.602Z",,,"cmifyixj3062a2o7gzm415fx2","SOLAR",122.9093381171879,6500,798910.6977617212,13.8893354806421,,,"Station-B",,"2025-11-26T12:04:41.987Z","2025-11-26T12:04:41.987Z"
"cmifyj2x00csa2o7gqhoavxgr","2025-11-13T12:04:41.602Z","cmifyiwc204wm2o7gk6rhm5vj",,,"SOLAR",235.1911228185684,6500,1528742.298320695,10.21076145083181,61.34524369186963,2.586737559597827,"Station-C",,"2025-11-26T12:04:41.989Z","2025-11-26T12:04:41.989Z"
"cmifyj2x20csc2o7gf4wgoyqj","2025-11-12T12:04:41.602Z","cmifyiwc304wo2o7gmxc9iaqk",,,"SOLAR",135.7423411292144,6500,882325.2173398938,14.93157836747563,185.4247720114162,1.804237610593465,"Station-C",,"2025-11-26T12:04:41.990Z","2025-11-26T12:04:41.990Z"
"cmifyj2x30cse2o7geckz35nj","2025-10-31T12:04:41.602Z","cmifyiwc504wq2o7gjcflnk2k",,,"PERTAMAX",382.3390409181973,12000,4588068.491018368,14.35367927592095,141.1556761090202,2.008624259885927,"Station-B",,"2025-11-26T12:04:41.991Z","2025-11-26T12:04:41.991Z"
"cmifyj2x40csg2o7g5q70lhty","2025-11-02T12:04:41.602Z","cmifyiwc704ws2o7gfb9wwrfs",,,"PERTAMAX",338.7038229790186,12000,4064445.875748224,13.04529853496049,163.50087467676,1.836611571981787,"Station-C",,"2025-11-26T12:04:41.993Z","2025-11-26T12:04:41.993Z"
"cmifyj2x60csi2o7gz4bdba4y","2025-11-24T12:04:41.602Z","cmifyiwc804wu2o7gbq6vshob",,,"SOLAR",120.8997918360192,6500,785848.6469341251,11.93917600502339,123.8557884503311,2.477166913382366,"Station-B",,"2025-11-26T12:04:41.994Z","2025-11-26T12:04:41.994Z"
"cmifyj2x70csk2o7gfs5w4rbu","2025-11-23T12:04:41.602Z","cmifyiwca04ww2o7g41ziw5qv",,,"SOLAR",403.9433284156443,6500,2625631.634701688,9.558246528358172,180.8549315690908,1.864018824426381,"Station-A",,"2025-11-26T12:04:41.995Z","2025-11-26T12:04:41.995Z"
"cmifyj2x80csm2o7gqe3kupbg","2025-11-09T12:04:41.602Z",,"cmifyiwzz05lt2o7g2wluixmq",,"SOLAR",265.5997003993199,6500,1726398.052595579,14.45655652158648,,,"Station-C",,"2025-11-26T12:04:41.996Z","2025-11-26T12:04:41.996Z"
"cmifyj2x90cso2o7gdfvndaie","2025-10-31T12:04:41.602Z","cmifyiwcf04x02o7g92p5tbh9",,,"PERTAMAX",498.9536608601686,12000,5987443.930322023,14.75577427560668,87.47877650097288,2.591120547101037,"Station-B",,"2025-11-26T12:04:41.998Z","2025-11-26T12:04:41.998Z"
"cmifyj2xb0csq2o7gz12gzt02","2025-11-11T12:04:41.602Z",,"cmifyix0205lv2o7gysly3pc3",,"SOLAR",430.5299176757321,6500,2798444.464892258,13.80508034154127,,,"Station-C",,"2025-11-26T12:04:41.999Z","2025-11-26T12:04:41.999Z"
"cmifyj2xc0css2o7gi4dgxtaw","2025-11-16T12:04:41.602Z","cmifyiwcj04x42o7gq33rqgi5",,,"PERTAMAX",166.8980463424047,12000,2002776.556108857,9.276282646858462,98.16001617910761,2.42189667910958,"Station-C",,"2025-11-26T12:04:42.000Z","2025-11-26T12:04:42.000Z"
"cmifyj2xd0csu2o7gniwjyu5l","2025-11-26T12:04:41.602Z","cmifyiwck04x62o7gb8iarahw",,,"SOLAR",357.022417762622,6500,2320645.715457043,11.52644907185097,154.2726170265724,1.637365729333955,"Station-B",,"2025-11-26T12:04:42.002Z","2025-11-26T12:04:42.002Z"
"cmifyj2xf0csw2o7ge18phjue","2025-11-02T12:04:41.602Z","cmifyiwcm04x82o7g2we2ch0n",,,"PERTAMAX",132.0787131425913,12000,1584944.557711096,13.45214311405417,72.59921331764758,1.524984875214378,"Station-A",,"2025-11-26T12:04:42.003Z","2025-11-26T12:04:42.003Z"
"cmifyj2xh0csy2o7goeie491j","2025-11-12T12:04:41.602Z",,"cmifyix0705lz2o7g9tju0mty",,"SOLAR",273.5669885490648,6500,1778185.425568921,10.41808354123187,,,"Station-A",,"2025-11-26T12:04:42.005Z","2025-11-26T12:04:42.005Z"
"cmifyj2xi0ct02o7g43qfftdr","2025-11-21T12:04:41.602Z",,,"cmifyixjk062o2o7gtkyj51tq","SOLAR",342.8756424457787,6500,2228691.675897561,12.14664383693146,,,"Station-B",,"2025-11-26T12:04:42.007Z","2025-11-26T12:04:42.007Z"
"cmifyj2xk0ct22o7ggsp8mahh","2025-11-14T12:04:41.602Z","cmifyiwcr04xe2o7gzlku6apk",,,"SOLAR",423.2505708572457,6500,2751128.710572097,8.679913248936517,103.4787148515175,2.600182764194381,"Station-B",,"2025-11-26T12:04:42.008Z","2025-11-26T12:04:42.008Z"
"cmifyj2xl0ct42o7gtqi6xxel","2025-10-28T12:04:41.602Z","cmifyiwcs04xg2o7gvbq8x4fy",,,"PERTAMAX",479.0022835160286,12000,5748027.402192344,9.13996332266483,195.1792680558056,2.207278967164598,"Station-B",,"2025-11-26T12:04:42.009Z","2025-11-26T12:04:42.009Z"
"cmifyj2xn0ct62o7gl3hco4iz","2025-11-12T12:04:41.602Z","cmifyiwcu04xi2o7gi4rs5kel",,,"SOLAR",296.0020715208946,6500,1924013.464885815,12.14916373919294,148.2825106500719,2.923788574662291,"Station-B",,"2025-11-26T12:04:42.011Z","2025-11-26T12:04:42.011Z"
"cmifyj2xo0ct82o7gmhi54vkm","2025-11-10T12:04:41.602Z","cmifyiwcv04xk2o7gdqs57s4a",,,"PERTAMAX",211.697059973141,12000,2540364.719677692,15.89981766945707,155.7612549362636,1.732214111194091,"Station-A",,"2025-11-26T12:04:42.012Z","2025-11-26T12:04:42.012Z"
"cmifyj2xp0cta2o7ga5f1kgg4","2025-11-22T12:04:41.602Z","cmifyiwcx04xm2o7g4l0poxad",,,"PERTAMAX",444.5600987852468,12000,5334721.185422962,9.639798931051134,151.7991173957661,2.584372424170968,"Station-A",,"2025-11-26T12:04:42.014Z","2025-11-26T12:04:42.014Z"
"cmifyj2xr0ctc2o7glrolbwfy","2025-11-14T12:04:41.602Z",,"cmifyix0f05m62o7ghz9c7yo1",,"SOLAR",394.4133889923201,6500,2563687.02845008,15.10328980112858,,,"Station-B",,"2025-11-26T12:04:42.015Z","2025-11-26T12:04:42.015Z"
"cmifyj2xs0cte2o7gw3v2pycs","2025-11-03T12:04:41.602Z",,"cmifyix0g05m72o7gxv1shmc9",,"SOLAR",298.5991214765202,6500,1940894.289597381,8.898375212056791,,,"Station-A",,"2025-11-26T12:04:42.017Z","2025-11-26T12:04:42.017Z"
"cmifyj2xu0ctg2o7g0w1do9lo","2025-11-19T12:04:41.602Z","cmifyiwd204xs2o7g44zd9ayf",,,"SOLAR",285.4695856219806,6500,1855552.306542874,13.64963149814423,156.8837664135908,2.75780525713066,"Station-A",,"2025-11-26T12:04:42.018Z","2025-11-26T12:04:42.018Z"
"cmifyj2xv0cti2o7ghez3togf","2025-11-08T12:04:41.602Z",,"cmifyix0j05m92o7gz0jnuqdt",,"SOLAR",493.9963322923645,6500,3210976.159900369,9.689725237051693,,,"Station-C",,"2025-11-26T12:04:42.020Z","2025-11-26T12:04:42.020Z"
"cmifyj2xx0ctk2o7g2e6izlb1","2025-11-04T12:04:41.602Z","cmifyiwd404xw2o7gmhd98qid",,,"SOLAR",378.5979088765965,6500,2460886.407697877,15.58514206462457,74.76387769337454,2.576216775460718,"Station-A",,"2025-11-26T12:04:42.022Z","2025-11-26T12:04:42.022Z"
"cmifyj2xz0ctm2o7gmwtauaq9","2025-11-22T12:04:41.602Z","cmifyiwd604xy2o7gty7jtc7j",,,"SOLAR",489.5791336444415,6500,3182264.36868887,9.55767337817608,108.5599303820948,2.300564978178012,"Station-C",,"2025-11-26T12:04:42.023Z","2025-11-26T12:04:42.023Z"
"cmifyj2y00cto2o7gmxg0h5uq","2025-11-17T12:04:41.602Z",,"cmifyix0n05mc2o7gtqjz5msj",,"SOLAR",384.3623322699517,6500,2498355.159754686,15.89015962687121,,,"Station-A",,"2025-11-26T12:04:42.024Z","2025-11-26T12:04:42.024Z"
"cmifyj2y10ctq2o7gk7vf8caw","2025-11-12T12:04:41.602Z",,"cmifyix0o05md2o7g89zlnf2g",,"SOLAR",300.5147174733048,6500,1953345.663576481,15.75742438206481,,,"Station-A",,"2025-11-26T12:04:42.026Z","2025-11-26T12:04:42.026Z"
"cmifyj2y30cts2o7go394sktw","2025-11-09T12:04:41.602Z","cmifyiwdb04y42o7gew60ntki",,,"SOLAR",199.4582157266098,6500,1296478.402222963,14.83458847539584,152.4870150708848,1.960959296879295,"Station-C",,"2025-11-26T12:04:42.027Z","2025-11-26T12:04:42.027Z"
"cmifyj2y40ctu2o7g41fcy6hi","2025-11-05T12:04:41.602Z","cmifyiwdc04y62o7gpr3fqjfg",,,"PERTAMAX",498.5790620574796,12000,5982948.744689755,15.45243897415383,83.61248058668745,2.427659562876991,"Station-A",,"2025-11-26T12:04:42.028Z","2025-11-26T12:04:42.028Z"
"cmifyj2y50ctw2o7gii0216wj","2025-10-29T12:04:41.602Z","cmifyiwde04y82o7gtt6so9t6",,,"PERTAMAX",329.5309492156771,12000,3954371.390588125,10.91537213003824,93.93074847752928,1.83715692411049,"Station-A",,"2025-11-26T12:04:42.029Z","2025-11-26T12:04:42.029Z"
"cmifyj2y60cty2o7g5mxexe3c","2025-11-08T12:04:41.602Z",,"cmifyix0t05mh2o7gh8gpzj93",,"SOLAR",207.54954001992,6500,1349072.01012948,14.99883101850757,,,"Station-B",,"2025-11-26T12:04:42.031Z","2025-11-26T12:04:42.031Z"
"cmifyj2y80cu02o7gq71j0x0n","2025-11-03T12:04:41.602Z",,,"cmifyixk206362o7g0t93kda3","SOLAR",145.794346849736,6500,947663.2545232842,8.619061264324776,,,"Station-B",,"2025-11-26T12:04:42.032Z","2025-11-26T12:04:42.032Z"
"cmifyj2y90cu22o7g6kx6nina","2025-11-11T12:04:41.602Z","cmifyiwdi04ye2o7gqn47skav",,,"SOLAR",462.4456462143573,6500,3005896.700393323,12.74954791159603,137.8888708041759,2.138928371737,"Station-C",,"2025-11-26T12:04:42.033Z","2025-11-26T12:04:42.033Z"
"cmifyj2ya0cu42o7g8k7wml0b","2025-11-01T12:04:41.602Z",,,"cmifyixk406382o7glcajcrrn","SOLAR",259.0967863385013,6500,1684129.111200259,8.786624571121413,,,"Station-A",,"2025-11-26T12:04:42.035Z","2025-11-26T12:04:42.035Z"
"cmifyj2yc0cu62o7gxioj251g","2025-11-14T12:04:41.602Z","cmifyiwdl04yi2o7gxgsdsq4b",,,"SOLAR",217.8861732572664,6500,1416260.126172232,9.258764307245421,160.9753763988169,1.858145831321347,"Station-A",,"2025-11-26T12:04:42.036Z","2025-11-26T12:04:42.036Z"
"cmifyj2ye0cu82o7gihlbrlpc","2025-11-03T12:04:41.602Z","cmifyiwdn04yk2o7gpyrviour",,,"SOLAR",451.4070197720197,6500,2934145.628518128,9.67726622617237,51.95641821083352,1.670598716407952,"Station-C",,"2025-11-26T12:04:42.038Z","2025-11-26T12:04:42.038Z"
"cmifyj2yf0cua2o7gjo2w4s38","2025-11-21T12:04:41.602Z",,"cmifyix1005mn2o7gz6z6vkd8",,"SOLAR",265.5493556897917,6500,1726070.811983646,9.180981151486769,,,"Station-C",,"2025-11-26T12:04:42.040Z","2025-11-26T12:04:42.040Z"
"cmifyj2yh0cuc2o7gknl2h6dj","2025-11-16T12:04:41.602Z","cmifyiwdq04yo2o7g7r4artxg",,,"PERTAMAX",109.7847297085838,12000,1317416.756503006,11.98899378257348,86.344384207537,2.252998665766252,"Station-A",,"2025-11-26T12:04:42.041Z","2025-11-26T12:04:42.041Z"
"cmifyj2yi0cue2o7ga2kvawbx","2025-11-22T12:04:41.602Z",,"cmifyix1305mp2o7gkkz67aae",,"SOLAR",457.1604864683283,6500,2971543.162044134,10.6539598355765,,,"Station-A",,"2025-11-26T12:04:42.042Z","2025-11-26T12:04:42.042Z"
"cmifyj2yj0cug2o7g2rxkg5ka","2025-10-30T12:04:41.602Z","cmifyiwdt04ys2o7gnuiyajns",,,"SOLAR",359.9487445478183,6500,2339666.839560819,13.53207491086809,114.3163766673404,2.349901790129016,"Station-B",,"2025-11-26T12:04:42.044Z","2025-11-26T12:04:42.044Z"
"cmifyj2yl0cui2o7glmrxg9h3","2025-11-03T12:04:41.602Z","cmifyiwdv04yu2o7g5kbbc8l6",,,"SOLAR",192.2341202631323,6500,1249521.78171036,15.18985374328084,123.0080419372499,2.12055265022426,"Station-C",,"2025-11-26T12:04:42.045Z","2025-11-26T12:04:42.045Z"
"cmifyj2ym0cuk2o7g3gkytzli","2025-11-11T12:04:41.602Z",,"cmifyix1705ms2o7gfk1dnna8",,"SOLAR",327.7753656292964,6500,2130539.876590427,9.041605180293622,,,"Station-B",,"2025-11-26T12:04:42.047Z","2025-11-26T12:04:42.047Z"
"cmifyj2yo0cum2o7g9766gm33","2025-11-06T12:04:41.602Z","cmifyiwdy04yy2o7g47e8fzrt",,,"PERTAMAX",201.0045499687206,12000,2412054.599624647,8.71762956365773,171.7671322760094,2.060655628239262,"Station-B",,"2025-11-26T12:04:42.048Z","2025-11-26T12:04:42.048Z"
"cmifyj2yp0cuo2o7gsh33txim","2025-10-30T12:04:41.602Z","cmifyiwe004z02o7gucubrbxf",,,"PERTAMAX",155.698123464548,12000,1868377.481574576,12.54254088938748,132.6978728074071,2.89531033278733,"Station-C",,"2025-11-26T12:04:42.049Z","2025-11-26T12:04:42.049Z"
"cmifyj2yq0cuq2o7g5gfo87ny","2025-11-14T12:04:41.602Z","cmifyiwe104z22o7gtkvbpdw0",,,"SOLAR",131.4258252833921,6500,854267.8643420484,14.55695789740597,192.4188115696487,2.160327909351772,"Station-A",,"2025-11-26T12:04:42.051Z","2025-11-26T12:04:42.051Z"
"cmifyj2ys0cus2o7ggggsn1gn","2025-11-11T12:04:41.602Z","cmifyiwe304z42o7gavgrbuzn",,,"SOLAR",339.8227449614817,6500,2208847.842249631,9.018203015624906,126.7213385855556,2.224503073210201,"Station-A",,"2025-11-26T12:04:42.052Z","2025-11-26T12:04:42.052Z"
"cmifyj2yt0cuu2o7gix6f84b6","2025-11-11T12:04:41.602Z","cmifyiwe404z62o7gc2l38u64",,,"SOLAR",334.1016040517898,6500,2171660.426336634,13.94329040297109,139.5524448131949,2.844009297621201,"Station-B",,"2025-11-26T12:04:42.053Z","2025-11-26T12:04:42.053Z"
"cmifyj2yu0cuw2o7grkd1oba9","2025-11-16T12:04:41.602Z",,"cmifyix1e05my2o7glr95kez6",,"SOLAR",407.8902291981122,6500,2651286.489787729,11.81072131188415,,,"Station-B",,"2025-11-26T12:04:42.055Z","2025-11-26T12:04:42.055Z"
"cmifyj2yw0cuy2o7g4hjjdq8e","2025-11-08T12:04:41.602Z","cmifyiwe804za2o7gjklqn1wt",,,"SOLAR",183.3866428395619,6500,1192013.178457152,14.75147480228896,141.4349575553322,2.974789693739375,"Station-A",,"2025-11-26T12:04:42.056Z","2025-11-26T12:04:42.056Z"
"cmifyj2yx0cv02o7gy1o5esvh","2025-11-16T12:04:41.602Z",,,"cmifyixkj063o2o7guw6qagys","SOLAR",466.0982304438522,6500,3029638.49788504,13.80247594901492,,,"Station-C",,"2025-11-26T12:04:42.058Z","2025-11-26T12:04:42.058Z"
"cmifyj2yz0cv22o7gzqevps9r","2025-11-03T12:04:41.602Z",,"cmifyix1i05n12o7g915untaa",,"SOLAR",318.2994322881775,6500,2068946.309873154,12.70651802974423,,,"Station-C",,"2025-11-26T12:04:42.059Z","2025-11-26T12:04:42.059Z"
"cmifyj2z00cv42o7gbuwilloo","2025-11-22T12:04:41.602Z",,"cmifyix1j05n22o7gl5xh1un7",,"SOLAR",435.8881650795616,6500,2833273.07301715,8.161624874619317,,,"Station-B",,"2025-11-26T12:04:42.061Z","2025-11-26T12:04:42.061Z"
"cmifyj2z20cv62o7gkdcik1u2","2025-11-08T12:04:41.602Z",,,"cmifyixkm063r2o7g0mir0nw4","SOLAR",190.6920645271325,6500,1239498.419426361,13.3723945918055,,,"Station-B",,"2025-11-26T12:04:42.062Z","2025-11-26T12:04:42.062Z"
"cmifyj2z30cv82o7gvun4w14l","2025-11-12T12:04:41.602Z",,,"cmifyixkn063s2o7gd1e6e5y4","SOLAR",416.1498718106717,6500,2704974.166769366,14.17665906383107,,,"Station-B",,"2025-11-26T12:04:42.064Z","2025-11-26T12:04:42.064Z"
"cmifyj2z50cva2o7g9p4qniki","2025-11-15T12:04:41.602Z",,"cmifyix1n05n52o7gbxtewaym",,"SOLAR",159.2742877539788,6500,1035282.870400862,9.500748101184167,,,"Station-A",,"2025-11-26T12:04:42.065Z","2025-11-26T12:04:42.065Z"
"cmifyj2z60cvc2o7gic37hi4s","2025-11-13T12:04:41.602Z",,"cmifyix1o05n62o7gmf0g23hg",,"SOLAR",477.1811132223194,6500,3101677.235945076,15.23002757997686,,,"Station-A",,"2025-11-26T12:04:42.067Z","2025-11-26T12:04:42.067Z"
"cmifyj2za0cve2o7gn76fo2i7","2025-11-13T12:04:41.602Z","cmifyiwel04zq2o7gozlh3mh7",,,"PERTAMAX",195.4498581964884,12000,2345398.298357861,12.53662658869156,72.42467178720229,2.789615646545911,"Station-B",,"2025-11-26T12:04:42.070Z","2025-11-26T12:04:42.070Z"
"cmifyj2ze0cvg2o7g39qufm9g","2025-10-31T12:04:41.602Z",,"cmifyix1q05n82o7gzgbr22bt",,"SOLAR",194.4470123997598,6500,1263905.580598439,11.34956903270126,,,"Station-A",,"2025-11-26T12:04:42.074Z","2025-11-26T12:04:42.074Z"
"cmifyj2zf0cvi2o7gam9zaqpt","2025-11-21T12:04:41.602Z","cmifyiweo04zu2o7gecp9zprw",,,"PERTAMAX",141.187899321641,12000,1694254.791859692,15.87100012526908,188.399894001662,2.494505836398656,"Station-B",,"2025-11-26T12:04:42.075Z","2025-11-26T12:04:42.075Z"
"cmifyj2zg0cvk2o7g9ht7ukgq","2025-11-01T12:04:41.602Z",,"cmifyix1t05na2o7ggv43arzf",,"SOLAR",446.4333399801333,6500,2901816.709870866,14.27489164648131,,,"Station-A",,"2025-11-26T12:04:42.077Z","2025-11-26T12:04:42.077Z"
"cmifyj2zi0cvm2o7gk7ryvdoa","2025-11-14T12:04:41.602Z","cmifyiwes04zy2o7g8pd5xxj2",,,"PERTAMAX",395.4357288653426,12000,4745228.746384111,15.41057418933836,76.89518019229189,2.591879811101543,"Station-C",,"2025-11-26T12:04:42.078Z","2025-11-26T12:04:42.078Z"
"cmifyj2zj0cvo2o7gu8ducrse","2025-11-14T12:04:41.602Z","cmifyiweu05002o7g0a58jqve",,,"SOLAR",146.5139555019382,6500,952340.7107625984,14.19848032166051,190.7568783250587,2.889077220655319,"Station-C",,"2025-11-26T12:04:42.080Z","2025-11-26T12:04:42.080Z"
"cmifyj2zl0cvq2o7gjp8q8js6","2025-11-25T12:04:41.602Z","cmifyiwev05022o7gq5yzzmuo",,,"SOLAR",336.2899561044936,6500,2185884.714679209,8.915771971776667,159.9364732792324,2.746053000777352,"Station-A",,"2025-11-26T12:04:42.081Z","2025-11-26T12:04:42.081Z"
"cmifyj2zm0cvs2o7g7gtaznsi","2025-11-26T12:04:41.602Z","cmifyiwex05042o7gfkv51zx9",,,"PERTAMAX",400.98458797733,12000,4811815.05572796,11.2807575826105,175.4331736557273,2.708435554636865,"Station-A",,"2025-11-26T12:04:42.082Z","2025-11-26T12:04:42.082Z"
"cmifyj2zn0cvu2o7g4clijuec","2025-11-01T12:04:41.602Z","cmifyiwez05062o7g9r70ew8g",,,"PERTAMAX",240.3922294719076,12000,2884706.753662892,8.433125073703444,97.67596162933282,2.228017531854864,"Station-C",,"2025-11-26T12:04:42.084Z","2025-11-26T12:04:42.084Z"
"cmifyj2zp0cvw2o7glfkx1xo8","2025-11-01T12:04:41.602Z","cmifyiwf005082o7g8ln82f1f",,,"PERTAMAX",310.5884365891218,12000,3727061.239069462,12.48068696417632,89.54334781913391,2.866778995865595,"Station-A",,"2025-11-26T12:04:42.085Z","2025-11-26T12:04:42.085Z"
"cmifyj2zq0cvy2o7g61th66jn","2025-11-20T12:04:41.602Z",,,"cmifyixl006452o7g6rfpnkbs","SOLAR",485.7723295799489,6500,3157520.142269668,13.14543188360049,,,"Station-B",,"2025-11-26T12:04:42.086Z","2025-11-26T12:04:42.086Z"
"cmifyj2zs0cw02o7gpvq97rin","2025-11-25T12:04:41.602Z",,,"cmifyixl006462o7glvc3vyz2","SOLAR",272.0385900998876,6500,1768250.83564927,9.024570705110634,,,"Station-B",,"2025-11-26T12:04:42.088Z","2025-11-26T12:04:42.088Z"
