"id","maintenanceNumber","truckId","excavatorId","supportEquipmentId","maintenanceType","scheduledDate","actualDate","completionDate","duration","cost","description","partsReplaced","mechanicName","status","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj27v0bra2o7ggez9mtyb","MNT-000233","cmifyiw9a04sy2o7gv6hcvrzp",,,"PREVENTIVE","2025-10-18T12:04:40.731Z","2025-10-21T12:04:40.731Z",,,,"Maintenance CORRECTIVE 233",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.083Z","2025-11-26T12:04:41.083Z"
"cmifyj27w0brc2o7gyvoem4jq","MNT-000234",,"cmifyiwxj05ju2o7gptvtjjj1",,"INSPECTION",,"2025-10-15T12:04:40.731Z","2025-10-15T12:04:40.731Z",0,29039194.86389058,"Maintenance CORRECTIVE 234","{""parts"":""Ban"",""quantity"":1}","Dedi","COMPLETED",0,,"2025-11-26T12:04:41.085Z","2025-11-26T12:04:41.085Z"
"cmifyj27y0bre2o7gvset35ur","MNT-000235",,,"cmifyixha060j2o7g7fhb5i3o","INSPECTION","2025-10-11T12:04:40.731Z","2025-10-14T12:04:40.731Z",,,,"Maintenance PREVENTIVE 235",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.086Z","2025-11-26T12:04:41.086Z"
"cmifyj27z0brg2o7guqzuz6e6","MNT-000236","cmifyiw9e04t42o7g4mqv8vc6",,,"INSPECTION","2025-09-11T12:04:40.731Z","2025-09-14T12:04:40.731Z","2025-09-14T22:04:40.731Z",10,48084188.58698456,"Maintenance CORRECTIVE 236","{""parts"":""Filter Oli"",""quantity"":1}","Agus","COMPLETED",10,,"2025-11-26T12:04:41.088Z","2025-11-26T12:04:41.088Z"
"cmifyj2810bri2o7gkn7h9por","MNT-000237","cmifyiw9g04t62o7gwwzxysnk",,,"INSPECTION",,"2025-10-25T12:04:40.731Z",,,,"Maintenance INSPECTION 237",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.089Z","2025-11-26T12:04:41.089Z"
"cmifyj2820brk2o7gz0gulhin","MNT-000238","cmifyiw9h04t82o7gj8z3cpuo",,,"OVERHAUL",,"2025-11-11T12:04:40.731Z",,,,"Maintenance OVERHAUL 238",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.091Z","2025-11-26T12:04:41.091Z"
"cmifyj2840brm2o7g9hhph3iq","MNT-000239","cmifyiw9j04ta2o7gfgexnzv6",,,"CORRECTIVE",,"2025-11-08T12:04:40.731Z",,,,"Maintenance CORRECTIVE 239",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.092Z","2025-11-26T12:04:41.092Z"
"cmifyj2850bro2o7g7v89n56n","MNT-000240","cmifyiw9k04tc2o7gylzadmh0",,,"INSPECTION","2025-09-08T12:04:40.731Z","2025-09-11T12:04:40.731Z","2025-09-13T11:04:40.731Z",47,54993692.16510434,"Maintenance CORRECTIVE 240","{""parts"":""Ban"",""quantity"":3}","Budi","COMPLETED",47,,"2025-11-26T12:04:41.093Z","2025-11-26T12:04:41.093Z"
"cmifyj2860brq2o7gcllg98sl","MNT-000241","cmifyiw9m04te2o7gkzqrs6ta",,,"CORRECTIVE","2025-09-07T12:04:40.731Z","2025-09-10T12:04:40.731Z",,,,"Maintenance OVERHAUL 241",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.095Z","2025-11-26T12:04:41.095Z"
"cmifyj2880brs2o7g8xnkigct","MNT-000242",,"cmifyiwxt05k22o7gnkzbxg1f",,"PREDICTIVE","2025-11-15T12:04:40.731Z","2025-11-18T12:04:40.731Z",,,,"Maintenance PREVENTIVE 242",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.096Z","2025-11-26T12:04:41.096Z"
"cmifyj2890bru2o7gwwpjt1o3","MNT-000243",,"cmifyiwxu05k32o7g8s7ox6aw",,"PREDICTIVE","2025-11-16T12:04:40.731Z","2025-11-19T12:04:40.731Z",,,,"Maintenance INSPECTION 243",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.097Z","2025-11-26T12:04:41.097Z"
"cmifyj28a0brw2o7g0z5963sv","MNT-000244","cmifyiw9r04tk2o7gmuwk7t82",,,"OVERHAUL","2025-11-16T12:04:40.731Z","2025-11-19T12:04:40.731Z","2025-11-20T15:04:40.731Z",27,41468194.90632184,"Maintenance PREVENTIVE 244","{""parts"":""Filter Oli"",""quantity"":3}","Budi","COMPLETED",27,,"2025-11-26T12:04:41.099Z","2025-11-26T12:04:41.099Z"
"cmifyj28c0bry2o7g92c1lbbj","MNT-000245",,"cmifyiwxw05k52o7gbl8tv068",,"PREVENTIVE","2025-08-28T12:04:40.731Z","2025-08-31T12:04:40.731Z",,,,"Maintenance INSPECTION 245",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.100Z","2025-11-26T12:04:41.100Z"
"cmifyj28d0bs02o7gzz4i73tw","MNT-000246","cmifyiw9u04to2o7gyw8usxg6",,,"PREDICTIVE","2025-09-29T12:04:40.731Z","2025-10-02T12:04:40.731Z",,,,"Maintenance CORRECTIVE 246",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.102Z","2025-11-26T12:04:41.102Z"
"cmifyj28f0bs22o7g3kuq33b7","MNT-000247",,"cmifyiwxz05k72o7genb6yqby",,"CORRECTIVE","2025-11-07T12:04:40.731Z","2025-11-10T12:04:40.731Z","2025-11-11T21:04:40.731Z",33,27486733.95559784,"Maintenance CORRECTIVE 247","{""parts"":""Ban"",""quantity"":3}","Agus","COMPLETED",33,,"2025-11-26T12:04:41.103Z","2025-11-26T12:04:41.103Z"
"cmifyj28g0bs42o7gy9oabbhs","MNT-000248",,"cmifyiwy005k82o7gcdhebkz4",,"INSPECTION","2025-09-03T12:04:40.731Z","2025-09-06T12:04:40.731Z","2025-09-07T03:04:40.731Z",15,19047139.70372093,"Maintenance PREVENTIVE 248","{""parts"":""Brake Pad"",""quantity"":3}","Rudi","COMPLETED",15,,"2025-11-26T12:04:41.105Z","2025-11-26T12:04:41.105Z"
"cmifyj28i0bs62o7gj51t8bps","MNT-000249","cmifyiw9y04tu2o7gmo90moxf",,,"PREDICTIVE",,"2025-09-05T12:04:40.731Z",,,,"Maintenance INSPECTION 249",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.106Z","2025-11-26T12:04:41.106Z"
"cmifyj28j0bs82o7gxjc1yep1","MNT-000250","cmifyiw9z04tw2o7ghi4o9l0s",,,"INSPECTION","2025-11-03T12:04:40.731Z","2025-11-06T12:04:40.731Z","2025-11-07T01:04:40.731Z",13,9777984.353411535,"Maintenance CORRECTIVE 250","{""parts"":""Filter Oli"",""quantity"":4}","Agus","COMPLETED",13,,"2025-11-26T12:04:41.108Z","2025-11-26T12:04:41.108Z"
"cmifyj28l0bsa2o7gr3mzudzb","MNT-000251","cmifyiwa104ty2o7gubji7ut1",,,"PREDICTIVE","2025-09-12T12:04:40.731Z","2025-09-15T12:04:40.731Z","2025-09-16T16:04:40.731Z",28,51492291.67769847,"Maintenance PREVENTIVE 251","{""parts"":""Filter Oli"",""quantity"":4}","Budi","COMPLETED",28,,"2025-11-26T12:04:41.109Z","2025-11-26T12:04:41.109Z"
"cmifyj28m0bsc2o7gurouub5r","MNT-000252","cmifyiwa204u02o7gljogw3gs",,,"OVERHAUL",,"2025-11-14T12:04:40.731Z","2025-11-15T11:04:40.731Z",23,21765503.87457994,"Maintenance PREDICTIVE 252","{""parts"":""Ban"",""quantity"":2}","Agus","COMPLETED",23,,"2025-11-26T12:04:41.111Z","2025-11-26T12:04:41.111Z"
"cmifyj28o0bse2o7gf66ujbiu","MNT-000253",,"cmifyiwy605kd2o7gm7nrmtgz",,"INSPECTION",,"2025-09-14T12:04:40.731Z",,,,"Maintenance PREVENTIVE 253",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.112Z","2025-11-26T12:04:41.112Z"
"cmifyj28p0bsg2o7g0dz3jvqr","MNT-000254",,"cmifyiwy805ke2o7g6xq84uo9",,"CORRECTIVE",,"2025-11-14T12:04:40.731Z","2025-11-16T02:04:40.731Z",38,13981467.55943191,"Maintenance PREDICTIVE 254","{""parts"":""Brake Pad"",""quantity"":3}","Agus","COMPLETED",38,,"2025-11-26T12:04:41.113Z","2025-11-26T12:04:41.113Z"
"cmifyj28q0bsi2o7ghk4a7qba","MNT-000255",,,"cmifyixhv06132o7gkw08t9em","PREDICTIVE","2025-11-05T12:04:40.731Z","2025-11-08T12:04:40.731Z",,,,"Maintenance PREVENTIVE 255",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.115Z","2025-11-26T12:04:41.115Z"
"cmifyj28s0bsk2o7gkf5k2ox0","MNT-000256","cmifyiwa804u82o7g92wdmkgg",,,"OVERHAUL",,"2025-09-22T12:04:40.731Z",,,,"Maintenance OVERHAUL 256",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.116Z","2025-11-26T12:04:41.116Z"
"cmifyj28t0bsm2o7gof4try5c","MNT-000257",,,"cmifyixhx06152o7gkyscxap5","INSPECTION","2025-09-25T12:04:40.731Z","2025-09-28T12:04:40.731Z","2025-09-30T01:04:40.731Z",37,53691171.0427333,"Maintenance INSPECTION 257","{""parts"":""Filter Oli"",""quantity"":1}","Dedi","COMPLETED",37,,"2025-11-26T12:04:41.117Z","2025-11-26T12:04:41.117Z"
"cmifyj28u0bso2o7gotj9vb6i","MNT-000258","cmifyiwab04uc2o7gm6hmvlr9",,,"OVERHAUL","2025-09-01T12:04:40.731Z","2025-09-04T12:04:40.731Z",,,,"Maintenance OVERHAUL 258",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.119Z","2025-11-26T12:04:41.119Z"
"cmifyj28w0bsq2o7gquf0f0bu","MNT-000259","cmifyiwad04ue2o7gop63xzy0",,,"PREDICTIVE","2025-08-27T12:04:40.731Z","2025-08-30T12:04:40.731Z","2025-08-30T14:04:40.731Z",2,18800327.65080583,"Maintenance CORRECTIVE 259","{""parts"":""Filter Oli"",""quantity"":3}","Dedi","COMPLETED",2,,"2025-11-26T12:04:41.120Z","2025-11-26T12:04:41.120Z"
"cmifyj28y0bss2o7g2wtbbhfs","MNT-000260",,"cmifyiwyf05kk2o7g65k0w8og",,"CORRECTIVE","2025-10-13T12:04:40.731Z","2025-10-16T12:04:40.731Z",,,,"Maintenance INSPECTION 260",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.122Z","2025-11-26T12:04:41.122Z"
"cmifyj28z0bsu2o7gdzhfnu6z","MNT-000261","cmifyiwaf04ui2o7g3r8vtt2p",,,"PREDICTIVE","2025-11-11T12:04:40.731Z","2025-11-14T12:04:40.731Z","2025-11-15T04:04:40.731Z",16,5609284.392004872,"Maintenance PREVENTIVE 261","{""parts"":""Ban"",""quantity"":4}","Dedi","COMPLETED",16,,"2025-11-26T12:04:41.123Z","2025-11-26T12:04:41.123Z"
"cmifyj2900bsw2o7grm3xzl7y","MNT-000262",,"cmifyiwyh05km2o7gd7z7z9th",,"PREVENTIVE","2025-11-02T12:04:40.731Z","2025-11-05T12:04:40.731Z",,,,"Maintenance PREDICTIVE 262",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.125Z","2025-11-26T12:04:41.125Z"
"cmifyj2920bsy2o7gye0xb2pl","MNT-000263",,"cmifyiwyj05kn2o7g2rzz1a6e",,"OVERHAUL",,"2025-10-28T12:04:40.731Z",,,,"Maintenance PREVENTIVE 263",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.126Z","2025-11-26T12:04:41.126Z"
"cmifyj2930bt02o7g42pzmmbk","MNT-000264",,,"cmifyixi4061c2o7g4510jn6o","INSPECTION","2025-09-23T12:04:40.731Z","2025-09-26T12:04:40.731Z","2025-09-27T02:04:40.731Z",14,25150810.89410539,"Maintenance OVERHAUL 264","{""parts"":""Brake Pad"",""quantity"":4}","Budi","COMPLETED",14,,"2025-11-26T12:04:41.128Z","2025-11-26T12:04:41.128Z"
"cmifyj2950bt22o7gkwipeicv","MNT-000265","cmifyiwam04uq2o7g907qspts",,,"PREDICTIVE",,"2025-11-26T12:04:40.731Z",,,,"Maintenance INSPECTION 265",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.129Z","2025-11-26T12:04:41.129Z"
"cmifyj2960bt42o7g7f68uljd","MNT-000266",,,"cmifyixi6061e2o7g7jy8jgl4","PREDICTIVE","2025-11-11T12:04:40.731Z","2025-11-14T12:04:40.731Z",,,,"Maintenance OVERHAUL 266",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.130Z","2025-11-26T12:04:41.130Z"
"cmifyj2980bt62o7gw10re7ri","MNT-000267",,"cmifyiwyo05kr2o7gapeqoksp",,"INSPECTION",,"2025-11-02T12:04:40.731Z",,,,"Maintenance PREVENTIVE 267",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.132Z","2025-11-26T12:04:41.132Z"
"cmifyj2990bt82o7gvb4k3nd4","MNT-000268",,"cmifyiwyp05ks2o7gfebh6fno",,"OVERHAUL","2025-11-14T12:04:40.731Z","2025-11-17T12:04:40.731Z",,,,"Maintenance OVERHAUL 268",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.133Z","2025-11-26T12:04:41.133Z"
"cmifyj29a0bta2o7gj21p1psf","MNT-000269",,,"cmifyixi9061h2o7g6gqo41x3","PREVENTIVE","2025-10-31T12:04:40.731Z","2025-11-03T12:04:40.731Z",,,,"Maintenance OVERHAUL 269",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.135Z","2025-11-26T12:04:41.135Z"
"cmifyj29c0btc2o7glcgnw8gq","MNT-000270",,"cmifyiwys05ku2o7g4macaaxt",,"CORRECTIVE","2025-10-14T12:04:40.731Z","2025-10-17T12:04:40.731Z","2025-10-19T04:04:40.731Z",40,10926418.97478315,"Maintenance OVERHAUL 270","{""parts"":""Filter Oli"",""quantity"":2}","Dedi","COMPLETED",40,,"2025-11-26T12:04:41.136Z","2025-11-26T12:04:41.136Z"
"cmifyj29d0bte2o7god6xuxza","MNT-000271",,"cmifyiwyt05kv2o7gvxx434uf",,"PREDICTIVE","2025-09-24T12:04:40.731Z","2025-09-27T12:04:40.731Z",,,,"Maintenance PREVENTIVE 271",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.138Z","2025-11-26T12:04:41.138Z"
"cmifyj29f0btg2o7gpjtwtrvu","MNT-000272",,"cmifyiwyu05kw2o7g6m0o2tx8",,"PREVENTIVE","2025-11-10T12:04:40.731Z","2025-11-13T12:04:40.731Z",,,,"Maintenance CORRECTIVE 272",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.139Z","2025-11-26T12:04:41.139Z"
"cmifyj29h0bti2o7gfa9aktrv","MNT-000273","cmifyiway04v62o7gylh1iav4",,,"CORRECTIVE","2025-10-12T12:04:40.731Z","2025-10-15T12:04:40.731Z",,,,"Maintenance INSPECTION 273",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.141Z","2025-11-26T12:04:41.141Z"
"cmifyj29i0btk2o7ga0e7omby","MNT-000274","cmifyiwaz04v82o7g79fijso4",,,"PREDICTIVE",,"2025-10-17T12:04:40.731Z",,,,"Maintenance CORRECTIVE 274",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.142Z","2025-11-26T12:04:41.142Z"
"cmifyj29j0btm2o7g66nbzob1","MNT-000275","cmifyiwb104va2o7g8qjc0pox",,,"CORRECTIVE",,"2025-10-30T12:04:40.731Z",,,,"Maintenance PREDICTIVE 275",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.144Z","2025-11-26T12:04:41.144Z"
"cmifyj29l0bto2o7glrk4xwdx","MNT-000276","cmifyiwb304vc2o7gzmdht4s4",,,"OVERHAUL","2025-10-11T12:04:40.731Z","2025-10-14T12:04:40.731Z","2025-10-15T11:04:40.731Z",23,28173186.62900693,"Maintenance PREDICTIVE 276","{""parts"":""Ban"",""quantity"":2}","Budi","COMPLETED",23,,"2025-11-26T12:04:41.145Z","2025-11-26T12:04:41.145Z"
"cmifyj29m0btq2o7gl71ob36r","MNT-000277",,"cmifyiwz005l12o7gcfpdvygq",,"OVERHAUL","2025-10-08T12:04:40.731Z","2025-10-11T12:04:40.731Z",,,,"Maintenance INSPECTION 277",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.147Z","2025-11-26T12:04:41.147Z"
"cmifyj29o0bts2o7ghrkqdm66","MNT-000278","cmifyiwb604vg2o7gx3nm19am",,,"OVERHAUL",,"2025-10-29T12:04:40.731Z",,,,"Maintenance OVERHAUL 278",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.148Z","2025-11-26T12:04:41.148Z"
"cmifyj29p0btu2o7gq9urw8te","MNT-000279","cmifyiwb704vi2o7gchyuf92t",,,"OVERHAUL",,"2025-10-02T12:04:40.731Z",,,,"Maintenance PREDICTIVE 279",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.149Z","2025-11-26T12:04:41.149Z"
"cmifyj29q0btw2o7gh7qhpyrj","MNT-000280",,,"cmifyixik061s2o7gqiaykzjm","CORRECTIVE",,"2025-09-27T12:04:40.731Z",,,,"Maintenance PREDICTIVE 280",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.151Z","2025-11-26T12:04:41.151Z"
"cmifyj29s0bty2o7gues5f0ca","MNT-000281","cmifyiwba04vm2o7gjq9mlf1t",,,"INSPECTION","2025-08-30T12:04:40.731Z","2025-09-02T12:04:40.731Z",,,,"Maintenance OVERHAUL 281",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.152Z","2025-11-26T12:04:41.152Z"
"cmifyj29t0bu02o7gsjzj9o8s","MNT-000282",,"cmifyiwz705l62o7gy9jn0ept",,"INSPECTION",,"2025-09-18T12:04:40.731Z",,,,"Maintenance PREVENTIVE 282",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.154Z","2025-11-26T12:04:41.154Z"
"cmifyj29v0bu22o7gsxj9iyaw","MNT-000283",,"cmifyiwz805l72o7gjf0wl5us",,"PREVENTIVE",,"2025-10-26T12:04:40.731Z",,,,"Maintenance INSPECTION 283",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.155Z","2025-11-26T12:04:41.155Z"
"cmifyj29x0bu42o7gxwvjyyh8","MNT-000284","cmifyiwbf04vs2o7g059vemds",,,"OVERHAUL","2025-09-18T12:04:40.731Z","2025-09-21T12:04:40.731Z","2025-09-23T00:04:40.731Z",36,50320112.17383581,"Maintenance OVERHAUL 284","{""parts"":""Brake Pad"",""quantity"":4}","Budi","COMPLETED",36,,"2025-11-26T12:04:41.157Z","2025-11-26T12:04:41.157Z"
"cmifyj29y0bu62o7gnr3iflxd","MNT-000285","cmifyiwbg04vu2o7gbi9kac36",,,"OVERHAUL",,"2025-09-13T12:04:40.731Z",,,,"Maintenance PREDICTIVE 285",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.158Z","2025-11-26T12:04:41.158Z"
"cmifyj29z0bu82o7gwi8ksv13","MNT-000286","cmifyiwbi04vw2o7gnsooghvg",,,"INSPECTION","2025-09-05T12:04:40.731Z","2025-09-08T12:04:40.731Z","2025-09-10T01:04:40.731Z",37,41755708.01894514,"Maintenance PREVENTIVE 286","{""parts"":""Filter Oli"",""quantity"":1}","Budi","COMPLETED",37,,"2025-11-26T12:04:41.160Z","2025-11-26T12:04:41.160Z"
"cmifyj2a10bua2o7gl6dmllkz","MNT-000287","cmifyiwbj04vy2o7gcid8f63s",,,"PREDICTIVE","2025-10-14T12:04:40.731Z","2025-10-17T12:04:40.731Z","2025-10-17T18:04:40.731Z",6,15593218.42288996,"Maintenance PREVENTIVE 287","{""parts"":""Brake Pad"",""quantity"":3}","Budi","COMPLETED",6,,"2025-11-26T12:04:41.161Z","2025-11-26T12:04:41.161Z"
"cmifyj2a20buc2o7g8yoyltmd","MNT-000288","cmifyiwbl04w02o7g9swmn9pn",,,"CORRECTIVE","2025-09-02T12:04:40.731Z","2025-09-05T12:04:40.731Z",,,,"Maintenance INSPECTION 288",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.163Z","2025-11-26T12:04:41.163Z"
"cmifyj2a40bue2o7ga5r6wal0","MNT-000289","cmifyiwbm04w22o7gzihx5ipl",,,"OVERHAUL","2025-10-31T12:04:40.731Z","2025-11-03T12:04:40.731Z",,,,"Maintenance INSPECTION 289",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.164Z","2025-11-26T12:04:41.164Z"
"cmifyj2a50bug2o7gr3jgfruw","MNT-000290","cmifyiwbo04w42o7gb6nzlz91",,,"OVERHAUL","2025-10-04T12:04:40.731Z","2025-10-07T12:04:40.731Z",,,,"Maintenance INSPECTION 290",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.165Z","2025-11-26T12:04:41.165Z"
"cmifyj2a60bui2o7goo3s295c","MNT-000291",,"cmifyiwzi05lf2o7gehg3fsz8",,"OVERHAUL","2025-09-14T12:04:40.731Z","2025-09-17T12:04:40.731Z",,,,"Maintenance CORRECTIVE 291",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.167Z","2025-11-26T12:04:41.167Z"
"cmifyj2a80buk2o7gt7aagv8r","MNT-000292","cmifyiwbr04w82o7g7qxn6hzo",,,"CORRECTIVE","2025-11-01T12:04:40.731Z","2025-11-04T12:04:40.731Z",,,,"Maintenance PREDICTIVE 292",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.168Z","2025-11-26T12:04:41.168Z"
"cmifyj2a90bum2o7g5ndsprns","MNT-000293",,"cmifyiwzk05lh2o7gmjcna6be",,"CORRECTIVE",,"2025-08-30T12:04:40.731Z","2025-08-31T08:04:40.731Z",20,17278231.17459443,"Maintenance INSPECTION 293","{""parts"":""Ban"",""quantity"":2}","Dedi","COMPLETED",20,,"2025-11-26T12:04:41.169Z","2025-11-26T12:04:41.169Z"
"cmifyj2ab0buo2o7g2ooanuaq","MNT-000294","cmifyiwbu04wc2o7g6nkcdpwt",,,"CORRECTIVE",,"2025-09-28T12:04:40.731Z","2025-09-28T12:04:40.731Z",0,39701715.84246387,"Maintenance OVERHAUL 294","{""parts"":""Ban"",""quantity"":4}","Budi","COMPLETED",0,,"2025-11-26T12:04:41.171Z","2025-11-26T12:04:41.171Z"
"cmifyj2ac0buq2o7gxpiubhl8","MNT-000295",,"cmifyiwzn05lj2o7gxbzi4r09",,"PREVENTIVE","2025-09-13T12:04:40.731Z","2025-09-16T12:04:40.731Z","2025-09-18T11:04:40.731Z",47,15402450.79463702,"Maintenance INSPECTION 295","{""parts"":""Filter Oli"",""quantity"":4}","Rudi","COMPLETED",47,,"2025-11-26T12:04:41.173Z","2025-11-26T12:04:41.173Z"
"cmifyj2ae0bus2o7gbxyb8rgg","MNT-000296","cmifyiwbx04wg2o7g6m7cdvfj",,,"PREDICTIVE",,"2025-09-07T12:04:40.731Z",,,,"Maintenance PREDICTIVE 296",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.174Z","2025-11-26T12:04:41.174Z"
"cmifyj2af0buu2o7g0m2vnyms","MNT-000297","cmifyiwbz04wi2o7gmpzqx5sq",,,"INSPECTION","2025-11-22T12:04:40.731Z","2025-11-25T12:04:40.731Z","2025-11-26T05:04:40.731Z",17,27972970.13237552,"Maintenance INSPECTION 297","{""parts"":""Ban"",""quantity"":1}","Dedi","COMPLETED",17,,"2025-11-26T12:04:41.176Z","2025-11-26T12:04:41.176Z"
"cmifyj2ah0buw2o7gjzkazq4d","MNT-000298",,"cmifyiwzr05lm2o7g30dbmmq1",,"OVERHAUL","2025-09-29T12:04:40.731Z","2025-10-02T12:04:40.731Z",,,,"Maintenance OVERHAUL 298",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.177Z","2025-11-26T12:04:41.177Z"
"cmifyj2ai0buy2o7glinyixbr","MNT-000299","cmifyiwc204wm2o7gk6rhm5vj",,,"PREVENTIVE","2025-11-23T12:04:40.731Z","2025-11-26T12:04:40.731Z",,,,"Maintenance CORRECTIVE 299",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.178Z","2025-11-26T12:04:41.178Z"
"cmifyj2aj0bv02o7gohwhdr14","MNT-000300","cmifyiwc304wo2o7gmxc9iaqk",,,"CORRECTIVE","2025-08-26T12:04:40.731Z","2025-08-29T12:04:40.731Z",,,,"Maintenance PREDICTIVE 300",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.180Z","2025-11-26T12:04:41.180Z"
"cmifyj2al0bv22o7gljpysank","MNT-000301",,"cmifyiwzu05lp2o7gmt4m9rtv",,"INSPECTION","2025-11-23T12:04:40.731Z","2025-11-26T12:04:40.731Z",,,,"Maintenance CORRECTIVE 301",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.181Z","2025-11-26T12:04:41.181Z"
"cmifyj2am0bv42o7gr6f8vpck","MNT-000302",,"cmifyiwzv05lq2o7gk8caqtct",,"PREDICTIVE","2025-09-17T12:04:40.731Z","2025-09-20T12:04:40.731Z",,,,"Maintenance OVERHAUL 302",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.182Z","2025-11-26T12:04:41.182Z"
"cmifyj2an0bv62o7gqthnuwv9","MNT-000303",,,"cmifyixja062f2o7gndhkzhb6","PREVENTIVE","2025-10-15T12:04:40.731Z","2025-10-18T12:04:40.731Z",,,,"Maintenance CORRECTIVE 303",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.184Z","2025-11-26T12:04:41.184Z"
"cmifyj2ap0bv82o7gja1sua57","MNT-000304",,,"cmifyixjb062g2o7gdcqvwu9p","INSPECTION",,"2025-10-10T12:04:40.731Z",,,,"Maintenance PREDICTIVE 304",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.185Z","2025-11-26T12:04:41.185Z"
"cmifyj2aq0bva2o7guoy02ov3","MNT-000305","cmifyiwcd04wy2o7gmqvvj1aj",,,"PREVENTIVE","2025-09-23T12:04:40.731Z","2025-09-26T12:04:40.731Z",,,,"Maintenance PREDICTIVE 305",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.187Z","2025-11-26T12:04:41.187Z"
"cmifyj2as0bvc2o7ga8iub3t2","MNT-000306",,,"cmifyixjd062i2o7ga0xv89q9","CORRECTIVE","2025-11-21T12:04:40.731Z","2025-11-24T12:04:40.731Z",,,,"Maintenance OVERHAUL 306",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.188Z","2025-11-26T12:04:41.188Z"
"cmifyj2au0bve2o7ge2tlzbgk","MNT-000307",,"cmifyix0205lv2o7gysly3pc3",,"PREDICTIVE","2025-10-27T12:04:40.731Z","2025-10-30T12:04:40.731Z",,,,"Maintenance CORRECTIVE 307",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.190Z","2025-11-26T12:04:41.190Z"
"cmifyj2av0bvg2o7gdgj0uzoh","MNT-000308",,,"cmifyixjf062k2o7gvjo955s0","CORRECTIVE",,"2025-11-02T12:04:40.731Z",,,,"Maintenance INSPECTION 308",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.191Z","2025-11-26T12:04:41.191Z"
"cmifyj2aw0bvi2o7gzyefeewi","MNT-000309","cmifyiwck04x62o7gb8iarahw",,,"INSPECTION",,"2025-11-02T12:04:40.731Z",,,,"Maintenance OVERHAUL 309",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.193Z","2025-11-26T12:04:41.193Z"
"cmifyj2ay0bvk2o7gio37sy51","MNT-000310",,,"cmifyixji062m2o7ggm0nrwlo","OVERHAUL",,"2025-11-06T12:04:40.731Z",,,,"Maintenance PREDICTIVE 310",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.194Z","2025-11-26T12:04:41.194Z"
