"id","activityNumber","truckId","excavatorId","operatorId","supervisorId","loadingPointId","dumpingPointId","roadSegmentId","shift","queueStartTime","queueEndTime","loadingStartTime","loadingEndTime","departureTime","arrivalTime","dumpingStartTime","dumpingEndTime","returnTime","queueDuration","loadingDuration","haulingDuration","dumpingDuration","returnDuration","totalCycleTime","loadWeight","targetWeight","loadEfficiency","distance","fuelConsumed","status","weatherCondition","roadCondition","isDelayed","delayMinutes","delayReasonId","delayReasonDetail","predictedDelayRisk","predictedDelayMinutes","remarks","createdAt","updatedAt"
"cmifyj5nh0fu62o7gcjkz3116","HA-0000477","cmifyiwjx056i2o7g3x7k8gsj","cmifyix5x05ql2o7gqrtrqs6z","cmifyivyy04fu2o7g2kfx27a0","cmifyiskb001q2o7gf8wgh3ib","cmifyiu4901nu2o7g1y5uru0q","cmifyiuqs02l62o7gqx3ire28","cmifyivbp03ii2o7g71m2iwwn","SHIFT_3","2025-11-03T08:18:00.353Z","2025-11-03T08:33:00.353Z","2025-11-03T08:33:00.353Z","2025-11-03T08:44:00.353Z","2025-11-03T08:44:00.353Z","2025-11-03T09:10:00.353Z","2025-11-03T09:10:00.353Z","2025-11-03T09:19:00.353Z","2025-11-03T09:41:00.353Z",15,11,26,9,22,83,25.37044711846347,29,87.4843004084947,5.723031046069241,15.47834184574223,"COMPLETED","HUJAN_LEBAT","GOOD",true,0,"cmifyj1dt0agz2o7gaobga9pb","Delay details noted","MEDIUM",10,,"2025-11-26T12:04:45.533Z","2025-11-26T12:04:45.533Z"
"cmifyj5nj0fu82o7gimqz0oen","HA-0000478","cmifyiwjy056k2o7gmto6wdju","cmifyix5y05qm2o7g9z83w5fm","cmifyivz004fw2o7goxmnu3fh","cmifyiskc001r2o7g8ly0ruo9","cmifyiu4b01nw2o7grrdi9rxp","cmifyiuqt02l82o7ggfl35ll5","cmifyivbq03ik2o7g86ftqk3w","SHIFT_1","2025-11-02T14:10:15.068Z","2025-11-02T14:19:15.068Z","2025-11-02T14:19:15.068Z","2025-11-02T14:35:15.068Z","2025-11-02T14:35:15.068Z","2025-11-02T14:51:15.068Z","2025-11-02T14:51:15.068Z","2025-11-02T14:59:15.068Z","2025-11-02T15:27:15.068Z",9,16,16,8,28,77,24.0598378956078,29,82.96495826071654,3.76134858605248,10.24985676093035,"LOADING","BERAWAN","FAIR",true,10,"cmifyj1dm0agr2o7gpbeburjj","Delay details noted","MEDIUM",7,,"2025-11-26T12:04:45.536Z","2025-11-26T12:04:45.536Z"
"cmifyj5nm0fua2o7gfa6p1hb6","HA-0000479","cmifyiwjz056m2o7glo88g7dw","cmifyix6005qn2o7ga6nlzzpk","cmifyivz104fy2o7g6m3z9pa7","cmifyiske001s2o7gi1rqkspd","cmifyiu4d01ny2o7gx9tmvjs6","cmifyiuqu02la2o7gpkpf1hww","cmifyivbr03im2o7gb51itees","SHIFT_2","2025-11-03T08:38:48.990Z","2025-11-03T08:43:48.990Z","2025-11-03T08:43:48.990Z","2025-11-03T08:51:48.990Z","2025-11-03T08:51:48.990Z","2025-11-03T09:17:48.990Z","2025-11-03T09:17:48.990Z","2025-11-03T09:24:48.990Z","2025-11-03T09:46:48.990Z",5,8,26,7,22,68,20.95806417775392,25,83.83225671101569,2.749782055529701,7.968869829020472,"DUMPING","HUJAN_RINGAN","EXCELLENT",false,0,,,"MEDIUM",3,,"2025-11-26T12:04:45.538Z","2025-11-26T12:04:45.538Z"
"cmifyj5np0fuc2o7getx3g7ob","HA-0000480","cmifyiwk1056o2o7g5dv3auxc","cmifyix6105qo2o7gk67iejv3","cmifyivz204g02o7gupmay7ge","cmifyiskf001t2o7g26gk92tq","cmifyiu4f01o02o7gdra1a51i","cmifyiuqv02lc2o7ghsqi13n3","cmifyivbs03io2o7gmsf31u3n","SHIFT_3","2025-11-02T16:15:42.814Z","2025-11-02T16:23:42.814Z","2025-11-02T16:23:42.814Z","2025-11-02T16:33:42.814Z","2025-11-02T16:33:42.814Z","2025-11-02T16:58:42.814Z","2025-11-02T16:58:42.814Z","2025-11-02T17:10:42.814Z","2025-11-02T17:22:42.814Z",8,10,25,12,12,67,18.8743592590918,20,94.37179629545899,6.90590411903853,16.85828102748978,"COMPLETED","CERAH","FAIR",false,0,,,"MEDIUM",10,,"2025-11-26T12:04:45.541Z","2025-11-26T12:04:45.541Z"
"cmifyj5nr0fue2o7g40olmmaj","HA-0000481","cmifyiwk2056q2o7gmu8qlszt","cmifyix6205qp2o7g4rcr0z3j","cmifyivgi03pe2o7glzlk5mo2","cmifyisi600062o7guk0scdkf","cmifyiu4g01o22o7gmnnk509e","cmifyiuqw02le2o7gdsj7ojda","cmifyivbu03iq2o7g17aix1ov","SHIFT_1","2025-11-02T01:39:26.164Z","2025-11-02T01:40:26.164Z","2025-11-02T01:40:26.164Z","2025-11-02T01:51:26.164Z","2025-11-02T01:51:26.164Z","2025-11-02T02:12:26.164Z","2025-11-02T02:12:26.164Z","2025-11-02T02:23:26.164Z","2025-11-02T02:39:26.164Z",1,11,21,11,16,60,31.4439146776891,35,89.83975622196887,2.951363608108111,6.42727655752621,"LOADING","MENDUNG","FAIR",false,0,,,"LOW",10,,"2025-11-26T12:04:45.544Z","2025-11-26T12:04:45.544Z"
"cmifyj5nu0fug2o7gwhmm7zw0","HA-0000482","cmifyiwk4056s2o7gw1b1nxij","cmifyix6305qq2o7gm14buz3g","cmifyivgl03pg2o7gq85ju7o9","cmifyisi800072o7g25jhm63p","cmifyiu4i01o42o7gyj96ha06","cmifyiuqx02lg2o7glg9w62sy","cmifyivbv03is2o7gujo420as","SHIFT_2","2025-11-02T00:25:19.396Z","2025-11-02T00:35:19.396Z","2025-11-02T00:35:19.396Z","2025-11-02T00:45:19.396Z","2025-11-02T00:45:19.396Z","2025-11-02T01:03:19.396Z","2025-11-02T01:03:19.396Z","2025-11-02T01:13:19.396Z","2025-11-02T01:39:19.396Z",10,10,18,10,26,74,34.54930859511533,39,88.58797075670597,6.815620358722042,14.48834953934623,"DELAYED","CERAH","POOR",false,0,,,"LOW",8,,"2025-11-26T12:04:45.546Z","2025-11-26T12:04:45.546Z"
"cmifyj5nw0fui2o7gte1vy6ns","HA-0000483","cmifyiwk5056u2o7g5jqijomv","cmifyix6505qr2o7gy9uah3eb","cmifyivgn03pi2o7gyr29h2zg","cmifyisi900082o7gsxp3c3z5","cmifyiu4k01o62o7gpvobhqjg","cmifyiuqy02li2o7gunpaxr7t","cmifyivbx03iu2o7ggvud8ck2","SHIFT_3","2025-11-01T16:03:23.625Z","2025-11-01T16:11:23.625Z","2025-11-01T16:11:23.625Z","2025-11-01T16:20:23.625Z","2025-11-01T16:20:23.625Z","2025-11-01T16:40:23.625Z","2025-11-01T16:40:23.625Z","2025-11-01T16:47:23.625Z","2025-11-01T17:05:23.625Z",8,9,20,7,18,62,20.31976237497782,21,96.76077321418009,2.935867816420971,6.517415808338852,"HAULING","MENDUNG","GOOD",true,27,"cmifyj1dp0agv2o7g2jgb5po7","Delay details noted","MEDIUM",8,,"2025-11-26T12:04:45.548Z","2025-11-26T12:04:45.548Z"
"cmifyj5nz0fuk2o7g33gdetjf","HA-0000484","cmifyiwk6056w2o7gd195041l","cmifyix6605qs2o7gor509n21","cmifyivgp03pk2o7gvlffhl9x","cmifyisia00092o7ggou2cuom","cmifyiu4m01o82o7gc8zvziuz","cmifyiuqz02lk2o7gwvddvpgj","cmifyivby03iw2o7gee7ut7n3","SHIFT_1","2025-11-01T23:45:21.186Z","2025-11-01T23:54:21.186Z","2025-11-01T23:54:21.186Z","2025-11-02T00:10:21.186Z","2025-11-02T00:10:21.186Z","2025-11-02T00:34:21.186Z","2025-11-02T00:34:21.186Z","2025-11-02T00:40:21.186Z","2025-11-02T01:05:21.186Z",9,16,24,6,25,80,24.97716510987441,30,83.25721703291471,6.96840481762673,17.64163597022672,"CANCELLED","HUJAN_SEDANG","EXCELLENT",false,0,,,"LOW",9,,"2025-11-26T12:04:45.551Z","2025-11-26T12:04:45.551Z"
"cmifyj5o10fum2o7geiavcj98","HA-0000485","cmifyiwk8056y2o7gnt5lwszw","cmifyix6705qt2o7gfj1qmj9l","cmifyivgq03pm2o7ghqy2rh8h","cmifyisic000a2o7gqlcrx4r3","cmifyiu4n01oa2o7grfrc5otv","cmifyiur102lm2o7gvcpd1qpa","cmifyivbz03iy2o7gerbmu5v6","SHIFT_2","2025-11-02T02:23:50.803Z","2025-11-02T02:27:50.803Z","2025-11-02T02:27:50.803Z","2025-11-02T02:39:50.803Z","2025-11-02T02:39:50.803Z","2025-11-02T03:07:50.803Z","2025-11-02T03:07:50.803Z","2025-11-02T03:14:50.803Z","2025-11-02T03:35:50.803Z",4,12,28,7,21,72,32.96152566060889,39,84.51673246309971,4.405888299058216,11.24815784851354,"CANCELLED","MENDUNG","GOOD",false,0,,,"MEDIUM",6,,"2025-11-26T12:04:45.554Z","2025-11-26T12:04:45.554Z"
"cmifyj5o40fuo2o7gsbje3woq","HA-0000486","cmifyiwk905702o7g5ri68awm","cmifyix6805qu2o7g274m3dg1","cmifyivgs03po2o7gg4est9mo","cmifyisie000b2o7gbnk2lgj8","cmifyiu4o01oc2o7gywq3zncy","cmifyiur202lo2o7g112sx22d","cmifyivc003j02o7gewawebzj","SHIFT_3","2025-11-02T08:01:42.721Z","2025-11-02T08:19:42.721Z","2025-11-02T08:19:42.721Z","2025-11-02T08:27:42.721Z","2025-11-02T08:27:42.721Z","2025-11-02T08:48:42.721Z","2025-11-02T08:48:42.721Z","2025-11-02T08:54:42.721Z","2025-11-02T09:09:42.721Z",18,8,21,6,15,68,23.28544740868947,24,97.02269753620612,3.334371984268684,6.983309586675412,"DELAYED","CERAH","EXCELLENT",false,0,,,"LOW",7,,"2025-11-26T12:04:45.556Z","2025-11-26T12:04:45.556Z"
"cmifyj5o70fuq2o7g1sea8ivc","HA-0000487","cmifyiwkb05722o7g8bmzsi3f","cmifyix6905qv2o7gamc4ulbo","cmifyivgt03pq2o7gn7qdyvdl","cmifyisif000c2o7gpux040s1","cmifyiu4q01oe2o7g10vuz1gt","cmifyiur302lq2o7gfz5kgfz8","cmifyivc103j22o7goaltmltp","SHIFT_1","2025-11-02T07:04:18.285Z","2025-11-02T07:21:18.285Z","2025-11-02T07:21:18.285Z","2025-11-02T07:33:18.285Z","2025-11-02T07:33:18.285Z","2025-11-02T08:06:18.285Z","2025-11-02T08:06:18.285Z","2025-11-02T08:17:18.285Z","2025-11-02T08:32:18.285Z",17,12,33,11,15,88,20.04503196354521,21,95.45253315973909,3.723048498628495,10.35682689816419,"DUMPING","HUJAN_RINGAN","EXCELLENT",false,0,,,"LOW",3,,"2025-11-26T12:04:45.559Z","2025-11-26T12:04:45.559Z"
"cmifyj5o90fus2o7gvsij6oul","HA-0000488","cmifyiwkd05742o7gufcp2yo8","cmifyix6a05qw2o7g2q9wkwo3","cmifyivgv03ps2o7gxpd0y2nz","cmifyisih000d2o7g3hu555v2","cmifyiu4r01og2o7gtic9hwm3","cmifyiur402ls2o7gpq9apabp","cmifyivc303j42o7geuumc0iu","SHIFT_2","2025-11-02T06:39:56.768Z","2025-11-02T06:50:56.768Z","2025-11-02T06:50:56.768Z","2025-11-02T07:01:56.768Z","2025-11-02T07:01:56.768Z","2025-11-02T07:28:56.768Z","2025-11-02T07:28:56.768Z","2025-11-02T07:33:56.768Z","2025-11-02T07:53:56.768Z",11,11,27,5,20,74,34.5341645024746,35,98.66904143564173,5.496905657253849,11.76032956752221,"COMPLETED","MENDUNG","FAIR",false,0,,,"LOW",7,,"2025-11-26T12:04:45.561Z","2025-11-26T12:04:45.561Z"
"cmifyj5oc0fuu2o7ghcjqaeoa","HA-0000489","cmifyiwke05762o7gfszia3os","cmifyix6c05qx2o7g82s9gwbk","cmifyivgw03pu2o7gg7soljbt","cmifyisii000e2o7gnzolakgx","cmifyiu4u01oi2o7g13apop0v","cmifyiur502lu2o7gjsahv663","cmifyivc403j62o7gs2vysk6z","SHIFT_3","2025-11-02T04:03:28.542Z","2025-11-02T04:22:28.542Z","2025-11-02T04:22:28.542Z","2025-11-02T04:38:28.542Z","2025-11-02T04:38:28.542Z","2025-11-02T05:11:28.542Z","2025-11-02T05:11:28.542Z","2025-11-02T05:22:28.542Z","2025-11-02T05:50:28.542Z",19,16,33,11,28,107,20.86131447927885,26,80.23582492030326,6.560087980582439,16.04462879564567,"HAULING","CERAH","EXCELLENT",false,0,,,"LOW",7,,"2025-11-26T12:04:45.564Z","2025-11-26T12:04:45.564Z"
"cmifyj5oe0fuw2o7g2o3nd7aj","HA-0000490","cmifyiwkg05782o7gf7261h1o","cmifyix6d05qy2o7g2kt4hnre","cmifyivgz03pw2o7gwj3lhnbj","cmifyisij000f2o7g82mzx62v","cmifyiu4v01ok2o7g6ri6gabw","cmifyiur702lw2o7gpgw8ta02","cmifyivc503j82o7gmwkxz1c8","SHIFT_1","2025-11-01T19:25:05.209Z","2025-11-01T19:26:05.209Z","2025-11-01T19:26:05.209Z","2025-11-01T19:42:05.209Z","2025-11-01T19:42:05.209Z","2025-11-01T20:15:05.209Z","2025-11-01T20:15:05.209Z","2025-11-01T20:21:05.209Z","2025-11-01T20:34:05.209Z",1,16,33,6,13,69,26.59647853309369,29,91.71199494170239,5.454006436662472,14.43291680152802,"HAULING","HUJAN_LEBAT","FAIR",false,0,,,"LOW",8,,"2025-11-26T12:04:45.566Z","2025-11-26T12:04:45.566Z"
"cmifyj5og0fuy2o7gkigxy7o1","HA-0000491","cmifyiwkh057a2o7g38e2k2te","cmifyix6e05qz2o7gpe6n83sa","cmifyivh003py2o7gtc93jjic","cmifyisil000g2o7gfsdxas3h","cmifyiu4x01om2o7gmnp93w0z","cmifyiur802ly2o7gp5sy24w5","cmifyivc603ja2o7gimx9byfs","SHIFT_2","2025-11-02T10:23:35.605Z","2025-11-02T10:27:35.605Z","2025-11-02T10:27:35.605Z","2025-11-02T10:37:35.605Z","2025-11-02T10:37:35.605Z","2025-11-02T11:11:35.605Z","2025-11-02T11:11:35.605Z","2025-11-02T11:16:35.605Z","2025-11-02T11:44:35.605Z",4,10,34,5,28,81,36.98456684374228,37,99.95828876687102,3.053433554032124,7.438863716011419,"COMPLETED","HUJAN_LEBAT","FAIR",false,0,,,"LOW",6,,"2025-11-26T12:04:45.569Z","2025-11-26T12:04:45.569Z"
"cmifyj5oj0fv02o7guhn291jh","HA-0000492","cmifyiwki057c2o7golypyfph","cmifyix6f05r02o7gvs000yoc","cmifyivh203q02o7gjznq06cu","cmifyisim000h2o7ghh9vrazl","cmifyiu4z01oo2o7ghq0sgy9t","cmifyiur902m02o7gfayfzs21","cmifyivc703jc2o7g1z9r2llp","SHIFT_3","2025-11-02T09:19:20.058Z","2025-11-02T09:24:20.058Z","2025-11-02T09:24:20.058Z","2025-11-02T09:32:20.058Z","2025-11-02T09:32:20.058Z","2025-11-02T09:49:20.058Z","2025-11-02T09:49:20.058Z","2025-11-02T10:01:20.058Z","2025-11-02T10:18:20.058Z",5,8,17,12,17,59,31.20788136981441,33,94.56933748428608,6.220690831917624,16.63414719875093,"DUMPING","MENDUNG","EXCELLENT",false,0,,,"LOW",5,,"2025-11-26T12:04:45.571Z","2025-11-26T12:04:45.571Z"
"cmifyj5om0fv22o7g0q9lzwpr","HA-0000493","cmifyiwkk057e2o7gmusauh21","cmifyix6g05r12o7gu6oof913","cmifyivh403q22o7go9fqekkt","cmifyisin000i2o7g0lhkcehy","cmifyiu5001oq2o7gnmvdrr9e","cmifyiura02m22o7gtqwyzu27","cmifyivc803je2o7gojutish5","SHIFT_1","2025-11-01T16:11:53.094Z","2025-11-01T16:18:53.094Z","2025-11-01T16:18:53.094Z","2025-11-01T16:35:53.094Z","2025-11-01T16:35:53.094Z","2025-11-01T16:50:53.094Z","2025-11-01T16:50:53.094Z","2025-11-01T17:00:53.094Z","2025-11-01T17:19:53.094Z",7,17,15,10,19,68,24.78566334947689,30,82.61887783158966,6.736117503708403,16.86670576985798,"CANCELLED","CERAH","FAIR",false,0,,,"MEDIUM",6,,"2025-11-26T12:04:45.574Z","2025-11-26T12:04:45.574Z"
"cmifyj5oo0fv42o7g3kssv2ez","HA-0000494","cmifyiwkm057g2o7gmtjy695g","cmifyix6i05r22o7gnho5myyg","cmifyivh503q42o7gugnwh3f4","cmifyisio000j2o7g3xdfr1jr","cmifyiu5101os2o7g7sdm6n4u","cmifyiurb02m42o7govlp3qa4","cmifyivca03jg2o7gsqvfdyi2","SHIFT_2","2025-11-01T17:16:57.458Z","2025-11-01T17:34:57.458Z","2025-11-01T17:34:57.458Z","2025-11-01T17:49:57.458Z","2025-11-01T17:49:57.458Z","2025-11-01T18:21:57.458Z","2025-11-01T18:21:57.458Z","2025-11-01T18:28:57.458Z","2025-11-01T18:43:57.458Z",18,15,32,7,15,87,30.30351946378175,33,91.8288468599447,2.349598332311677,7.466975653552551,"COMPLETED","MENDUNG","FAIR",false,0,,,"LOW",10,,"2025-11-26T12:04:45.576Z","2025-11-26T12:04:45.576Z"
"cmifyj5or0fv62o7g0c5ibjzz","HA-0000495","cmifyiwkn057i2o7gz4abz05x","cmifyix6j05r32o7g1e3nmsjr","cmifyivh703q62o7gyak3kuxl","cmifyisiq000k2o7g8hw1bhas","cmifyiu5301ou2o7gbahtev2m","cmifyiurc02m62o7guwweao95","cmifyivcb03ji2o7gkx76dfkx","SHIFT_3","2025-11-02T07:35:43.504Z","2025-11-02T07:39:43.504Z","2025-11-02T07:39:43.504Z","2025-11-02T07:50:43.504Z","2025-11-02T07:50:43.504Z","2025-11-02T08:09:43.504Z","2025-11-02T08:09:43.504Z","2025-11-02T08:17:43.504Z","2025-11-02T08:36:43.504Z",4,11,19,8,19,61,21.62645220808746,24,90.11021753369776,6.115170368456839,14.54165278763222,"HAULING","CERAH","POOR",false,0,,,"LOW",12,,"2025-11-26T12:04:45.579Z","2025-11-26T12:04:45.579Z"
"cmifyj5ot0fv82o7g9vw3ppfq","HA-0000496","cmifyiwkp057k2o7gfo1t56ly","cmifyix6l05r42o7g99lkn1jy","cmifyivh803q82o7g6woo7s43","cmifyisir000l2o7g1gl1a47z","cmifyiu5401ow2o7g9jrhm7sg","cmifyiurd02m82o7g6cmafd8f","cmifyivcc03jk2o7gevug2xrt","SHIFT_1","2025-11-02T04:30:39.157Z","2025-11-02T04:39:39.157Z","2025-11-02T04:39:39.157Z","2025-11-02T04:52:39.157Z","2025-11-02T04:52:39.157Z","2025-11-02T05:11:39.157Z","2025-11-02T05:11:39.157Z","2025-11-02T05:18:39.157Z","2025-11-02T05:30:39.157Z",9,13,19,7,12,60,21.85792510709731,24,91.07468794623878,6.739871908656331,17.22744018172395,"DUMPING","HUJAN_SEDANG","FAIR",false,0,,,"LOW",5,,"2025-11-26T12:04:45.581Z","2025-11-26T12:04:45.581Z"
"cmifyj5ov0fva2o7ghuz0sl8v","HA-0000497","cmifyiwkr057m2o7goru5krgt","cmifyix6m05r52o7gr3ab9gry","cmifyivh903qa2o7g60c1ruz4","cmifyisis000m2o7g500r7bb4","cmifyiu5501oy2o7ghtd9t2yy","cmifyiure02ma2o7gqb3mna0k","cmifyivce03jm2o7gslxqp1iz","SHIFT_2","2025-11-02T02:16:06.167Z","2025-11-02T02:19:06.167Z","2025-11-02T02:19:06.167Z","2025-11-02T02:30:06.167Z","2025-11-02T02:30:06.167Z","2025-11-02T02:52:06.167Z","2025-11-02T02:52:06.167Z","2025-11-02T02:59:06.167Z","2025-11-02T03:11:06.167Z",3,11,22,7,12,55,26.03246624369537,28,92.97309372748346,3.537588794295544,9.711391301276814,"COMPLETED","BERAWAN","FAIR",true,4,"cmifyj1dq0agw2o7g2e9wt6r8","Delay details noted","MEDIUM",9,,"2025-11-26T12:04:45.584Z","2025-11-26T12:04:45.584Z"
"cmifyj5oy0fvc2o7gjln83ilh","HA-0000498","cmifyiwks057o2o7gmbh6izmh","cmifyix6o05r62o7gbe1vlm9h","cmifyivhb03qc2o7gtvrpaq57","cmifyisiu000n2o7gsdcouz1a","cmifyiu5601p02o7g0oqnwlcg","cmifyiurf02mc2o7gc4be0fru","cmifyivcf03jo2o7ghnl7bm6u","SHIFT_3","2025-11-02T06:15:24.974Z","2025-11-02T06:26:24.974Z","2025-11-02T06:26:24.974Z","2025-11-02T06:35:24.974Z","2025-11-02T06:35:24.974Z","2025-11-02T07:06:24.974Z","2025-11-02T07:06:24.974Z","2025-11-02T07:17:24.974Z","2025-11-02T07:37:24.974Z",11,9,31,11,20,82,24.78338761818901,26,95.32072160841929,2.107248276400615,9.126512478885719,"CANCELLED","MENDUNG","GOOD",false,0,,,"MEDIUM",12,,"2025-11-26T12:04:45.586Z","2025-11-26T12:04:45.586Z"
"cmifyj5p10fve2o7gxoneq0ty","HA-0000499","cmifyiwku057q2o7gtqbrlk3n","cmifyix6p05r72o7gc26mdtqt","cmifyivhc03qe2o7gyki9zedq","cmifyisiv000o2o7g34nc6ac7","cmifyiu5801p22o7gfclkask2","cmifyiurh02me2o7gnjoj0928","cmifyivcg03jq2o7gug93x3p8","SHIFT_1","2025-11-02T05:14:03.003Z","2025-11-02T05:24:03.003Z","2025-11-02T05:24:03.003Z","2025-11-02T05:32:03.003Z","2025-11-02T05:32:03.003Z","2025-11-02T05:48:03.003Z","2025-11-02T05:48:03.003Z","2025-11-02T05:58:03.003Z","2025-11-02T06:11:03.003Z",10,8,16,10,13,57,30.47948615482822,37,82.37698960764385,3.449175656745432,9.881060115257782,"DELAYED","HUJAN_SEDANG","POOR",false,0,,,"MEDIUM",5,,"2025-11-26T12:04:45.589Z","2025-11-26T12:04:45.589Z"
"cmifyj5p30fvg2o7g6vfxvxkx","HA-0000500","cmifyiwkv057s2o7g0kizza05","cmifyix6q05r82o7gte9jyqpv","cmifyivhe03qg2o7gfgq8vpjv","cmifyisiw000p2o7gntjdpjoz","cmifyiu5a01p42o7g30savzmy","cmifyiuri02mg2o7gc41cinng","cmifyivch03js2o7gm4mxe6h0","SHIFT_2","2025-11-02T00:28:01.875Z","2025-11-02T00:31:01.875Z","2025-11-02T00:31:01.875Z","2025-11-02T00:43:01.875Z","2025-11-02T00:43:01.875Z","2025-11-02T01:00:01.875Z","2025-11-02T01:00:01.875Z","2025-11-02T01:09:01.875Z","2025-11-02T01:26:01.875Z",3,12,17,9,17,58,25.26410380618368,29,87.11759933166785,2.387846298958339,9.654683972205634,"COMPLETED","HUJAN_SEDANG","FAIR",false,0,,,"LOW",5,,"2025-11-26T12:04:45.592Z","2025-11-26T12:04:45.592Z"
"cmifyj5p60fvi2o7ghvrqw798","HA-0000501","cmifyiwkx057u2o7glf7081tm","cmifyix6r05r92o7giu4xrgmt","cmifyivhg03qi2o7gnu4y3dzv","cmifyisiy000q2o7g35ilcptt","cmifyiu5b01p62o7gxvm7b8zr","cmifyiurj02mi2o7gjc115fhr","cmifyivci03ju2o7g2r19df88","SHIFT_3","2025-11-01T12:04:27.000Z","2025-11-01T12:16:27.000Z","2025-11-01T12:16:27.000Z","2025-11-01T12:32:27.000Z","2025-11-01T12:32:27.000Z","2025-11-01T12:59:27.000Z","2025-11-01T12:59:27.000Z","2025-11-01T13:08:27.000Z","2025-11-01T13:20:27.000Z",12,16,27,9,12,76,29.53256105189388,33,89.49260924816326,4.552101595251807,9.882329135014693,"DUMPING","MENDUNG","EXCELLENT",false,0,,,"LOW",5,,"2025-11-26T12:04:45.594Z","2025-11-26T12:04:45.594Z"
"cmifyj5p90fvk2o7gzqgp9k3p","HA-0000502","cmifyiwkz057w2o7gkcwxh6vg","cmifyix6s05ra2o7g37e9a3df","cmifyivhh03qk2o7g8b5sn3ya","cmifyisiz000r2o7gkp2680xi","cmifyiu5d01p82o7gge4gdf2v","cmifyiurk02mk2o7gn0j94erd","cmifyivcj03jw2o7g44fjnjlz","SHIFT_1","2025-11-01T03:54:27.926Z","2025-11-01T04:00:27.926Z","2025-11-01T04:00:27.926Z","2025-11-01T04:17:27.926Z","2025-11-01T04:17:27.926Z","2025-11-01T04:45:27.926Z","2025-11-01T04:45:27.926Z","2025-11-01T04:57:27.926Z","2025-11-01T05:17:27.926Z",6,17,28,12,20,83,24.62266707496038,25,98.49066829984152,5.044154262639928,12.89981353033517,"DUMPING","HUJAN_SEDANG","POOR",false,0,,,"LOW",3,,"2025-11-26T12:04:45.597Z","2025-11-26T12:04:45.597Z"
"cmifyj5pb0fvm2o7gl181x4ai","HA-0000503","cmifyiwl0057y2o7gkttghu8t","cmifyix6u05rb2o7g7bu0y8sd","cmifyivhj03qm2o7gz8wnh5m8","cmifyisj0000s2o7g7m4mk3ta","cmifyiu5e01pa2o7g6vqq3s0l","cmifyiurl02mm2o7gvyceanwp","cmifyivck03jy2o7gpde4m7ds","SHIFT_2","2025-10-31T14:12:38.563Z","2025-10-31T14:13:38.563Z","2025-10-31T14:13:38.563Z","2025-10-31T14:27:38.563Z","2025-10-31T14:27:38.563Z","2025-10-31T14:53:38.563Z","2025-10-31T14:53:38.563Z","2025-10-31T15:00:38.563Z","2025-10-31T15:21:38.563Z",1,14,26,7,21,69,19.47503667881956,20,97.37518339409782,3.158321141882613,8.49300658701408,"HAULING","BERAWAN","POOR",false,0,,,"MEDIUM",3,,"2025-11-26T12:04:45.599Z","2025-11-26T12:04:45.599Z"
"cmifyj5pd0fvo2o7g5tqmqz4s","HA-0000504","cmifyiwl205802o7gwjdapbat","cmifyix6v05rc2o7gzsx87cmy","cmifyivhk03qo2o7gq653mvix","cmifyisj1000t2o7gkuh2yci5","cmifyiu5g01pc2o7gsnmh2yf1","cmifyiurm02mo2o7gt8pj2u6w","cmifyivcm03k02o7gc7598hxu","SHIFT_3","2025-10-31T12:05:04.967Z","2025-10-31T12:06:04.967Z","2025-10-31T12:06:04.967Z","2025-10-31T12:19:04.967Z","2025-10-31T12:19:04.967Z","2025-10-31T12:48:04.967Z","2025-10-31T12:48:04.967Z","2025-10-31T12:54:04.967Z","2025-10-31T13:13:04.967Z",1,13,29,6,19,68,34.0969808545478,35,97.419945298708,3.924445524888,10.23424735540716,"CANCELLED","HUJAN_LEBAT","GOOD",false,0,,,"LOW",5,,"2025-11-26T12:04:45.602Z","2025-11-26T12:04:45.602Z"
"cmifyj5pg0fvq2o7gxdq0r5qj","HA-0000505","cmifyiwl305822o7gy4k98htk","cmifyix6w05rd2o7g5f5pjkuy","cmifyivhm03qq2o7gblty9fms","cmifyisj3000u2o7gogj3vr7w","cmifyiu5h01pe2o7g7ce59de3","cmifyiuro02mq2o7gyh3sjb64","cmifyivcn03k22o7g22iznhv8","SHIFT_1","2025-11-01T09:44:09.712Z","2025-11-01T09:59:09.712Z","2025-11-01T09:59:09.712Z","2025-11-01T10:13:09.712Z","2025-11-01T10:13:09.712Z","2025-11-01T10:35:09.712Z","2025-11-01T10:35:09.712Z","2025-11-01T10:45:09.712Z","2025-11-01T11:03:09.712Z",15,14,22,10,18,79,17.9442980582629,22,81.56499117392227,3.512322561513493,9.068231256799253,"DELAYED","MENDUNG","POOR",true,7,"cmifyj1ds0agy2o7g7lzqkpwh","Delay details noted","LOW",12,,"2025-11-26T12:04:45.604Z","2025-11-26T12:04:45.604Z"
