"id","shipmentNumber","vesselId","sailingScheduleId","shipmentDate","loadingDate","coalType","quantity","calorie","totalMoisture","ashContent","sulfurContent","stockpileOrigin","buyer","destination","surveyorName","blNumber","coaNumber","freightCost","totalFreight","remarks","createdAt","updatedAt"
"cmifyj01o08vg2o7g0e1gnhk5","SHP-0000470","cmifyiy6d06nq2o7g5nb2i41v","cmifyizbw07y42o7g73b5gp2d","2025-11-26T12:04:37.534Z","2025-11-26T17:29:11.581Z","GCV-5500",0,5084.787079807663,12.50112546440664,7.308725219986179,0.7012434859462702,"ROM-PIT-09","PT Pupuk Indonesia","Lontar","Surveyor Geo","BL-73854","COA-51549",10.99753577332031,0,,"2025-11-26T12:04:38.268Z","2025-11-26T12:04:38.268Z"
"cmifyj01p08vi2o7gn8ql7uv0","SHP-0000471","cmifyiy6e06nr2o7gma02ulcw","cmifyizby07y62o7g6sopa68z","2025-09-28T12:04:37.534Z","2025-09-28T16:30:08.113Z","ICI-4",0,5913.131875682949,11.88620827754222,4.194306511112337,0.5337030544949474,"ROM-PIT-08","PLN","Merak","Surveyor Inspec","BL-51111","COA-24412",11.4340257921393,0,,"2025-11-26T12:04:38.269Z","2025-11-26T12:04:38.269Z"
"cmifyj01r08vk2o7gsmou3feb","SHP-0000472","cmifyiy6f06ns2o7gn5zf4j7e","cmifyizbz07y82o7gfbzgjvzg","2025-11-18T12:04:37.534Z","2025-11-18T13:46:26.385Z","GCV-6000",0,5808.396156277196,15.75204530936554,8.660415411372762,0.465121573590522,"ROM-PIT-06","PT Pupuk Indonesia","Suralaya","Surveyor Marine","BL-28075","COA-19741",19.97821300840232,0,,"2025-11-26T12:04:38.271Z","2025-11-26T12:04:38.271Z"
"cmifyj01t08vm2o7go2gh2ha1","SHP-0000473","cmifyiy6g06nt2o7g283aqzj5","cmifyizc107ya2o7grttg36wp","2025-10-20T12:04:37.534Z","2025-10-20T15:16:43.068Z","GCV-5000",0,5934.433682559172,11.22180599215389,9.128633738482158,0.5279540838568924,"ROM-PIT-10","PLN","Suralaya","Surveyor Geo","BL-13480","COA-51782",16.89571346375854,0,,"2025-11-26T12:04:38.273Z","2025-11-26T12:04:38.273Z"
"cmifyj01u08vo2o7gpjehe29n","SHP-0000474","cmifyiy6h06nu2o7gs6yjj5tl","cmifyizc207yc2o7g26efz8am","2025-10-07T12:04:37.534Z","2025-10-07T15:18:02.806Z","GCV-6000",0,5630.99227349467,13.10141400994046,11.24011658969374,0.3075368869869757,"ROM-PIT-03","PT Semen Indonesia","Merak","Surveyor AB","BL-63345","COA-40942",24.99509167179368,0,,"2025-11-26T12:04:38.274Z","2025-11-26T12:04:38.274Z"
"cmifyj01w08vq2o7gvmo1nqir","SHP-0000475","cmifyiy6i06nv2o7gvfdel5qv","cmifyizc407ye2o7glx3y3xgu","2025-10-24T12:04:37.534Z","2025-10-24T22:06:36.518Z","ICI-3",0,4841.809815184331,15.81781699635624,4.894220628472739,0.6902381720329167,"ROM-PIT-05","PT Petrokimia","Suralaya","Surveyor Geo","BL-42945","COA-54968",24.71111982238996,0,,"2025-11-26T12:04:38.276Z","2025-11-26T12:04:38.276Z"
"cmifyj01x08vs2o7gne1rya64","SHP-0000476","cmifyiy6j06nw2o7gyzprs8ls","cmifyizc507yg2o7gwvcv69qy","2025-10-13T12:04:37.534Z","2025-10-13T17:02:48.322Z","ICI-3",0,5208.232806210666,13.60787288778939,10.1200284294661,0.4153607084193389,"ROM-PIT-05","PT Petrokimia","Cilacap","Surveyor Inspec","BL-29527","COA-69192",20.46380497528722,0,,"2025-11-26T12:04:38.277Z","2025-11-26T12:04:38.277Z"
"cmifyj01y08vu2o7ghih6h5et","SHP-0000477","cmifyiy6k06nx2o7g494kluyv","cmifyizc607yi2o7g3a2ux2mg","2025-11-01T12:04:37.534Z","2025-11-01T21:17:07.962Z","ICI-2",0,4604.178047741787,9.381022765861054,9.815829861689076,0.7972841275097031,"ROM-PIT-08","PLN","Tanjung Priok","Surveyor AB","BL-92855","COA-86424",10.7357562961029,0,,"2025-11-26T12:04:38.279Z","2025-11-26T12:04:38.279Z"
"cmifyj02008vw2o7gtmi1gf19","SHP-0000478","cmifyiy6m06ny2o7g7u9zx4mt","cmifyizc807yk2o7gu7jx5lou","2025-10-17T12:04:37.534Z","2025-10-17T12:27:45.149Z","ICI-2",0,4572.007282884639,12.67796606689847,5.330466682508149,0.2376048099230544,"ROM-PIT-05","PT Pupuk Indonesia","Cilacap","Surveyor Geo","BL-63800","COA-12236",12.5653816876374,0,,"2025-11-26T12:04:38.280Z","2025-11-26T12:04:38.280Z"
"cmifyj02108vy2o7gmjziea00","SHP-0000479","cmifyiy6n06nz2o7g4osph82c","cmifyizc907ym2o7gne7bu4ch","2025-11-16T12:04:37.534Z","2025-11-16T13:39:39.589Z","GCV-6000",0,4530.89894253808,9.480132788791781,10.57457364993422,0.4948539987862416,"ROM-PIT-07","PLN","Paiton","Surveyor Inspec","BL-95262","COA-77561",14.26236994723324,0,,"2025-11-26T12:04:38.282Z","2025-11-26T12:04:38.282Z"
"cmifyj02308w02o7gmsfbc0oa","SHP-0000480","cmifyiy6o06o02o7glmsly4dw","cmifyizcb07yo2o7gk248vm8e","2025-10-13T12:04:37.534Z","2025-10-13T16:56:35.397Z","ICI-4",0,5276.679904984419,18.17650016286964,11.1848532968416,0.6174910229130532,"ROM-PIT-01","PT Petrokimia","Suralaya","Surveyor Marine","BL-57098","COA-15360",14.406308185671,0,,"2025-11-26T12:04:38.283Z","2025-11-26T12:04:38.283Z"
"cmifyj02508w22o7gw80i0mk3","SHP-0000481","cmifyiy6p06o12o7gsr7onnls","cmifyizcd07yq2o7gnn3e7njk","2025-10-05T12:04:37.534Z","2025-10-05T22:03:24.774Z","ICI-1",0,5455.096174997023,9.505716169737914,6.633708375656402,0.6816626352777189,"ROM-PIT-01","PT Semen Indonesia","Suralaya","Surveyor PTX","BL-50703","COA-57641",16.43439678756341,0,,"2025-11-26T12:04:38.285Z","2025-11-26T12:04:38.285Z"
"cmifyj02708w42o7g9p6zfcrp","SHP-0000482","cmifyiy6q06o22o7gwk1soyl1","cmifyizce07ys2o7g79xtkyak","2025-10-28T12:04:37.534Z","2025-10-28T16:44:10.283Z","GCV-5000",0,5412.450115770205,10.75625509955409,7.871364532137459,0.2325043177995076,"ROM-PIT-06","PLN","Paiton","Surveyor Geo","BL-63599","COA-96784",10.9666887730972,0,,"2025-11-26T12:04:38.287Z","2025-11-26T12:04:38.287Z"
"cmifyj02808w62o7gkfv6x7xn","SHP-0000483","cmifyiy6r06o32o7g2r2qpj17","cmifyizcg07yu2o7gu5x0i0p2","2025-10-12T12:04:37.534Z","2025-10-12T12:05:27.533Z","GCV-6000",0,4996.659255404701,18.38547350741621,5.031161358224162,0.3500923209310494,"ROM-PIT-03","PT Pupuk Indonesia","Gresik","Surveyor Geo","BL-94531","COA-54578",20.82765336940201,0,,"2025-11-26T12:04:38.289Z","2025-11-26T12:04:38.289Z"
"cmifyj02a08w82o7gfqi3anf5","SHP-0000484","cmifyiy6s06o42o7gz4owhooa","cmifyizch07yw2o7ghw4q1lxl","2025-11-03T12:04:37.534Z","2025-11-03T13:30:17.192Z","ICI-4",0,5440.934138359532,18.98858920176379,5.312122035701021,0.6589192391477681,"ROM-PIT-06","PT Petrokimia","Cilacap","Surveyor PTX","BL-85511","COA-24470",10.45652709873802,0,,"2025-11-26T12:04:38.290Z","2025-11-26T12:04:38.290Z"
"cmifyj02b08wa2o7g5kcgsp08","SHP-0000485","cmifyiy6t06o52o7g730hozx9","cmifyizci07yy2o7g3a5k2q0b","2025-10-27T12:04:37.534Z","2025-10-27T20:49:11.239Z","GCV-6000",0,4710.227083889074,14.8946330573504,11.997900547942,0.4202248233517337,"ROM-PIT-02","PT Semen Indonesia","Lontar","Surveyor Marine","BL-43028","COA-86214",24.25783345780704,0,,"2025-11-26T12:04:38.292Z","2025-11-26T12:04:38.292Z"
"cmifyj02d08wc2o7gwwrucppm","SHP-0000486","cmifyiy6u06o62o7gijrkj96s","cmifyizck07z02o7go6xu9px5","2025-10-28T12:04:37.534Z","2025-10-28T23:08:19.713Z","ICI-1",0,4638.945956877176,10.44516013347726,7.038977952858277,0.4094028507288226,"ROM-PIT-07","PT Petrokimia","Paiton","Surveyor Inspec","BL-73764","COA-29388",19.4123502178375,0,,"2025-11-26T12:04:38.293Z","2025-11-26T12:04:38.293Z"
"cmifyj02e08we2o7gne79yllc","SHP-0000487","cmifyiy6v06o72o7gv4sx24vg","cmifyizcl07z22o7gfemkarvg","2025-11-06T12:04:37.534Z","2025-11-06T14:29:57.662Z","GCV-6000",0,4701.29344767675,12.1897658052359,4.742520034786246,0.3065990965380841,"ROM-PIT-03","PT Steel Indonesia","Tanjung Priok","Surveyor Marine","BL-25665","COA-90547",23.75795170195217,0,,"2025-11-26T12:04:38.295Z","2025-11-26T12:04:38.295Z"
"cmifyj02g08wg2o7gnkf2nnrc","SHP-0000488","cmifyiy6w06o82o7gjjdtgb5n","cmifyizcn07z42o7g6kalgor0","2025-10-02T12:04:37.534Z","2025-10-02T23:59:18.928Z","GCV-5000",0,4715.053484604297,17.64187575020898,8.692779317422593,0.7406147293381575,"ROM-PIT-10","PT Steel Indonesia","Gresik","Surveyor Marine","BL-98134","COA-88235",17.84372454738846,0,,"2025-11-26T12:04:38.296Z","2025-11-26T12:04:38.296Z"
"cmifyj02h08wi2o7g0xfgw1vr","SHP-0000489","cmifyiy6y06o92o7g3rfaijul","cmifyizco07z62o7gqwzvt97b","2025-09-29T12:04:37.534Z","2025-09-29T20:00:11.255Z","ICI-1",0,5477.561532679312,19.84967803574322,9.814308433774023,0.5191684824155897,"ROM-PIT-10","PT Semen Indonesia","Gresik","Surveyor Marine","BL-78656","COA-89098",11.54695994485259,0,,"2025-11-26T12:04:38.298Z","2025-11-26T12:04:38.298Z"
"cmifyj02j08wk2o7gkejo063i","SHP-0000490","cmifyiy6z06oa2o7gzeohcy0j","cmifyizcq07z82o7g194xznyd","2025-11-14T12:04:37.534Z","2025-11-14T23:04:30.382Z","ICI-3",0,5153.042716959993,9.160310156712574,10.65367666202049,0.4529151193134953,"ROM-PIT-08","PLN","Lontar","Surveyor Inspec","BL-95076","COA-24197",11.31323938170302,0,,"2025-11-26T12:04:38.299Z","2025-11-26T12:04:38.299Z"
"cmifyj02k08wm2o7gq2kbfnfw","SHP-0000491","cmifyiy7006ob2o7gfravogwq","cmifyizcs07za2o7gto5uovmz","2025-11-02T12:04:37.534Z","2025-11-02T18:46:10.846Z","ICI-2",0,5773.480268118019,16.32732839800714,10.06260321702777,0.6288010194863358,"ROM-PIT-04","PT Steel Indonesia","Suralaya","Surveyor Marine","BL-76380","COA-12617",11.75934070223264,0,,"2025-11-26T12:04:38.301Z","2025-11-26T12:04:38.301Z"
"cmifyj02m08wo2o7gir2gw3qf","SHP-0000492","cmifyiy7106oc2o7g83x48pck","cmifyizct07zc2o7gs6bzsced","2025-10-29T12:04:37.534Z","2025-10-29T20:31:31.123Z","GCV-5500",0,5491.254058680898,17.33758323347556,10.83695462427885,0.2361037179431834,"ROM-PIT-07","PT Petrokimia","Suralaya","Surveyor Marine","BL-16956","COA-65076",16.91208562079738,0,,"2025-11-26T12:04:38.303Z","2025-11-26T12:04:38.303Z"
"cmifyj02o08wq2o7giohrntuq","SHP-0000493","cmifyiy7206od2o7gmzof4hwy","cmifyizcv07ze2o7gxp652axx","2025-10-04T12:04:37.534Z","2025-10-04T22:00:01.426Z","GCV-6000",0,4578.025335558193,16.13237549575864,11.43992304305574,0.3320391760822602,"ROM-PIT-08","PT Pupuk Indonesia","Paiton","Surveyor Geo","BL-40121","COA-98796",12.81810509625044,0,,"2025-11-26T12:04:38.305Z","2025-11-26T12:04:38.305Z"
"cmifyj02q08ws2o7g8iq3de8d","SHP-0000494","cmifyiy7306oe2o7gbe5ll53i","cmifyizcw07zg2o7guklhg68i","2025-10-09T12:04:37.534Z","2025-10-09T16:52:52.757Z","GCV-6000",0,4954.194389923052,9.596554819165688,7.021155070993599,0.394705920394148,"ROM-PIT-03","PT Petrokimia","Gresik","Surveyor Geo","BL-22864","COA-79500",16.15574751877038,0,,"2025-11-26T12:04:38.306Z","2025-11-26T12:04:38.306Z"
"cmifyj02s08wu2o7gyqfwtcug","SHP-0000495","cmifyiy7506of2o7ghlwz2wqz","cmifyizcx07zi2o7gcpgsdkwg","2025-11-23T12:04:37.534Z","2025-11-23T21:15:05.512Z","GCV-6000",0,5504.831264352691,18.82794595011615,4.297448277392979,0.6991096901414537,"ROM-PIT-05","PLN","Tanjung Priok","Surveyor Marine","BL-90471","COA-59922",15.08074023642205,0,,"2025-11-26T12:04:38.308Z","2025-11-26T12:04:38.308Z"
"cmifyj02t08ww2o7g83k0bx64","SHP-0000496","cmifyiy7606og2o7g2vwa3xjm","cmifyizcz07zk2o7gwakk2uyc","2025-09-29T12:04:37.534Z","2025-09-29T14:40:39.826Z","GCV-6000",0,4822.280028760161,11.57089791313986,8.131675848098116,0.2686434388132207,"ROM-PIT-07","PT Steel Indonesia","Gresik","Surveyor Geo","BL-51102","COA-98277",22.48251371921627,0,,"2025-11-26T12:04:38.310Z","2025-11-26T12:04:38.310Z"
"cmifyj02v08wy2o7gisxuad0a","SHP-0000497","cmifyiy7706oh2o7gr1ehzqwa","cmifyizd007zm2o7g8zi8yrlz","2025-11-13T12:04:37.534Z","2025-11-13T13:30:09.461Z","ICI-4",0,5499.657645226816,18.35783246638222,9.212371857745469,0.5986271009295075,"ROM-PIT-07","PT Petrokimia","Suralaya","Surveyor PTX","BL-76281","COA-86723",12.1505927347421,0,,"2025-11-26T12:04:38.311Z","2025-11-26T12:04:38.311Z"
"cmifyj02w08x02o7glnwhk6k5","SHP-0000498","cmifyiy7806oi2o7gan8o9jq9","cmifyizd207zo2o7g1xduqj0k","2025-11-12T12:04:37.534Z","2025-11-12T12:27:16.148Z","ICI-3",0,5605.574781089545,18.5336023474923,7.180367304368229,0.7349818501215084,"ROM-PIT-08","PLN","Lontar","Surveyor PTX","BL-95437","COA-32749",15.68201497875523,0,,"2025-11-26T12:04:38.313Z","2025-11-26T12:04:38.313Z"
"cmifyj02y08x22o7gufkkm3p2","SHP-0000499","cmifyiy7906oj2o7g5ur93vx4","cmifyizd307zq2o7goiza8kz4","2025-09-28T12:04:37.534Z","2025-09-28T17:41:24.124Z","ICI-3",0,5387.244908271447,10.15715703331297,9.423078379954589,0.3440863189194678,"ROM-PIT-10","PLN","Paiton","Surveyor PTX","BL-11064","COA-78010",14.42047110567212,0,,"2025-11-26T12:04:38.314Z","2025-11-26T12:04:38.314Z"
"cmifyj03008x42o7gtm3woc5k","SHP-0000500","cmifyiy7a06ok2o7gqt67zbec","cmifyizd507zs2o7gfsuta47r","2025-11-07T12:04:37.534Z","2025-11-07T17:38:18.904Z","GCV-5500",0,4825.786525921792,17.76059777902931,8.470705612958305,0.2198087459485759,"ROM-PIT-03","PT Semen Indonesia","Cilacap","Surveyor AB","BL-12994","COA-41801",22.19647251398448,0,,"2025-11-26T12:04:38.316Z","2025-11-26T12:04:38.316Z"
"cmifyj03108x62o7g2bspif97","SHP-0000501","cmifyiy7b06ol2o7gt2o2u4qh","cmifyizd607zu2o7g0xwh2nxj","2025-11-19T12:04:37.534Z","2025-11-19T20:10:51.727Z","ICI-4",0,5732.831746559219,9.164047562203468,9.884344256936132,0.6092531709052408,"ROM-PIT-03","PLN","Merak","Surveyor PTX","BL-76151","COA-78611",24.43716706478966,0,,"2025-11-26T12:04:38.318Z","2025-11-26T12:04:38.318Z"
"cmifyj03308x82o7gkh8fpp2b","SHP-0000502","cmifyiy7c06om2o7gltk5wul1","cmifyizd807zw2o7gaeeo92vi","2025-11-20T12:04:37.534Z","2025-11-20T18:51:39.571Z","ICI-1",0,5519.732067739097,12.95837729100009,4.113629700396871,0.3212197078019242,"ROM-PIT-04","PT Pupuk Indonesia","Paiton","Surveyor PTX","BL-63478","COA-84885",16.70848260753648,0,,"2025-11-26T12:04:38.319Z","2025-11-26T12:04:38.319Z"
"cmifyj03508xa2o7gon4j1ppx","SHP-0000503","cmifyiy7d06on2o7go1k4q35s","cmifyizda07zy2o7g48kfsgan","2025-11-02T12:04:37.534Z","2025-11-02T13:53:25.904Z","GCV-5500",0,5314.479620812767,16.98396592525926,10.61821810868324,0.3866865496461045,"ROM-PIT-05","PT Petrokimia","Merak","Surveyor Marine","BL-84185","COA-17786",14.46594066653969,0,,"2025-11-26T12:04:38.322Z","2025-11-26T12:04:38.322Z"
"cmifyj03708xc2o7g508pbltg","SHP-0000504","cmifyiy7e06oo2o7gvh87zo26","cmifyizdb08002o7g1fjsa82g","2025-10-15T12:04:37.534Z","2025-10-15T19:54:51.847Z","ICI-4",0,4770.523983301534,13.76780463557748,8.934812151380656,0.2701353297730299,"ROM-PIT-06","PT Petrokimia","Lontar","Surveyor AB","BL-52640","COA-63910",20.74009913119194,0,,"2025-11-26T12:04:38.323Z","2025-11-26T12:04:38.323Z"
"cmifyj03808xe2o7gpml6fgbm","SHP-0000505","cmifyiy7f06op2o7g00vcq8mb","cmifyizdd08022o7g5ojfg2hf","2025-10-26T12:04:37.534Z","2025-10-26T15:23:49.389Z","ICI-3",0,5355.925591080362,9.44516574631564,7.399751894349187,0.5632582838330928,"ROM-PIT-05","PT Steel Indonesia","Paiton","Surveyor Marine","BL-64000","COA-48339",23.39931435514317,0,,"2025-11-26T12:04:38.325Z","2025-11-26T12:04:38.325Z"
"cmifyj03a08xg2o7g7u9e3x96","SHP-0000506","cmifyiy7g06oq2o7gd1aklcht","cmifyizde08042o7gdrpp0c8f","2025-10-14T12:04:37.534Z","2025-10-14T21:55:27.834Z","ICI-3",0,5587.575337523165,14.95765183543009,6.65911829623218,0.6097042395875468,"ROM-PIT-10","PLN","Merak","Surveyor Marine","BL-43784","COA-38989",24.70282620408696,0,,"2025-11-26T12:04:38.326Z","2025-11-26T12:04:38.326Z"
"cmifyj03c08xi2o7g1xb5hkai","SHP-0000507","cmifyiy7h06or2o7gbtelnmto","cmifyizdg08062o7g54m5hqic","2025-11-21T12:04:37.534Z","2025-11-21T13:14:34.950Z","ICI-2",0,5087.901322063309,10.63759720491917,9.35562577144342,0.4757835078684127,"ROM-PIT-09","PT Pupuk Indonesia","Suralaya","Surveyor AB","BL-27969","COA-53529",10.4946304383875,0,,"2025-11-26T12:04:38.328Z","2025-11-26T12:04:38.328Z"
"cmifyj03d08xk2o7gihzkrghi","SHP-0000508","cmifyiy7i06os2o7gqwvscl7m","cmifyizdh08082o7gi1der3sj","2025-11-24T12:04:37.534Z","2025-11-24T20:51:57.425Z","ICI-4",0,5212.485775519926,17.85670625681716,11.59610401124519,0.7615540605415487,"ROM-PIT-09","PT Petrokimia","Merak","Surveyor Marine","BL-66288","COA-98430",15.23993507447121,0,,"2025-11-26T12:04:38.330Z","2025-11-26T12:04:38.330Z"
"cmifyj03f08xm2o7g33c9lqnx","SHP-0000509","cmifyiy7k06ot2o7g2fcudfau","cmifyizdj080a2o7gj54xxg6z","2025-09-28T12:04:37.534Z","2025-09-28T14:02:19.101Z","ICI-2",0,4888.008018822919,11.73898986379527,8.934826788759118,0.7910627220610509,"ROM-PIT-03","PT Petrokimia","Cilacap","Surveyor PTX","BL-53274","COA-59740",13.19733412792982,0,,"2025-11-26T12:04:38.331Z","2025-11-26T12:04:38.331Z"
"cmifyj03g08xo2o7ggn978njn","SHP-0000510","cmifyiy7l06ou2o7gvvkzhqat","cmifyizdk080c2o7gtqwanltf","2025-10-14T12:04:37.534Z","2025-10-14T20:03:09.077Z","GCV-5000",0,4603.511070556199,15.45390125218263,11.9411945027398,0.2317722623922411,"ROM-PIT-04","PT Petrokimia","Lontar","Surveyor AB","BL-82621","COA-66386",10.04224372229566,0,,"2025-11-26T12:04:38.333Z","2025-11-26T12:04:38.333Z"
"cmifyj03i08xq2o7gr2dc02mq","SHP-0000511","cmifyiy7m06ov2o7g0z6ahwa9","cmifyizdl080e2o7gznbrq33n","2025-10-23T12:04:37.534Z","2025-10-23T22:34:22.024Z","ICI-2",0,5312.180271055473,16.37093708231865,6.221826304068673,0.4703466792112191,"ROM-PIT-08","PT Steel Indonesia","Lontar","Surveyor AB","BL-92652","COA-32629",13.61390459124369,0,,"2025-11-26T12:04:38.335Z","2025-11-26T12:04:38.335Z"
"cmifyj03k08xs2o7g5f9cxes5","SHP-0000512","cmifyiy7n06ow2o7glk4nfewn","cmifyizdn080g2o7ge21f71o0","2025-10-11T12:04:37.534Z","2025-10-11T23:13:55.560Z","GCV-5000",0,5907.189419502627,18.89638850005407,9.636669146069993,0.6711214005457278,"ROM-PIT-04","PT Steel Indonesia","Suralaya","Surveyor Geo","BL-10497","COA-22634",15.1733625870647,0,,"2025-11-26T12:04:38.336Z","2025-11-26T12:04:38.336Z"
"cmifyj03m08xu2o7gsnuwhbvx","SHP-0000513","cmifyiy7o06ox2o7gx3imeooi","cmifyizdp080i2o7gdse4earu","2025-10-20T12:04:37.534Z","2025-10-20T16:10:28.511Z","GCV-5000",0,5433.356770749895,12.43669215196075,5.150445852226047,0.406005252220306,"ROM-PIT-10","PT Steel Indonesia","Gresik","Surveyor Marine","BL-17610","COA-46000",11.43789094905097,0,,"2025-11-26T12:04:38.338Z","2025-11-26T12:04:38.338Z"
"cmifyj03o08xw2o7gcyk4br9e","SHP-0000514","cmifyiy7p06oy2o7geonqgnwv","cmifyizdq080k2o7gzfzds6g1","2025-10-18T12:04:37.534Z","2025-10-18T16:07:21.736Z","GCV-5000",0,5373.592247896579,16.21005059909602,9.128768602083587,0.5027286676875657,"ROM-PIT-10","PT Steel Indonesia","Gresik","Surveyor Marine","BL-10222","COA-85159",15.68396431359483,0,,"2025-11-26T12:04:38.340Z","2025-11-26T12:04:38.340Z"
"cmifyj03p08xy2o7gy17qrva6","SHP-0000515","cmifyiy7q06oz2o7gdwww9wum","cmifyizds080m2o7g0175kph7","2025-11-09T12:04:37.534Z","2025-11-09T12:58:30.519Z","GCV-5500",0,5417.265739138707,17.13518779900772,8.783597546638267,0.5751997697798681,"ROM-PIT-01","PT Petrokimia","Suralaya","Surveyor Marine","BL-81178","COA-59453",11.38494891841739,0,,"2025-11-26T12:04:38.342Z","2025-11-26T12:04:38.342Z"
"cmifyj03r08y02o7gr2f9cril","SHP-0000516","cmifyiy7r06p02o7gvvj7dhbo","cmifyizdt080o2o7gemokv11e","2025-10-07T12:04:37.534Z","2025-10-07T23:25:17.627Z","GCV-6000",0,5979.461117078214,15.98999548303555,5.54149761832355,0.4311701518086433,"ROM-PIT-06","PT Steel Indonesia","Suralaya","Surveyor Marine","BL-29644","COA-77927",18.30536795686454,0,,"2025-11-26T12:04:38.343Z","2025-11-26T12:04:38.343Z"
"cmifyj03s08y22o7g4t15ee1p","SHP-0000517","cmifyiy7s06p12o7g3su3g7c5","cmifyizdv080q2o7glfrek40x","2025-10-25T12:04:37.534Z","2025-10-25T20:58:39.976Z","GCV-5500",0,5809.785969962368,8.332319974844427,6.354156051901347,0.7715117036200836,"ROM-PIT-02","PT Semen Indonesia","Paiton","Surveyor Geo","BL-42103","COA-65402",12.32632216210892,0,,"2025-11-26T12:04:38.345Z","2025-11-26T12:04:38.345Z"
"cmifyj03u08y42o7gy08lidhk","SHP-0000518","cmifyiy7u06p22o7gupbr2dfr","cmifyizdw080s2o7g0cgjgh1s","2025-10-17T12:04:37.534Z","2025-10-17T19:10:06.125Z","ICI-3",0,5848.234605841274,19.35196719868712,6.755499793550182,0.3970039600677528,"ROM-PIT-03","PT Semen Indonesia","Paiton","Surveyor Marine","BL-80418","COA-71383",19.92265474616705,0,,"2025-11-26T12:04:38.346Z","2025-11-26T12:04:38.346Z"
"cmifyj03w08y62o7gouticd3p","SHP-0000519","cmifyiy7v06p32o7gtqr8p9st","cmifyizdy080u2o7gschxlfp7","2025-11-15T12:04:37.534Z","2025-11-15T20:23:19.250Z","GCV-5500",0,5289.515637583962,11.68512798635578,11.96262587387132,0.2795256783469952,"ROM-PIT-10","PLN","Cilacap","Surveyor Geo","BL-72142","COA-46647",13.71819162940537,0,,"2025-11-26T12:04:38.348Z","2025-11-26T12:04:38.348Z"
"cmifyj03x08y82o7gjxraneze","SHP-0000520","cmifyiy7w06p42o7g0b59twx5","cmifyizdz080w2o7gh848eplt","2025-10-22T12:04:37.534Z","2025-10-22T16:54:02.101Z","ICI-3",0,5860.726349954011,19.92397086791775,10.3572858772102,0.7853175019930536,"ROM-PIT-10","PT Pupuk Indonesia","Tanjung Priok","Surveyor Marine","BL-70763","COA-48632",11.06745981706996,0,,"2025-11-26T12:04:38.350Z","2025-11-26T12:04:38.350Z"
"cmifyj03z08ya2o7giqgs86h0","SHP-0000521","cmifyiy7x06p52o7g2mrhkqxz","cmifyize1080y2o7g0fruqzdp","2025-10-29T12:04:37.534Z","2025-10-29T18:13:14.664Z","GCV-5500",0,5988.885361900123,16.49252457565449,7.430015659152261,0.2409199801111532,"ROM-PIT-09","PT Petrokimia","Paiton","Surveyor AB","BL-92870","COA-13050",21.7250616997079,0,,"2025-11-26T12:04:38.351Z","2025-11-26T12:04:38.351Z"
"cmifyj04108yc2o7ggmjflsoa","SHP-0000522","cmifyiy7y06p62o7gltbrg8du","cmifyize208102o7gad8upziw","2025-09-30T12:04:37.534Z","2025-09-30T22:07:43.011Z","ICI-2",0,4863.801010660628,14.43997934686652,11.62642408274681,0.5255645966635185,"ROM-PIT-03","PT Steel Indonesia","Tanjung Priok","Surveyor Marine","BL-29608","COA-77820",10.05452800622871,0,,"2025-11-26T12:04:38.353Z","2025-11-26T12:04:38.353Z"
"cmifyj04308ye2o7gtbrk1l9x","SHP-0000523","cmifyiy7z06p72o7gf6cv470h","cmifyize408122o7g8zu1hdzg","2025-11-05T12:04:37.534Z","2025-11-05T22:20:49.563Z","ICI-4",0,5296.550059635342,11.94207469984677,9.517311669759215,0.6840453265452462,"ROM-PIT-04","PT Pupuk Indonesia","Suralaya","Surveyor AB","BL-77625","COA-25008",15.0028111270674,0,,"2025-11-26T12:04:38.355Z","2025-11-26T12:04:38.355Z"
"cmifyj04508yg2o7gndhd6lbp","SHP-0000524","cmifyiy8006p82o7gn82xu9u6","cmifyize508142o7g0anvz59n","2025-10-05T12:04:37.534Z","2025-10-05T12:20:15.545Z","ICI-1",0,4712.196305031537,12.73285786969736,11.16270215179142,0.5311177765548039,"ROM-PIT-01","PT Steel Indonesia","Merak","Surveyor Geo","BL-75083","COA-13755",23.39925679538673,0,,"2025-11-26T12:04:38.357Z","2025-11-26T12:04:38.357Z"
"cmifyj04608yi2o7ghjtrhl41","SHP-0000525","cmifyiy8206p92o7gobyqqkl3","cmifyize708162o7g2tzk5wol","2025-10-22T12:04:37.534Z","2025-10-22T20:31:35.395Z","GCV-5000",0,5670.397741649212,19.08184041564256,10.61827329441695,0.7673911907848607,"ROM-PIT-07","PT Pupuk Indonesia","Gresik","Surveyor PTX","BL-71791","COA-94398",18.93066634652909,0,,"2025-11-26T12:04:38.359Z","2025-11-26T12:04:38.359Z"
"cmifyj04808yk2o7g1io84jr9","SHP-0000526","cmifyiy8306pa2o7glinoei52","cmifyize808182o7geawtlpb7","2025-10-26T12:04:37.534Z","2025-10-26T14:30:44.387Z","ICI-1",0,5456.435158373446,11.5914570247603,4.549563702365058,0.472684108833081,"ROM-PIT-06","PT Petrokimia","Lontar","Surveyor Inspec","BL-48703","COA-18151",20.81088333101109,0,,"2025-11-26T12:04:38.360Z","2025-11-26T12:04:38.360Z"
