"id","recordDate","shift","miningSiteId","targetProduction","actualProduction","achievement","avgCalori","avgAshContent","avgSulfur","avgMoisture","totalTrips","totalDistance","totalFuel","avgCycleTime","trucksOperating","trucksBreakdown","excavatorsOperating","excavatorsBreakdown","utilizationRate","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj3s60dyw2o7gvw0kreuo","2025-10-11T00:00:00.000Z","SHIFT_1","cmifyitg300tm2o7g0d1z7h4a",12830.26689962409,9772.247627469105,76.16558333447779,5123.498575863397,7.838578757224162,0.4368400849566469,14.42623223893996,390,34685.48003542128,20148.58703344896,28.20400148060364,20,1,5,0,94.67974494994938,1.858622375967698,,"2025-11-26T12:04:43.111Z","2025-11-26T12:04:43.111Z"
"cmifyj3s80dyy2o7g3r6ykk84","2025-10-11T00:00:00.000Z","SHIFT_2","cmifyitg400tn2o7gsoyg58pn",6668.36885697109,5348.837083694378,80.21207582275119,5735.413183923953,5.434745979567323,0.4570633228288382,11.08757783223566,213,19720.71893315566,15856.15014907547,35.40416192698086,33,1,6,0,72.8479092137708,1.614203880182078,,"2025-11-26T12:04:43.112Z","2025-11-26T12:04:43.112Z"
"cmifyj3s90dz02o7giftf2e56","2025-10-11T00:00:00.000Z","SHIFT_3","cmifyitg500to2o7gi3pqzz4l",12897.82655238012,9127.743447758976,70.76962471692234,5083.262911369621,7.835386910635497,0.6639669987083099,19.78999199004051,365,37629.24505067502,18492.14952954741,33.42504744488252,19,1,6,0,94.92101882170864,1.15363391694295,,"2025-11-26T12:04:43.114Z","2025-11-26T12:04:43.114Z"
"cmifyj3sb0dz22o7g2e29he38","2025-10-11T00:00:00.000Z","SHIFT_1","cmifyitg600tp2o7g9igott34",9939.525215471032,7297.624051973392,73.4202478868359,4941.507901094872,9.177627498852425,0.3845495596075182,13.06631765109137,291,23664.02434467864,15348.12101581799,35.01511398412167,27,2,3,0,80.19678428750058,1.08465114289301,,"2025-11-26T12:04:43.115Z","2025-11-26T12:04:43.115Z"
"cmifyj3sc0dz42o7gw44bu035","2025-10-11T00:00:00.000Z","SHIFT_2","cmifyitg700tq2o7g4s3swmhz",8559.969335864773,8456.478118695084,98.79098612262455,5708.487087092611,5.083081919159803,0.6461609932310883,19.44035191277822,338,30550.24131597666,20101.80420973172,32.95160650280123,26,0,6,0,93.03027296245796,1.561509159584019,,"2025-11-26T12:04:43.117Z","2025-11-26T12:04:43.117Z"
"cmifyj3se0dz62o7g6pvbyjza","2025-10-10T00:00:00.000Z","SHIFT_3","cmifyitg800tr2o7g0fux6slh",11599.2242329828,10508.34450637452,90.59523546836581,5481.077900059992,5.268414095427064,0.34055203088896,10.84771753277345,420,37423.8494773047,23181.0599251048,36.58257731330585,16,1,6,0,71.65195348141683,0.3988945618919599,,"2025-11-26T12:04:43.118Z","2025-11-26T12:04:43.118Z"
"cmifyj3sf0dz82o7gtjtm74fd","2025-10-10T00:00:00.000Z","SHIFT_1","cmifyitga00ts2o7gvq8325dt",14885.14646385507,10545.38233213092,70.84500214853648,5558.223918495236,6.812340383697352,0.6449460152681943,19.01603031333176,421,52544.56514615403,24123.51311508162,28.21422429675942,20,0,4,0,81.58451985008566,0.4452456321236729,,"2025-11-26T12:04:43.120Z","2025-11-26T12:04:43.120Z"
"cmifyj3sh0dza2o7g83ahrzou","2025-10-10T00:00:00.000Z","SHIFT_2","cmifyitgb00tt2o7g904mexoj",6949.099897036132,7073.915095448612,101.7961347550309,5024.628896966219,9.586196598100019,0.3135420732168528,14.48999591425232,282,26935.35793257636,19923.01765056249,38.15858722940528,23,1,5,0,92.31637513632911,1.672817767987028,,"2025-11-26T12:04:43.122Z","2025-11-26T12:04:43.122Z"
"cmifyj3sj0dzc2o7gmp7fyztl","2025-10-10T00:00:00.000Z","SHIFT_3","cmifyitgc00tu2o7gwr0cyk5h",13411.7482872682,12778.36674504899,95.277412544191,5108.063175668804,6.970321861978509,0.4815699752479442,10.39984954014414,511,52295.87975489891,32593.23719128736,31.83633288960493,32,0,5,0,79.45470636120177,0.4150274633511271,,"2025-11-26T12:04:43.123Z","2025-11-26T12:04:43.123Z"
"cmifyj3sk0dze2o7g7gv76e3p","2025-10-10T00:00:00.000Z","SHIFT_1","cmifyitgd00tv2o7ge6ioinge",5268.882900370566,5185.463591827503,98.41675531378397,5477.676691790595,5.304395014463359,0.4154829939835244,19.29341992166936,207,20952.82232201701,12179.87015713026,38.71930816006935,39,2,3,0,86.39498785777207,0.05116800863783588,,"2025-11-26T12:04:43.125Z","2025-11-26T12:04:43.125Z"
"cmifyj3sm0dzg2o7gi1a4snn5","2025-10-10T00:00:00.000Z","SHIFT_2","cmifyitge00tw2o7gx20zyr12",13379.08204615133,14290.28730837361,106.8106710092596,5741.593197733914,6.167163749558138,0.4314738092789001,14.68507539522301,571,62955.49376584424,38895.54118483906,34.68039932260999,23,2,6,0,81.59920335942576,1.36004180168183,,"2025-11-26T12:04:43.126Z","2025-11-26T12:04:43.126Z"
"cmifyj3sn0dzi2o7g8tc4971k","2025-10-10T00:00:00.000Z","SHIFT_3","cmifyitgf00tx2o7g44ei0quw",13638.44397462801,12346.08269592884,90.52412957736685,5594.378588503789,5.194273744606067,0.6431584405141245,11.83288334182892,493,59361.69474780591,34176.70779450739,35.92951643300866,15,0,5,0,80.55560859806467,0.5604244913204179,,"2025-11-26T12:04:43.128Z","2025-11-26T12:04:43.128Z"
"cmifyj3sp0dzk2o7gjruvlkyb","2025-10-10T00:00:00.000Z","SHIFT_1","cmifyitgg00ty2o7gi6z27oun",13146.50056479724,11694.03159033183,88.95166841315381,5766.071172891435,9.073969941928542,0.3087549273596709,10.48634749602625,467,50182.23787654568,27047.24489723807,37.54800702068,28,0,7,0,77.96068944563659,1.18215019130236,,"2025-11-26T12:04:43.129Z","2025-11-26T12:04:43.129Z"
"cmifyj3sq0dzm2o7gufb808xh","2025-10-10T00:00:00.000Z","SHIFT_2","cmifyitgh00tz2o7g1i5o9zzz",5233.903839985032,4758.18322511589,90.9107880195502,4817.991723819354,8.166581474782921,0.332805237596413,12.35076611371222,190,18338.01280159494,12278.4185442687,37.89694276038881,23,2,4,0,86.3267835758794,1.475160749689605,,"2025-11-26T12:04:43.131Z","2025-11-26T12:04:43.131Z"
"cmifyj3ss0dzo2o7g2mvodbgp","2025-10-10T00:00:00.000Z","SHIFT_3","cmifyitgi00u02o7gfw2hqwps",12438.02028512598,8852.26609988018,71.17102156897245,5338.468383627514,5.53672467792439,0.560924253681493,11.78172059407761,354,40821.04321444906,20053.15032050044,39.42108359912273,18,0,3,0,79.16961551350452,1.847904835631592,,"2025-11-26T12:04:43.132Z","2025-11-26T12:04:43.132Z"
"cmifyj3st0dzq2o7gu76nvsqv","2025-10-09T00:00:00.000Z","SHIFT_1","cmifyitgj00u12o7gvm8y7gna",6467.906930374036,6113.098504571869,94.51432388218286,5725.775806215253,5.534179460394202,0.3132366657016698,14.85705308365243,244,20183.16814748631,15312.53551608173,38.62632687553555,34,1,3,0,87.5118896761862,0.2484762892162524,,"2025-11-26T12:04:43.134Z","2025-11-26T12:04:43.134Z"
"cmifyj3sv0dzs2o7g7i27e3ww","2025-10-09T00:00:00.000Z","SHIFT_2","cmifyitgk00u22o7g2y4f7kzh",14299.92706762468,10051.95845956568,70.29377431108385,5725.816179703223,9.883849674215153,0.691452595131927,19.47687500188596,402,49071.98082697567,24043.46628049885,31.90730848403511,27,2,3,1,90.4761208016858,1.1853744035072,,"2025-11-26T12:04:43.135Z","2025-11-26T12:04:43.135Z"
"cmifyj3sx0dzu2o7gi56ce1j6","2025-10-09T00:00:00.000Z","SHIFT_3","cmifyitgl00u32o7gbwscngp0",6957.650725003004,5386.9939783114,77.42547292511689,5637.334250921761,6.135233500405514,0.4612250587752702,18.95036544682777,215,24901.03296900579,10837.89907134837,31.77141323125922,37,0,5,0,89.91729930077113,1.992649589344414,,"2025-11-26T12:04:43.137Z","2025-11-26T12:04:43.137Z"
"cmifyj3sz0dzw2o7gh1w4p6ns","2025-10-09T00:00:00.000Z","SHIFT_1","cmifyitgm00u42o7gcvav8oms",7300.911015417976,7848.007676509415,107.4935396409583,5326.817360805128,9.308401173328106,0.4637155150162264,10.43679326538028,313,35545.42642056325,19018.52689042861,37.51856949049764,18,2,6,0,74.6235744071021,0.0485826942502614,,"2025-11-26T12:04:43.139Z","2025-11-26T12:04:43.139Z"
"cmifyj3t00dzy2o7gghcf7bja","2025-10-09T00:00:00.000Z","SHIFT_2","cmifyitgn00u52o7g7hw1jj3r",5071.658085691093,5331.381411746541,105.1210732598125,4885.271234056384,6.506176423424245,0.4873027412381551,11.10213655491891,213,22964.95634380185,11667.67288581899,34.03695234904544,32,0,7,0,87.34688898446775,0.6750370579833285,,"2025-11-26T12:04:43.141Z","2025-11-26T12:04:43.141Z"
"cmifyj3t20e002o7gqyjeu4mm","2025-10-09T00:00:00.000Z","SHIFT_3","cmifyitgo00u62o7gmhmcqe6t",11753.76927079427,11608.87898055896,98.76728658784096,5000.153965394876,6.337357050145896,0.4990449443750277,15.17185657977943,464,53330.91779551013,29408.87429341111,32.83775762602197,37,2,6,0,73.16440567657155,1.006548194425855,,"2025-11-26T12:04:43.143Z","2025-11-26T12:04:43.143Z"
"cmifyj3t40e022o7gp4rfb78k","2025-10-09T00:00:00.000Z","SHIFT_1","cmifyitgq00u72o7gozf9qynn",6514.889627987228,5966.963802052786,91.58963762669725,5798.236456608934,7.378812461208285,0.6105600954074106,15.90504426572206,238,26092.92182894849,16542.6640341312,35.17967840468317,35,0,3,1,79.32532425105427,1.917238342095799,,"2025-11-26T12:04:43.145Z","2025-11-26T12:04:43.145Z"
"cmifyj3t60e042o7gg2e85ejt","2025-10-09T00:00:00.000Z","SHIFT_2","cmifyitgr00u82o7gbqtzenpg",5217.359883354194,4048.788752691806,77.6022517750659,5378.680947924219,7.114068141074526,0.3725625914355743,15.36878322829342,161,13951.47159628276,11149.30142625314,38.90616133361446,36,1,4,0,77.6241566419229,0.7853227714018569,,"2025-11-26T12:04:43.147Z","2025-11-26T12:04:43.147Z"
"cmifyj3t80e062o7g66vk5ngi","2025-10-09T00:00:00.000Z","SHIFT_3","cmifyitgs00u92o7go2xnlmot",13177.06714813728,14189.49853240329,107.6832831834595,5167.11913231355,6.535401871181313,0.4892855842159869,11.10366484137078,567,55530.56314319881,35320.31038243069,33.98146730348904,18,0,5,0,72.9205880937356,0.0806243950272787,,"2025-11-26T12:04:43.148Z","2025-11-26T12:04:43.148Z"
"cmifyj3ta0e082o7ge785s66j","2025-10-09T00:00:00.000Z","SHIFT_1","cmifyitgt00ua2o7gyq87x5ri",14357.96376393349,14783.86268608525,102.9662905489537,5642.27966282217,9.136470460051191,0.4162173416866806,14.04711007234994,591,50645.35296301796,37251.59892029421,31.94430131908002,15,0,3,0,76.97277026239877,1.171947424865668,,"2025-11-26T12:04:43.150Z","2025-11-26T12:04:43.150Z"
"cmifyj3tc0e0a2o7gi1dwh7fv","2025-10-08T00:00:00.000Z","SHIFT_2","cmifyitgu00ub2o7gvdp51u5r",13517.46683664884,14319.7703589657,105.9353097145512,5714.037565726581,8.998142333496206,0.3472664943038375,12.90092539376472,572,66664.32615028643,41538.7205692087,31.56772900423824,32,0,3,0,91.82967479801587,1.664777932203788,,"2025-11-26T12:04:43.152Z","2025-11-26T12:04:43.152Z"
"cmifyj3tj0e0c2o7g5r3dz6cf","2025-10-08T00:00:00.000Z","SHIFT_3","cmifyitgv00uc2o7g9azg2pud",10920.03299425172,8657.948599186115,79.28500402648633,5165.534298796734,9.3632183820095,0.4296280294658245,18.87147954926525,346,28947.06091422709,24117.36752034825,32.34297208308518,27,0,7,0,90.90293171188497,1.722006100426208,,"2025-11-26T12:04:43.159Z","2025-11-26T12:04:43.159Z"
"cmifyj3tl0e0e2o7gqm3987dg","2025-10-08T00:00:00.000Z","SHIFT_1","cmifyitgw00ud2o7g425p4822",6610.958740874038,4717.47055649403,71.35834213163355,5326.670295453813,8.3023392651417,0.4615008151153573,17.32868368659219,188,17460.47585650082,10665.17457563493,27.93503253552901,34,1,7,0,90.3193368396529,0.3279366252829017,,"2025-11-26T12:04:43.161Z","2025-11-26T12:04:43.161Z"
"cmifyj3tm0e0g2o7gqg32feuw","2025-10-08T00:00:00.000Z","SHIFT_2","cmifyitgx00ue2o7g2em3c0qc",12085.43693900293,13144.2573553119,108.7611264834942,5179.922172148486,6.871173248193459,0.3837319394762533,15.64898607682091,525,58600.70912834229,32578.5955838337,30.07921622034847,21,0,3,0,85.81427627522734,0.7341005461187122,,"2025-11-26T12:04:43.163Z","2025-11-26T12:04:43.163Z"
"cmifyj3to0e0i2o7gv6lil2ix","2025-10-08T00:00:00.000Z","SHIFT_3","cmifyitgy00uf2o7gv5dzdp4y",11091.36749042934,11708.86920571045,105.5674083093356,5585.903894053305,7.054740347981962,0.4181741676547408,13.6229914342028,468,44711.90179137,29481.77797525748,32.1274475797717,22,0,7,0,90.20013733253727,0.06796256909490683,,"2025-11-26T12:04:43.164Z","2025-11-26T12:04:43.164Z"
"cmifyj3tp0e0k2o7giycf8us0","2025-10-08T00:00:00.000Z","SHIFT_1","cmifyitgz00ug2o7g484vsuuf",9490.00442681379,9079.899815450999,95.67856248618757,5274.512420536023,8.841393053334142,0.4044090269179272,12.8180942607899,363,44564.8041543217,22634.49087459277,38.72385569035441,34,2,4,1,71.73576406435245,1.788890860444734,,"2025-11-26T12:04:43.166Z","2025-11-26T12:04:43.166Z"
"cmifyj3tr0e0m2o7gfg77e5de","2025-10-08T00:00:00.000Z","SHIFT_2","cmifyith000uh2o7gf4qlxpvc",10996.96567619729,9131.937439756084,83.04051961826137,5411.056129736264,7.046115789207905,0.6007435420217853,17.15929880731789,365,39041.54556770936,22539.72791064453,27.73195787460401,19,0,6,0,88.5779277519022,1.370643906906628,,"2025-11-26T12:04:43.167Z","2025-11-26T12:04:43.167Z"
"cmifyj3tt0e0o2o7gz4wnm2js","2025-10-08T00:00:00.000Z","SHIFT_3","cmifyith100ui2o7g5i6fryv5",9712.305562265328,10156.72227259735,104.5758106299568,5394.603328900436,8.011845274105244,0.3327678246391564,18.74619760163386,406,43397.54917041574,28981.27921911703,28.08587127519155,29,2,5,1,75.09791529860013,1.355748719442069,,"2025-11-26T12:04:43.169Z","2025-11-26T12:04:43.169Z"
"cmifyj3tv0e0q2o7g2dmbzgma","2025-10-08T00:00:00.000Z","SHIFT_1","cmifyith200uj2o7ghcbv49p7",5482.297641615925,4442.564645874287,81.03472186827176,5379.027041321241,6.584328123664349,0.6758802037142753,17.74267840999694,177,14721.21414454059,11887.56804905663,31.69325762743155,25,0,4,0,78.79498106218674,1.599161630341661,,"2025-11-26T12:04:43.171Z","2025-11-26T12:04:43.171Z"
"cmifyj3tx0e0s2o7gnehedaxx","2025-10-08T00:00:00.000Z","SHIFT_2","cmifyith300uk2o7gup0sfbis",12789.42980727735,13370.48817288727,104.5432702971581,5692.783760540709,8.196351291206964,0.3811294296336757,10.93079272481724,534,45420.50912289329,38212.8206596673,30.52953788422402,18,0,4,0,79.57878349430244,0.552989272258757,,"2025-11-26T12:04:43.173Z","2025-11-26T12:04:43.173Z"
"cmifyj3ty0e0u2o7gitcmeo42","2025-10-07T00:00:00.000Z","SHIFT_3","cmifyith400ul2o7gb3buokzn",6832.619952988252,5399.49343913177,79.02522716443927,5665.803574470041,9.85306627144201,0.3289381130325497,12.73987492945441,215,17961.47959336126,11494.40146729861,36.13508114051743,18,1,6,0,94.40886166535714,0.5140111474643128,,"2025-11-26T12:04:43.175Z","2025-11-26T12:04:43.175Z"
"cmifyj3u00e0w2o7g24amd4no","2025-10-07T00:00:00.000Z","SHIFT_1","cmifyith500um2o7gn6vo1a5y",13389.87878987546,13489.55900619308,100.7444445008195,5660.920882960477,5.710266970522082,0.3760471717594509,16.20689456386618,539,60280.61479877287,29284.98368058474,30.74125399185793,38,2,4,0,80.50085027832336,0.2000107663269843,,"2025-11-26T12:04:43.176Z","2025-11-26T12:04:43.176Z"
"cmifyj3u10e0y2o7g6xmkyori","2025-10-07T00:00:00.000Z","SHIFT_2","cmifyith700un2o7gc07wbebo",13356.893844633,10983.51622869964,82.2310662677983,5229.355259174658,7.174522459906133,0.581641612760698,14.29251398408789,439,41612.72465836047,23790.92360009316,33.48207271679744,25,0,5,0,71.62221173835417,0.2106694262497988,,"2025-11-26T12:04:43.178Z","2025-11-26T12:04:43.178Z"
"cmifyj3u30e102o7gg5aygzpb","2025-10-07T00:00:00.000Z","SHIFT_3","cmifyith800uo2o7gdaxah2lu",14389.71993534794,10201.7318073928,70.89597193849852,4998.638293430216,8.461442902587667,0.3269687448882236,10.77354038000447,408,45127.13435527596,30417.35435053785,33.43447046279424,27,1,6,0,92.68515769721061,0.5122154324090462,,"2025-11-26T12:04:43.179Z","2025-11-26T12:04:43.179Z"
"cmifyj3u50e122o7gaka04dpy","2025-10-07T00:00:00.000Z","SHIFT_1","cmifyith900up2o7gnn6ifhfe",6361.289671668557,5023.424310528675,78.96864582195701,5663.772246345007,9.014548160604132,0.4077438988487161,10.10005300836037,200,17170.95582200504,14099.24914504959,39.82737128180666,19,2,5,0,91.53318852349099,1.604096095487738,,"2025-11-26T12:04:43.181Z","2025-11-26T12:04:43.181Z"
"cmifyj3u60e142o7g6ihfbk20","2025-10-07T00:00:00.000Z","SHIFT_2","cmifyitha00uq2o7glfnws613",10587.47668616848,10816.46024194606,102.1627774262466,5744.982969768141,6.110214006428542,0.5154551626837118,13.02743552578489,432,45200.1200258036,28665.78882191536,35.63272450517636,19,1,4,0,76.77832446591346,1.688496984632264,,"2025-11-26T12:04:43.183Z","2025-11-26T12:04:43.183Z"
"cmifyj3u80e162o7g2s2jq7zn","2025-10-07T00:00:00.000Z","SHIFT_3","cmifyithb00ur2o7gv8hzwe0f",12213.30064292566,10744.42839833282,87.97317541312091,5625.564634502424,6.003144725721624,0.557995141502589,18.86651331897783,429,35624.80597388912,23023.56810304316,27.30347425432205,19,1,6,0,84.80204291750651,1.821128417995418,,"2025-11-26T12:04:43.184Z","2025-11-26T12:04:43.184Z"
"cmifyj3ua0e182o7gn3mp7v1x","2025-10-07T00:00:00.000Z","SHIFT_1","cmifyithc00us2o7g9fdn8fby",14878.02327801012,11744.49965690193,78.93857562557001,5559.71699117663,7.275826073727631,0.4076485607977632,16.11834487298676,469,45410.06115485114,26700.43032635118,27.55493106869391,18,1,7,0,70.27757057513675,0.2714338115202644,,"2025-11-26T12:04:43.186Z","2025-11-26T12:04:43.186Z"
"cmifyj3uc0e1a2o7gnw0l0yxi","2025-10-07T00:00:00.000Z","SHIFT_2","cmifyithd00ut2o7gdm6m8m3y",9960.421764216899,10608.45849711797,106.5061173938353,5466.899352288285,6.515492234734973,0.6197368226129916,18.6098651465669,424,45605.36046513414,30830.34893478466,30.11638538149547,21,0,6,0,77.62290615921528,0.3692947324146076,,"2025-11-26T12:04:43.188Z","2025-11-26T12:04:43.188Z"
"cmifyj3ud0e1c2o7gqn31bbus","2025-10-07T00:00:00.000Z","SHIFT_3","cmifyithe00uu2o7gp521wvid",7981.04545616908,8158.584654917312,102.2245105572103,5694.351768584405,8.58354545593748,0.5716276250516195,17.40389927506729,326,25206.70375971447,21903.36700900229,39.89680353092352,21,0,3,1,92.20057309065166,1.339889431374,,"2025-11-26T12:04:43.190Z","2025-11-26T12:04:43.190Z"
"cmifyj3uf0e1e2o7g8kw3h1p9","2025-10-06T00:00:00.000Z","SHIFT_1","cmifyithf00uv2o7g6nq8pee4",14195.26057176287,13268.29252187827,93.46987647603656,5610.206734681849,9.52983066135826,0.3158464496260766,17.54529854692958,530,52860.9108723186,37613.19203207095,26.97063423153389,29,0,7,0,93.50661538662499,1.377935682211124,,"2025-11-26T12:04:43.191Z","2025-11-26T12:04:43.191Z"
"cmifyj3uh0e1g2o7ghriwrpbw","2025-10-06T00:00:00.000Z","SHIFT_2","cmifyithg00uw2o7ga43s91kv",10357.8111994613,9016.74489568011,87.05260910866056,5071.72119986422,9.423918002687593,0.6826049007148179,11.38025785347866,360,31319.0721558857,19500.21933662057,28.6647310926101,24,0,6,0,89.08976846714256,1.333368158077794,,"2025-11-26T12:04:43.193Z","2025-11-26T12:04:43.193Z"
"cmifyj3ui0e1i2o7grhsp4yj3","2025-10-06T00:00:00.000Z","SHIFT_3","cmifyithh00ux2o7g7rbi12ku",8885.508825356314,6956.868207406959,78.29453939153547,4841.905088742556,8.31384395719083,0.6170003611481516,16.075590815211,278,33057.1519807713,17033.2817133395,32.53491533747182,39,0,6,0,80.61748552527655,0.5510366196747221,,"2025-11-26T12:04:43.195Z","2025-11-26T12:04:43.195Z"
"cmifyj3uk0e1k2o7gex8ct535","2025-10-06T00:00:00.000Z","SHIFT_1","cmifyithi00uy2o7gpwajegkg",9411.26865736595,7767.938094958581,82.53869247350433,5184.259850972956,9.485181476389243,0.5901679631902328,18.18636244867313,310,33532.54857785924,15966.45941031658,27.85326978817984,26,1,6,0,85.11401259086293,0.4591633180637658,,"2025-11-26T12:04:43.196Z","2025-11-26T12:04:43.196Z"
"cmifyj3ul0e1m2o7gbdmnj4ok","2025-10-06T00:00:00.000Z","SHIFT_2","cmifyithj00uz2o7gfldeth2d",7184.823266861859,5213.584651794246,72.56385380891078,5485.248200277028,9.245444774508382,0.6890285281085139,10.18940704639757,208,17311.31678428767,12580.02374235911,31.57999192115387,30,1,7,0,92.87433928992894,0.8963978345494623,,"2025-11-26T12:04:43.198Z","2025-11-26T12:04:43.198Z"
"cmifyj3un0e1o2o7gy6f9msv7","2025-10-06T00:00:00.000Z","SHIFT_3","cmifyithk00v02o7gd58yzuc8",12397.24892119392,8679.813879208574,70.01403242270838,5068.011090266331,9.422629268326881,0.3705679200164834,18.1443633099674,347,27714.98143144993,24254.8448140088,39.06093222137312,25,0,3,0,79.18350841652473,0.04556131748219894,,"2025-11-26T12:04:43.199Z","2025-11-26T12:04:43.199Z"
"cmifyj3uo0e1q2o7g1puhrre8","2025-10-06T00:00:00.000Z","SHIFT_1","cmifyithl00v12o7geuz8nfnd",10076.2723115081,7633.076201724902,75.75297655470443,5479.363970078899,5.956415370572207,0.6479143745667142,14.96682115589236,305,26388.91966222345,19976.1186689944,28.27348690950468,29,1,5,0,87.96100353333733,1.184401106901997,,"2025-11-26T12:04:43.201Z","2025-11-26T12:04:43.201Z"
"cmifyj3uq0e1s2o7gqrdylls3","2025-10-06T00:00:00.000Z","SHIFT_2","cmifyithm00v22o7gy3ae47jl",14116.41810585127,10212.00389827191,72.34132498554307,5159.590140904798,5.883744656579069,0.6483767360035935,12.27208708360663,408,38598.16918653585,26602.50988083185,38.13689845461965,30,0,7,0,90.40849232091506,1.986357368482275,,"2025-11-26T12:04:43.202Z","2025-11-26T12:04:43.202Z"
"cmifyj3us0e1u2o7gk48a6a0j","2025-10-06T00:00:00.000Z","SHIFT_3","cmifyitho00v32o7gz9pozf8u",7438.777763555274,7901.516778985262,106.2206323422791,5229.884161650391,7.148014838396081,0.6533757153662136,13.09803098724617,316,37606.88180536214,17069.26584241856,28.10110566816012,32,1,4,0,71.12382762513514,0.3151952993902025,,"2025-11-26T12:04:43.205Z","2025-11-26T12:04:43.205Z"
"cmifyj3uu0e1w2o7g0i7wajmv","2025-10-06T00:00:00.000Z","SHIFT_1","cmifyithp00v42o7gbk6peabr",6118.704376163011,5444.931931417765,88.98831511831,5250.327645254903,5.45939869549059,0.6233998138836885,10.76191162220443,217,19858.80119250558,15951.15627185901,35.08551908894878,34,1,3,0,92.56932842835567,0.7237993835915795,,"2025-11-26T12:04:43.206Z","2025-11-26T12:04:43.206Z"
"cmifyj3uw0e1y2o7gotpki97t","2025-10-05T00:00:00.000Z","SHIFT_2","cmifyithq00v52o7gvojncdaz",6985.101147593331,5954.895740663383,85.2513888466039,5328.411844773878,7.257459511261779,0.5542996090029599,12.02525601977561,238,22566.24060399318,16820.08234851549,28.86185342403382,16,1,7,0,92.71905555391606,0.08858012217087374,,"2025-11-26T12:04:43.208Z","2025-11-26T12:04:43.208Z"
"cmifyj3uy0e202o7ghzfg49it","2025-10-05T00:00:00.000Z","SHIFT_3","cmifyithr00v62o7g4lrb0y2h",11158.57779213179,11068.28402385296,99.19081293368323,5348.925241449399,5.244075195326745,0.6580321501669617,18.61748005160111,442,51623.73297761446,29607.97543485653,36.54747618032756,15,1,5,1,77.45951781133023,1.543074948227351,,"2025-11-26T12:04:43.210Z","2025-11-26T12:04:43.210Z"
"cmifyj3uz0e222o7gfefkf179","2025-10-05T00:00:00.000Z","SHIFT_1","cmifyiths00v72o7gcavzdieh",14181.45583436892,12860.9263719363,90.68833638904478,5097.634720175497,7.779271169803169,0.3063567531154259,13.83813370071678,514,41903.80142066569,32498.09120488395,31.79229526802027,18,0,3,1,75.60363481865525,0.5430788282897119,,"2025-11-26T12:04:43.212Z","2025-11-26T12:04:43.212Z"
"cmifyj3v10e242o7gv6ohk6bo","2025-10-05T00:00:00.000Z","SHIFT_2","cmifyitht00v82o7gu0onb442",6361.271581754982,4461.403160119282,70.13382627641951,5463.12057327045,9.492318814381374,0.3368774101793999,10.24394508288488,178,21464.25354019043,9658.210005087118,38.02516295342841,22,0,5,0,90.12031123066863,0.137924596251477,,"2025-11-26T12:04:43.213Z","2025-11-26T12:04:43.213Z"
"cmifyj3v30e262o7gn848wg9f","2025-10-05T00:00:00.000Z","SHIFT_3","cmifyithu00v92o7gfcl5nxpb",9308.771723338767,8770.614081520007,94.218811484339,5689.047871731577,9.515100493343406,0.6839279623718215,14.28872048534837,350,29729.29552085547,23292.57955841983,37.95290462951404,21,0,4,1,72.77441042867585,1.97108509590816,,"2025-11-26T12:04:43.215Z","2025-11-26T12:04:43.215Z"
"cmifyj3v40e282o7go5zf1lf5","2025-10-05T00:00:00.000Z","SHIFT_1","cmifyithv00va2o7ghws7ssmg",14601.43099509817,11240.04445294939,76.9790608654917,5795.245117536801,5.554596665381288,0.5526771670407641,14.05863744303846,449,44526.55294382285,32624.61393475828,36.53495314208371,28,1,4,1,90.97558511747933,0.7665127160764214,,"2025-11-26T12:04:43.217Z","2025-11-26T12:04:43.217Z"
"cmifyj3v60e2a2o7g7ltx5rfv","2025-10-05T00:00:00.000Z","SHIFT_2","cmifyithw00vb2o7g4g4vo5cz",8784.589563545036,7981.201162586361,90.8545710058824,5566.958967690812,7.717605703613745,0.6814919343835619,16.58110609157215,319,39588.72444269711,19487.54568373952,27.77587290377855,28,2,6,0,87.70054247111244,0.9217874515077584,,"2025-11-26T12:04:43.218Z","2025-11-26T12:04:43.218Z"
"cmifyj3v80e2c2o7gb13r2ems","2025-10-05T00:00:00.000Z","SHIFT_3","cmifyithx00vc2o7g4hlo6btp",8562.571534676103,7310.649480265602,85.37913465200782,5693.521054595685,7.779474278500103,0.4797169256882988,17.24719556420866,292,28916.67655297401,20850.23296939501,36.18821642349951,17,1,6,0,74.13845829266614,0.02955000313555223,,"2025-11-26T12:04:43.220Z","2025-11-26T12:04:43.220Z"
"cmifyj3va0e2e2o7gfu76wbe3","2025-10-05T00:00:00.000Z","SHIFT_1","cmifyithy00vd2o7gpogog6rj",6452.721415997326,5233.353578326984,81.10304538101809,4936.628300310969,9.066300219318103,0.4582882209727062,15.52618172027043,209,17452.77117830031,10988.28505287127,26.22309473931144,25,2,6,0,82.43854279954944,1.758521852466704,,"2025-11-26T12:04:43.222Z","2025-11-26T12:04:43.222Z"
