"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmifyizae07w62o7gn97icd64","SCH-0000435","cmifyiy5b06mr2o7gtc3nmsak","VY-00435","Samarinda","Tanjung Priok","2025-10-17T12:04:36.599Z","2025-10-18T12:01:36.027Z","2025-10-22T04:32:58.683Z",,"2025-10-17T13:10:18.616Z","2025-10-18T12:01:36.027Z","2025-10-18T12:59:32.660Z","2025-10-22T02:37:33.022Z",3984.432580135928,3850.288597793082,"PT Petrokimia","CN-6321","COMPLETED",,"2025-11-26T12:04:37.286Z","2025-11-26T12:04:37.286Z"
"cmifyizag07w82o7gz3pnpg3z","SCH-0000436","cmifyiy5c06ms2o7g6732u52u","VY-00436","Samarinda","Cilacap","2025-10-31T12:04:36.599Z","2025-11-01T01:42:32.004Z","2025-11-02T11:29:27.557Z",,,,,,4408.037552945774,,"PLN","CN-4875","CANCELLED",,"2025-11-26T12:04:37.288Z","2025-11-26T12:04:37.288Z"
"cmifyizai07wa2o7ggnt6av6p","SCH-0000437","cmifyiy5d06mt2o7gciqcgtr9","VY-00437","Banjarmasin","Merak","2025-11-09T12:04:36.599Z","2025-11-10T06:48:15.025Z","2025-11-12T13:05:23.969Z","2025-11-09T10:58:16.669Z","2025-11-09T13:38:29.699Z",,,"2025-11-12T14:09:39.588Z",5168.065351842405,5092.624726781087,"PT Pupuk Indonesia","CN-6963","LOADING",,"2025-11-26T12:04:37.290Z","2025-11-26T12:04:37.290Z"
"cmifyizaj07wc2o7gy8yve7xz","SCH-0000438","cmifyiy5f06mu2o7g72i28uvt","VY-00438","Samarinda","Lontar","2025-10-22T12:04:36.599Z","2025-10-23T06:03:09.328Z","2025-10-24T16:33:27.945Z",,"2025-10-22T12:48:19.024Z",,"2025-10-23T06:46:07.187Z",,3621.030856729895,3719.543560879079,"PT Pupuk Indonesia","CN-3360","STANDBY",,"2025-11-26T12:04:37.292Z","2025-11-26T12:04:37.292Z"
"cmifyizal07we2o7g8sni8g6u","SCH-0000439","cmifyiy5g06mv2o7gfbqgcgiq","VY-00439","Balikpapan","Paiton","2025-11-09T12:04:36.599Z","2025-11-09T21:27:43.495Z","2025-11-11T00:20:30.908Z","2025-11-09T11:03:30.176Z","2025-11-09T13:33:04.324Z",,"2025-11-09T20:55:58.259Z","2025-11-10T21:21:29.074Z",4967.630327804265,4728.538505306272,"PLN","CN-6062","LOADING",,"2025-11-26T12:04:37.293Z","2025-11-26T12:04:37.293Z"
"cmifyizam07wg2o7g1zk72hoe","SCH-0000440","cmifyiy5h06mw2o7g0wsbiz84","VY-00440","Tarakan","Tanjung Priok","2025-10-11T12:04:36.599Z","2025-10-12T00:33:42.682Z","2025-10-14T16:22:17.658Z","2025-10-11T11:28:19.573Z",,,,,3130.022632788033,3075.837732231048,"PT Semen Indonesia","CN-2383","CANCELLED",,"2025-11-26T12:04:37.295Z","2025-11-26T12:04:37.295Z"
"cmifyizao07wi2o7gjk47151v","SCH-0000441","cmifyiy5i06mx2o7gqtheneo5","VY-00441","Tarakan","Suralaya","2025-11-20T12:04:36.599Z","2025-11-21T10:50:37.147Z","2025-11-23T20:20:53.079Z","2025-11-20T13:06:08.376Z","2025-11-20T13:14:25.985Z","2025-11-21T10:50:37.147Z","2025-11-21T11:43:00.702Z","2025-11-23T20:47:22.509Z",3108.022843406643,2994.097813269277,"PT Pupuk Indonesia","CN-7110","ARRIVED",,"2025-11-26T12:04:37.296Z","2025-11-26T12:04:37.296Z"
"cmifyizap07wk2o7grzng0qoi","SCH-0000442","cmifyiy5j06my2o7gri3efqpb","VY-00442","Tanjung Bara","Gresik","2025-10-04T12:04:36.599Z","2025-10-04T21:51:56.355Z","2025-10-06T09:28:48.848Z","2025-10-04T13:24:34.164Z","2025-10-04T13:16:42.161Z","2025-10-04T21:51:56.355Z",,,2268.413420629099,,"PLN","CN-9889","LOADING",,"2025-11-26T12:04:37.298Z","2025-11-26T12:04:37.298Z"
"cmifyizar07wm2o7g96l43exq","SCH-0000443","cmifyiy5k06mz2o7gkx6f660v","VY-00443","Tanjung Bara","Tanjung Priok","2025-10-09T12:04:36.599Z","2025-10-10T09:07:36.269Z","2025-10-12T07:41:10.655Z","2025-10-09T11:49:27.999Z",,"2025-10-10T09:07:36.269Z",,,4415.910727625104,,"PT Semen Indonesia","CN-1152","ARRIVED",,"2025-11-26T12:04:37.299Z","2025-11-26T12:04:37.299Z"
"cmifyizas07wo2o7gvxk8kz4m","SCH-0000444","cmifyiy5l06n02o7gfrfiutb8","VY-00444","Samarinda","Cilacap","2025-11-02T12:04:36.599Z","2025-11-03T09:17:35.970Z","2025-11-05T20:34:00.543Z",,"2025-11-02T13:21:16.143Z","2025-11-03T09:17:35.970Z","2025-11-03T09:25:55.618Z","2025-11-05T18:07:47.526Z",3614.342896157082,3468.205679185898,"PT Petrokimia","CN-9784","COMPLETED",,"2025-11-26T12:04:37.300Z","2025-11-26T12:04:37.300Z"
"cmifyizau07wq2o7gxdmhuc6v","SCH-0000445","cmifyiy5m06n12o7g3pydoksz","VY-00445","Banjarmasin","Merak","2025-11-21T12:04:36.599Z","2025-11-22T00:08:58.867Z","2025-11-24T00:23:58.317Z",,"2025-11-21T12:22:55.442Z","2025-11-22T00:08:58.867Z","2025-11-21T23:21:47.704Z",,4065.37680828566,,"PT Steel Indonesia","CN-3640","STANDBY",,"2025-11-26T12:04:37.302Z","2025-11-26T12:04:37.302Z"
"cmifyizav07ws2o7ga5i6ss9r","SCH-0000446","cmifyiy5n06n22o7gky1zeq5s","VY-00446","Muara Pantai","Lontar","2025-09-29T12:04:36.599Z","2025-09-30T08:34:41.934Z","2025-10-02T03:46:34.126Z",,,,"2025-09-30T08:38:40.337Z",,4148.266598231945,4246.362273220849,"PT Petrokimia","CN-4801","ARRIVED",,"2025-11-26T12:04:37.304Z","2025-11-26T12:04:37.304Z"
"cmifyizax07wu2o7g8gsee7j2","SCH-0000447","cmifyiy5o06n32o7g0earhl6f","VY-00447","Tanjung Bara","Gresik","2025-10-27T12:04:36.599Z","2025-10-27T23:35:42.030Z","2025-10-29T21:59:55.712Z","2025-10-27T11:01:24.338Z","2025-10-27T13:00:22.305Z",,"2025-10-27T23:10:12.858Z",,1745.768781908103,,"PT Pupuk Indonesia","CN-4815","STANDBY",,"2025-11-26T12:04:37.306Z","2025-11-26T12:04:37.306Z"
"cmifyizaz07ww2o7gscnu5e44","SCH-0000448","cmifyiy5q06n42o7g59zp74yb","VY-00448","Balikpapan","Gresik","2025-10-23T12:04:36.599Z","2025-10-24T11:51:32.905Z","2025-10-28T10:08:02.090Z","2025-10-23T11:08:04.607Z","2025-10-23T13:55:43.295Z","2025-10-24T11:51:32.905Z","2025-10-24T11:58:47.542Z",,2236.902676945857,,"PT Pupuk Indonesia","CN-6734","STANDBY",,"2025-11-26T12:04:37.307Z","2025-11-26T12:04:37.307Z"
"cmifyizb007wy2o7gjitgnc2g","SCH-0000449","cmifyiy5r06n52o7griy2owsr","VY-00449","Sangatta","Cilacap","2025-10-21T12:04:36.599Z","2025-10-22T06:10:10.247Z","2025-10-24T07:00:40.600Z","2025-10-21T11:14:52.412Z","2025-10-21T12:48:19.143Z",,"2025-10-22T06:02:59.838Z",,1790.499205441662,1787.076230625592,"PLN","CN-8307","STANDBY",,"2025-11-26T12:04:37.309Z","2025-11-26T12:04:37.309Z"
"cmifyizb207x02o7godn70fcc","SCH-0000450","cmifyiy5s06n62o7gob6svfir","VY-00450","Sangatta","Tanjung Priok","2025-11-05T12:04:36.599Z","2025-11-06T00:28:06.901Z","2025-11-07T19:11:27.561Z","2025-11-05T12:07:20.836Z","2025-11-05T14:00:54.957Z",,"2025-11-06T00:23:48.869Z",,2916.969185641022,,"PT Semen Indonesia","CN-5383","CANCELLED",,"2025-11-26T12:04:37.310Z","2025-11-26T12:04:37.310Z"
"cmifyizb307x22o7gua1svil0","SCH-0000451","cmifyiy5t06n72o7g9mpaxlk8","VY-00451","Sangatta","Paiton","2025-10-28T12:04:36.599Z","2025-10-29T06:38:41.368Z","2025-10-31T08:50:10.168Z","2025-10-28T13:42:03.466Z","2025-10-28T12:25:51.440Z",,"2025-10-29T06:40:58.501Z","2025-10-31T06:19:44.649Z",0,,"PT Steel Indonesia","CN-7283","STANDBY",,"2025-11-26T12:04:37.312Z","2025-11-26T12:04:37.312Z"
"cmifyizb507x42o7gplgsw4kf","SCH-0000452","cmifyiy5u06n82o7glxv7278y","VY-00452","Tanjung Bara","Cilacap","2025-10-27T12:04:36.599Z","2025-10-27T21:47:24.300Z","2025-10-29T13:30:16.059Z","2025-10-27T14:03:05.637Z","2025-10-27T12:15:55.573Z","2025-10-27T21:47:24.300Z","2025-10-27T22:22:06.063Z",,0,0,"PT Steel Indonesia","CN-9377","SCHEDULED",,"2025-11-26T12:04:37.313Z","2025-11-26T12:04:37.313Z"
"cmifyizb607x62o7gufht274o","SCH-0000453","cmifyiy5v06n92o7g2sg04qsb","VY-00453","Balikpapan","Suralaya","2025-11-20T12:04:36.599Z","2025-11-21T05:01:41.871Z","2025-11-22T15:21:41.936Z","2025-11-20T10:43:43.518Z",,,"2025-11-21T05:52:25.961Z","2025-11-22T14:24:05.450Z",0,0,"PT Steel Indonesia","CN-5865","LOADING",,"2025-11-26T12:04:37.315Z","2025-11-26T12:04:37.315Z"
"cmifyizb807x82o7gewwrmp6x","SCH-0000454","cmifyiy5w06na2o7g8uonpp7z","VY-00454","Tarakan","Gresik","2025-10-16T12:04:36.599Z","2025-10-17T02:06:28.395Z","2025-10-18T11:26:48.310Z",,"2025-10-16T12:17:23.706Z",,"2025-10-17T02:37:12.889Z","2025-10-18T14:10:13.007Z",0,0,"PT Steel Indonesia","CN-1737","LOADING",,"2025-11-26T12:04:37.316Z","2025-11-26T12:04:37.316Z"
"cmifyizb907xa2o7gyt8ba2o5","SCH-0000455","cmifyiy5x06nb2o7gt6uxioec","VY-00455","Tanjung Bara","Tanjung Priok","2025-10-12T12:04:36.599Z","2025-10-13T07:03:27.935Z","2025-10-16T03:57:45.293Z","2025-10-12T11:43:29.357Z","2025-10-12T13:21:17.321Z",,"2025-10-13T07:05:04.466Z",,0,0,"PT Steel Indonesia","CN-2158","COMPLETED",,"2025-11-26T12:04:37.318Z","2025-11-26T12:04:37.318Z"
"cmifyizbb07xc2o7goae3r9c6","SCH-0000456","cmifyiy5y06nc2o7gqxpwj9i1","VY-00456","Sangatta","Suralaya","2025-10-30T12:04:36.599Z","2025-10-31T05:48:27.475Z","2025-11-03T22:53:09.835Z","2025-10-30T13:33:13.572Z","2025-10-30T13:58:44.331Z",,"2025-10-31T05:48:56.986Z","2025-11-03T20:26:45.722Z",0,0,"PT Semen Indonesia","CN-1471","COMPLETED",,"2025-11-26T12:04:37.319Z","2025-11-26T12:04:37.319Z"
"cmifyizbc07xe2o7g5jt47wgj","SCH-0000457","cmifyiy5z06nd2o7gtdifwrp5","VY-00457","Banjarmasin","Cilacap","2025-10-30T12:04:36.599Z","2025-10-31T02:07:39.424Z","2025-11-01T05:13:21.377Z",,,"2025-10-31T02:07:39.424Z","2025-10-31T01:08:53.316Z","2025-11-01T04:31:01.369Z",0,0,"PT Steel Indonesia","CN-8465","DISCHARGING",,"2025-11-26T12:04:37.321Z","2025-11-26T12:04:37.321Z"
"cmifyizbe07xg2o7gq32pulg0","SCH-0000458","cmifyiy6006ne2o7gqx5r61nl","VY-00458","Muara Pantai","Gresik","2025-10-27T12:04:36.599Z","2025-10-27T21:01:13.202Z","2025-10-31T02:17:03.429Z","2025-10-27T13:32:14.861Z","2025-10-27T13:32:51.638Z","2025-10-27T21:01:13.202Z","2025-10-27T21:34:23.929Z","2025-10-31T01:31:52.161Z",0,,"PT Pupuk Indonesia","CN-3096","COMPLETED",,"2025-11-26T12:04:37.322Z","2025-11-26T12:04:37.322Z"
"cmifyizbg07xi2o7gsz350w68","SCH-0000459","cmifyiy6106nf2o7guuacfpsx","VY-00459","Kariangau","Merak","2025-11-04T12:04:36.599Z","2025-11-05T10:48:34.748Z","2025-11-07T20:29:24.218Z","2025-11-04T13:46:46.778Z","2025-11-04T13:07:12.039Z","2025-11-05T10:48:34.748Z","2025-11-05T09:53:34.139Z",,0,0,"PT Semen Indonesia","CN-1085","LOADING",,"2025-11-26T12:04:37.324Z","2025-11-26T12:04:37.324Z"
"cmifyizbh07xk2o7g8fl67y69","SCH-0000460","cmifyiy6206ng2o7gv5y6ilvg","VY-00460","Samarinda","Paiton","2025-11-13T12:04:36.599Z","2025-11-14T10:30:28.572Z","2025-11-16T10:12:53.056Z","2025-11-13T12:01:29.772Z","2025-11-13T13:08:24.071Z","2025-11-14T10:30:28.572Z",,"2025-11-16T12:39:15.155Z",0,0,"PT Petrokimia","CN-7595","SCHEDULED",,"2025-11-26T12:04:37.325Z","2025-11-26T12:04:37.325Z"
"cmifyizbj07xm2o7gdf731nfg","SCH-0000461","cmifyiy6306nh2o7gn8u6w3ih","VY-00461","Tanjung Bara","Cilacap","2025-11-04T12:04:36.599Z","2025-11-05T02:31:55.581Z","2025-11-06T05:47:07.434Z",,,"2025-11-05T02:31:55.581Z","2025-11-05T02:00:28.326Z","2025-11-06T04:15:24.495Z",0,0,"PT Petrokimia","CN-9108","LOADING",,"2025-11-26T12:04:37.327Z","2025-11-26T12:04:37.327Z"
"cmifyizbk07xo2o7gaizcwan3","SCH-0000462","cmifyiy6506ni2o7g6wn7zrhm","VY-00462","Kariangau","Gresik","2025-11-23T12:04:36.599Z","2025-11-24T09:38:36.447Z","2025-11-25T23:54:14.810Z","2025-11-23T12:09:24.251Z","2025-11-23T14:00:15.002Z","2025-11-24T09:38:36.447Z","2025-11-24T10:35:57.706Z","2025-11-26T00:11:13.205Z",0,,"PLN","CN-3377","COMPLETED",,"2025-11-26T12:04:37.328Z","2025-11-26T12:04:37.328Z"
"cmifyizbl07xq2o7gmwsd58yh","SCH-0000463","cmifyiy6606nj2o7g4wage23j","VY-00463","Kariangau","Merak","2025-10-07T12:04:36.599Z","2025-10-08T02:03:33.622Z","2025-10-10T15:07:01.189Z",,,,,"2025-10-10T13:01:36.253Z",0,,"PT Steel Indonesia","CN-2086","LOADING",,"2025-11-26T12:04:37.330Z","2025-11-26T12:04:37.330Z"
"cmifyizbn07xs2o7gx234wfe8","SCH-0000464","cmifyiy6706nk2o7gcvj1vshl","VY-00464","Samarinda","Suralaya","2025-10-10T12:04:36.599Z","2025-10-10T22:05:37.337Z","2025-10-12T19:59:34.824Z","2025-10-10T13:11:02.884Z",,,"2025-10-10T22:42:52.417Z","2025-10-12T22:15:08.368Z",0,0,"PLN","CN-5337","CANCELLED",,"2025-11-26T12:04:37.331Z","2025-11-26T12:04:37.331Z"
"cmifyizbo07xu2o7gax6gwwu8","SCH-0000465","cmifyiy6806nl2o7g49yyn33n","VY-00465","Kariangau","Lontar","2025-10-22T12:04:36.599Z","2025-10-22T22:35:47.167Z","2025-10-25T22:22:24.556Z","2025-10-22T13:49:01.815Z","2025-10-22T14:00:19.988Z","2025-10-22T22:35:47.167Z",,"2025-10-25T19:58:01.327Z",0,0,"PT Pupuk Indonesia","CN-4438","SAILING",,"2025-11-26T12:04:37.333Z","2025-11-26T12:04:37.333Z"
"cmifyizbq07xw2o7g9qynohfg","SCH-0000466","cmifyiy6906nm2o7gag7dbkqv","VY-00466","Samarinda","Tanjung Priok","2025-11-13T12:04:36.599Z","2025-11-14T07:54:30.434Z","2025-11-17T21:22:50.414Z","2025-11-13T10:57:40.529Z","2025-11-13T13:52:20.993Z",,,"2025-11-17T22:52:53.988Z",0,0,"PLN","CN-7385","DISCHARGING",,"2025-11-26T12:04:37.334Z","2025-11-26T12:04:37.334Z"
"cmifyizbr07xy2o7giszf5ssj","SCH-0000467","cmifyiy6a06nn2o7gpbb5f8ji","VY-00467","Tarakan","Merak","2025-11-11T12:04:36.599Z","2025-11-12T02:06:06.828Z","2025-11-13T11:02:31.221Z","2025-11-11T10:34:51.174Z",,"2025-11-12T02:06:06.828Z","2025-11-12T01:22:50.062Z",,0,0,"PT Pupuk Indonesia","CN-5321","CANCELLED",,"2025-11-26T12:04:37.336Z","2025-11-26T12:04:37.336Z"
"cmifyizbt07y02o7gvv56yau1","SCH-0000468","cmifyiy6b06no2o7ggkynjsyc","VY-00468","Tarakan","Merak","2025-11-16T12:04:36.599Z","2025-11-17T01:12:13.290Z","2025-11-20T19:04:49.463Z","2025-11-16T13:22:19.833Z","2025-11-16T12:14:05.631Z","2025-11-17T01:12:13.290Z","2025-11-17T00:55:42.947Z",,0,,"PT Semen Indonesia","CN-3810","ARRIVED",,"2025-11-26T12:04:37.338Z","2025-11-26T12:04:37.338Z"
"cmifyizbv07y22o7g1m9h3wyz","SCH-0000469","cmifyiy6c06np2o7gwtrnbhuc","VY-00469","Samarinda","Cilacap","2025-10-27T12:04:36.599Z","2025-10-28T06:45:27.825Z","2025-10-30T16:29:11.237Z","2025-10-27T12:25:54.235Z","2025-10-27T12:33:28.049Z","2025-10-28T06:45:27.825Z","2025-10-28T06:42:44.304Z","2025-10-30T18:11:48.053Z",0,0,"PT Semen Indonesia","CN-7169","STANDBY",,"2025-11-26T12:04:37.339Z","2025-11-26T12:04:37.339Z"
"cmifyizbw07y42o7g73b5gp2d","SCH-0000470","cmifyiy6d06nq2o7g5nb2i41v","VY-00470","Balikpapan","Suralaya","2025-10-12T12:04:36.599Z","2025-10-13T09:46:10.874Z","2025-10-14T19:00:48.228Z","2025-10-12T13:05:29.116Z","2025-10-12T13:25:49.786Z",,"2025-10-13T10:12:02.976Z",,0,,"PT Pupuk Indonesia","CN-5230","CANCELLED",,"2025-11-26T12:04:37.341Z","2025-11-26T12:04:37.341Z"
"cmifyizby07y62o7g6sopa68z","SCH-0000471","cmifyiy6e06nr2o7gma02ulcw","VY-00471","Kariangau","Lontar","2025-11-09T12:04:36.599Z","2025-11-10T03:27:00.898Z","2025-11-11T09:57:44.906Z","2025-11-09T10:34:09.445Z",,,"2025-11-10T04:23:48.160Z","2025-11-11T08:09:30.057Z",0,0,"PT Pupuk Indonesia","CN-5998","ARRIVED",,"2025-11-26T12:04:37.342Z","2025-11-26T12:04:37.342Z"
"cmifyizbz07y82o7gfbzgjvzg","SCH-0000472","cmifyiy6f06ns2o7gn5zf4j7e","VY-00472","Kariangau","Paiton","2025-10-12T12:04:36.599Z","2025-10-13T10:14:51.906Z","2025-10-14T15:44:59.314Z","2025-10-12T12:20:20.162Z",,,,,0,,"PT Steel Indonesia","CN-3907","COMPLETED",,"2025-11-26T12:04:37.344Z","2025-11-26T12:04:37.344Z"
"cmifyizc107ya2o7grttg36wp","SCH-0000473","cmifyiy6g06nt2o7g283aqzj5","VY-00473","Samarinda","Gresik","2025-10-09T12:04:36.599Z","2025-10-10T01:36:27.768Z","2025-10-12T07:54:55.392Z","2025-10-09T10:28:43.694Z","2025-10-09T12:15:20.307Z","2025-10-10T01:36:27.768Z",,"2025-10-12T10:29:02.908Z",0,0,"PT Petrokimia","CN-9981","CANCELLED",,"2025-11-26T12:04:37.345Z","2025-11-26T12:04:37.345Z"
"cmifyizc207yc2o7g26efz8am","SCH-0000474","cmifyiy6h06nu2o7gs6yjj5tl","VY-00474","Balikpapan","Lontar","2025-10-21T12:04:36.599Z","2025-10-22T01:53:27.107Z","2025-10-23T04:07:14.209Z","2025-10-21T10:19:58.599Z",,"2025-10-22T01:53:27.107Z","2025-10-22T02:15:56.588Z","2025-10-23T04:58:23.417Z",0,0,"PT Steel Indonesia","CN-6686","DISCHARGING",,"2025-11-26T12:04:37.346Z","2025-11-26T12:04:37.346Z"
"cmifyizc407ye2o7glx3y3xgu","SCH-0000475","cmifyiy6i06nv2o7gvfdel5qv","VY-00475","Tanjung Bara","Tanjung Priok","2025-11-26T12:04:36.599Z","2025-11-26T20:44:14.092Z","2025-11-30T09:53:15.836Z","2025-11-26T11:54:35.863Z","2025-11-26T12:12:42.925Z",,,"2025-11-30T08:16:55.579Z",0,0,"PT Petrokimia","CN-4868","STANDBY",,"2025-11-26T12:04:37.348Z","2025-11-26T12:04:37.348Z"
"cmifyizc507yg2o7gwvcv69qy","SCH-0000476","cmifyiy6j06nw2o7gyzprs8ls","VY-00476","Banjarmasin","Cilacap","2025-09-30T12:04:36.599Z","2025-10-01T09:48:07.459Z","2025-10-04T19:41:16.752Z","2025-09-30T11:21:59.872Z",,,"2025-10-01T09:44:04.436Z",,0,,"PLN","CN-1460","ARRIVED",,"2025-11-26T12:04:37.349Z","2025-11-26T12:04:37.349Z"
"cmifyizc607yi2o7g3a2ux2mg","SCH-0000477","cmifyiy6k06nx2o7g494kluyv","VY-00477","Muara Pantai","Lontar","2025-10-14T12:04:36.599Z","2025-10-15T09:11:17.592Z","2025-10-19T05:15:11.293Z","2025-10-14T11:13:25.599Z",,,"2025-10-15T08:37:21.896Z","2025-10-19T08:14:45.634Z",0,0,"PLN","CN-9213","LOADING",,"2025-11-26T12:04:37.351Z","2025-11-26T12:04:37.351Z"
"cmifyizc807yk2o7gu7jx5lou","SCH-0000478","cmifyiy6m06ny2o7g7u9zx4mt","VY-00478","Tarakan","Gresik","2025-10-19T12:04:36.600Z","2025-10-20T03:49:50.762Z","2025-10-21T11:24:58.591Z","2025-10-19T13:09:48.983Z","2025-10-19T12:26:41.401Z",,"2025-10-20T04:30:54.966Z",,0,0,"PLN","CN-6794","DISCHARGING",,"2025-11-26T12:04:37.352Z","2025-11-26T12:04:37.352Z"
"cmifyizc907ym2o7gne7bu4ch","SCH-0000479","cmifyiy6n06nz2o7g4osph82c","VY-00479","Sangatta","Merak","2025-11-26T12:04:36.600Z","2025-11-26T23:24:29.279Z","2025-11-29T06:43:23.940Z","2025-11-26T14:04:10.377Z","2025-11-26T12:47:42.184Z","2025-11-26T23:24:29.279Z","2025-11-26T23:05:14.366Z",,0,,"PT Steel Indonesia","CN-8456","SAILING",,"2025-11-26T12:04:37.354Z","2025-11-26T12:04:37.354Z"
"cmifyizcb07yo2o7gk248vm8e","SCH-0000480","cmifyiy6o06o02o7glmsly4dw","VY-00480","Kariangau","Gresik","2025-11-17T12:04:36.600Z","2025-11-18T00:34:18.376Z","2025-11-21T08:38:43.389Z","2025-11-17T13:03:15.874Z","2025-11-17T12:38:39.947Z","2025-11-18T00:34:18.376Z",,,0,0,"PT Pupuk Indonesia","CN-2538","DISCHARGING",,"2025-11-26T12:04:37.355Z","2025-11-26T12:04:37.355Z"
"cmifyizcd07yq2o7gnn3e7njk","SCH-0000481","cmifyiy6p06o12o7gsr7onnls","VY-00481","Muara Pantai","Tanjung Priok","2025-10-25T12:04:36.600Z","2025-10-26T00:40:56.421Z","2025-10-27T15:02:55.894Z",,"2025-10-25T12:52:50.987Z",,"2025-10-25T23:45:50.573Z","2025-10-27T12:31:16.846Z",0,0,"PT Pupuk Indonesia","CN-1805","COMPLETED",,"2025-11-26T12:04:37.357Z","2025-11-26T12:04:37.357Z"
"cmifyizce07ys2o7g79xtkyak","SCH-0000482","cmifyiy6q06o22o7gwk1soyl1","VY-00482","Muara Pantai","Tanjung Priok","2025-09-29T12:04:36.600Z","2025-09-30T09:34:47.139Z","2025-10-02T02:41:16.700Z","2025-09-29T13:46:48.215Z","2025-09-29T13:45:40.730Z","2025-09-30T09:34:47.139Z",,"2025-10-02T00:03:52.884Z",0,,"PT Petrokimia","CN-8602","DISCHARGING",,"2025-11-26T12:04:37.359Z","2025-11-26T12:04:37.359Z"
"cmifyizcg07yu2o7gu5x0i0p2","SCH-0000483","cmifyiy6r06o32o7g2r2qpj17","VY-00483","Banjarmasin","Merak","2025-10-06T12:04:36.600Z","2025-10-07T04:39:02.935Z","2025-10-08T16:22:39.113Z",,"2025-10-06T12:35:42.678Z",,,"2025-10-08T14:26:09.503Z",0,0,"PLN","CN-2718","COMPLETED",,"2025-11-26T12:04:37.360Z","2025-11-26T12:04:37.360Z"
"cmifyizch07yw2o7ghw4q1lxl","SCH-0000484","cmifyiy6s06o42o7gz4owhooa","VY-00484","Muara Pantai","Merak","2025-10-28T12:04:36.600Z","2025-10-29T07:35:05.494Z","2025-11-02T02:02:43.778Z","2025-10-28T13:28:10.643Z","2025-10-28T12:52:50.400Z","2025-10-29T07:35:05.494Z","2025-10-29T07:43:23.904Z","2025-11-02T03:34:35.245Z",0,0,"PT Pupuk Indonesia","CN-6722","SCHEDULED",,"2025-11-26T12:04:37.361Z","2025-11-26T12:04:37.361Z"
"cmifyizci07yy2o7g3a5k2q0b","SCH-0000485","cmifyiy6t06o52o7g730hozx9","VY-00485","Muara Pantai","Paiton","2025-10-18T12:04:36.600Z","2025-10-19T01:38:34.886Z","2025-10-21T07:33:21.637Z","2025-10-18T10:10:03.178Z",,,"2025-10-19T02:22:01.114Z",,0,,"PT Petrokimia","CN-4390","COMPLETED",,"2025-11-26T12:04:37.363Z","2025-11-26T12:04:37.363Z"
"cmifyizck07z02o7go6xu9px5","SCH-0000486","cmifyiy6u06o62o7gijrkj96s","VY-00486","Kariangau","Suralaya","2025-11-23T12:04:36.600Z","2025-11-24T07:40:56.791Z","2025-11-25T22:03:15.408Z","2025-11-23T11:46:08.674Z","2025-11-23T12:39:07.121Z",,"2025-11-24T06:42:11.058Z",,0,0,"PT Pupuk Indonesia","CN-7649","SCHEDULED",,"2025-11-26T12:04:37.364Z","2025-11-26T12:04:37.364Z"
"cmifyizcl07z22o7gfemkarvg","SCH-0000487","cmifyiy6v06o72o7gv4sx24vg","VY-00487","Tanjung Bara","Paiton","2025-11-22T12:04:36.600Z","2025-11-22T20:42:16.535Z","2025-11-25T08:01:39.508Z","2025-11-22T12:52:37.401Z",,,"2025-11-22T21:35:08.640Z",,0,,"PT Petrokimia","CN-7614","ARRIVED",,"2025-11-26T12:04:37.366Z","2025-11-26T12:04:37.366Z"
"cmifyizcn07z42o7g6kalgor0","SCH-0000488","cmifyiy6w06o82o7gjjdtgb5n","VY-00488","Tanjung Bara","Paiton","2025-11-13T12:04:36.600Z","2025-11-13T23:20:18.681Z","2025-11-15T09:28:54.747Z","2025-11-13T11:59:51.021Z",,,"2025-11-13T23:14:54.118Z","2025-11-15T07:47:03.124Z",0,,"PT Semen Indonesia","CN-7315","CANCELLED",,"2025-11-26T12:04:37.367Z","2025-11-26T12:04:37.367Z"
"cmifyizco07z62o7gqwzvt97b","SCH-0000489","cmifyiy6y06o92o7g3rfaijul","VY-00489","Muara Pantai","Cilacap","2025-10-01T12:04:36.600Z","2025-10-02T01:15:12.642Z","2025-10-04T04:01:26.119Z","2025-10-01T10:14:52.958Z","2025-10-01T12:37:52.080Z","2025-10-02T01:15:12.642Z","2025-10-02T02:14:40.945Z","2025-10-04T06:11:26.144Z",0,,"PT Steel Indonesia","CN-8111","STANDBY",,"2025-11-26T12:04:37.369Z","2025-11-26T12:04:37.369Z"
"cmifyizcq07z82o7g194xznyd","SCH-0000490","cmifyiy6z06oa2o7gzeohcy0j","VY-00490","Tanjung Bara","Lontar","2025-11-11T12:04:36.600Z","2025-11-12T08:53:37.184Z","2025-11-13T10:55:22.199Z","2025-11-11T13:24:11.658Z","2025-11-11T14:03:12.051Z",,"2025-11-12T09:46:59.054Z","2025-11-13T12:00:41.335Z",0,0,"PT Steel Indonesia","CN-2681","CANCELLED",,"2025-11-26T12:04:37.370Z","2025-11-26T12:04:37.370Z"
