"id","recommendationType","scenario","recommendations","selectedStrategy","selectedStrategyId","implementedAt","implementedBy","results","profitActual","profitPredicted","variance","feedback","createdAt","updatedAt"
"cmifyj7vx0j2u2o7gx09zu6c4","OPERATIONAL","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":15,""targetProduction"":5638}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,12555281.04283859,,,"2025-11-26T12:04:48.429Z","2025-11-26T12:04:48.429Z"
"cmifyj7vy0j2w2o7g44zsrf1n","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":10,""targetProduction"":4056}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-477","2025-10-18T05:36:13.370Z","cmifyisij000f2o7g82mzx62v","{""efficiency"":0.9313463952096742,""production"":6211}",18928174.28455548,17420636.66908084,8.653745807983624,,"2025-11-26T12:04:48.431Z","2025-11-26T12:04:48.431Z"
"cmifyj7w00j2y2o7gc5aqf29o","MAINTENANCE","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":6106}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,22305278.32315721,,,"2025-11-26T12:04:48.432Z","2025-11-26T12:04:48.432Z"
"cmifyj7w10j302o7gxrusrhjd","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":10,""targetProduction"":7354}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-479","2025-10-24T23:54:17.730Z","cmifyisim000h2o7ghh9vrazl","{""efficiency"":0.8190368786200509,""production"":6363}",15854506.58991949,18904961.21654271,-16.13573596730755,"Good recommendation, implemented successfully","2025-11-26T12:04:48.434Z","2025-11-26T12:04:48.434Z"
"cmifyj7w30j322o7ghfu2j78z","STRATEGIC","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":7314}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,48589590.86084131,,,"2025-11-26T12:04:48.435Z","2025-11-26T12:04:48.435Z"
"cmifyj7w40j342o7gecuf2yyi","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":8,""targetProduction"":5421}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-481","2025-10-23T22:47:52.848Z","cmifyisio000j2o7g3xdfr1jr","{""efficiency"":0.903630370881707,""production"":3940}",27537292.30149934,32020865.09795264,-14.00203518155407,,"2025-11-26T12:04:48.437Z","2025-11-26T12:04:48.437Z"
"cmifyj7w60j362o7g3tsstijs","OPERATIONAL","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":13,""targetProduction"":4600}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,35860842.25567576,,,"2025-11-26T12:04:48.438Z","2025-11-26T12:04:48.438Z"
"cmifyj7w80j382o7golhlqn0c","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":12,""targetProduction"":3931}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-483","2025-10-10T07:51:50.227Z","cmifyisir000l2o7g1gl1a47z","{""efficiency"":0.9032255843347614,""production"":5002}",17947577.17848592,15651340.1947058,14.67118441752887,,"2025-11-26T12:04:48.440Z","2025-11-26T12:04:48.440Z"
"cmifyj7w90j3a2o7grbuxulci","MAINTENANCE","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":9,""targetProduction"":6033}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-484","2025-10-18T03:14:55.030Z","cmifyisis000m2o7g500r7bb4","{""efficiency"":0.8729166172531218,""production"":4788}",47490700.06524624,40008749.81239168,18.70078492314502,"Good recommendation, implemented successfully","2025-11-26T12:04:48.441Z","2025-11-26T12:04:48.441Z"
"cmifyj7wb0j3c2o7g230q15qv","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":9,""targetProduction"":4340}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-485","2025-11-10T02:27:34.180Z","cmifyisiu000n2o7gsdcouz1a","{""efficiency"":0.9421004584749015,""production"":5650}",30918552.42623835,36880369.02411221,-16.16528455552073,,"2025-11-26T12:04:48.443Z","2025-11-26T12:04:48.443Z"
"cmifyj7wc0j3e2o7giutwbls8","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":7857}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,24350588.33095389,,,"2025-11-26T12:04:48.444Z","2025-11-26T12:04:48.444Z"
"cmifyj7we0j3g2o7g1xuno1ym","OPERATIONAL","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":6,""targetProduction"":5668}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-487","2025-11-10T23:43:37.793Z","cmifyisiw000p2o7gntjdpjoz","{""efficiency"":0.9106908314953818,""production"":6427}",13736586.22560867,12462924.03786957,10.21960965074475,,"2025-11-26T12:04:48.446Z","2025-11-26T12:04:48.446Z"
"cmifyj7wf0j3i2o7gs1svlmhh","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":16,""targetProduction"":5395}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-488","2025-10-18T11:10:05.829Z","cmifyisiy000q2o7g35ilcptt","{""efficiency"":0.8471825043837831,""production"":4459}",17220872.07653169,15829117.61387211,8.792369205974559,,"2025-11-26T12:04:48.447Z","2025-11-26T12:04:48.447Z"
"cmifyj7wh0j3k2o7gjq618fwu","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":15,""targetProduction"":5076}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-489","2025-11-19T05:43:10.770Z","cmifyisiz000r2o7gkp2680xi","{""efficiency"":0.8016954435510283,""production"":4433}",38586468.50680998,34992671.7011933,10.27014123501216,,"2025-11-26T12:04:48.449Z","2025-11-26T12:04:48.449Z"
"cmifyj7wi0j3m2o7gp8x33kcq","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":15,""targetProduction"":4380}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-490","2025-11-03T03:20:35.405Z","cmifyisj0000s2o7g7m4mk3ta","{""efficiency"":0.8930765668035939,""production"":7902}",8893120.23595895,8702145.404477153,2.194571828040741,,"2025-11-26T12:04:48.451Z","2025-11-26T12:04:48.451Z"
"cmifyj7wk0j3o2o7g6rpm42az","OPERATIONAL","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":16,""targetProduction"":3746}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,10389828.68412054,,,"2025-11-26T12:04:48.452Z","2025-11-26T12:04:48.452Z"
"cmifyj7wl0j3q2o7gs9wu9vvb","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":10,""targetProduction"":7585}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-492","2025-10-03T17:45:21.950Z","cmifyisj3000u2o7gogj3vr7w","{""efficiency"":0.9125457777028374,""production"":3232}",13952360.38477538,13865359.4113029,0.6274700200094294,"Good recommendation, implemented successfully","2025-11-26T12:04:48.454Z","2025-11-26T12:04:48.454Z"
"cmifyj7wn0j3s2o7gl9puv5fd","MAINTENANCE","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":7,""targetProduction"":4660}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-493","2025-10-26T02:07:43.033Z","cmifyisj4000v2o7g86qb5qnh","{""efficiency"":0.9279365616439812,""production"":3783}",28199046.8681246,27986360.16902097,0.759965561148837,,"2025-11-26T12:04:48.455Z","2025-11-26T12:04:48.455Z"
"cmifyj7wp0j3u2o7gastafj4n","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":7157}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-494","2025-10-24T01:57:50.802Z","cmifyisj5000w2o7gmy5ml8lx","{""efficiency"":0.8476625818336443,""production"":5665}",51142086.44618918,54292772.53520987,-5.803140900526701,,"2025-11-26T12:04:48.457Z","2025-11-26T12:04:48.457Z"
"cmifyj7wq0j3w2o7ga1aq3bw8","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":12,""targetProduction"":3477}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-495","2025-11-28T14:07:46.909Z","cmifyisj7000x2o7gyw22ykh9","{""efficiency"":0.8432558237606523,""production"":7328}",29674641.77566232,26957609.08005518,10.07890828722402,"Good recommendation, implemented successfully","2025-11-26T12:04:48.459Z","2025-11-26T12:04:48.459Z"
"cmifyj7ws0j3y2o7gy43c558z","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":12,""targetProduction"":3621}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,13570189.13361547,,,"2025-11-26T12:04:48.460Z","2025-11-26T12:04:48.460Z"
"cmifyj7wt0j402o7gwwwc2xgl","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":19,""targetProduction"":6133}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-497","2025-10-02T04:19:40.771Z","cmifyisj9000z2o7gd9vsrro1","{""efficiency"":0.8355180803065587,""production"":5132}",10476027.15687261,9061182.112330807,15.61435392206082,,"2025-11-26T12:04:48.462Z","2025-11-26T12:04:48.462Z"
"cmifyj7wv0j422o7grgmxe6dr","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":8,""targetProduction"":4969}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-498","2025-10-25T12:20:52.713Z","cmifyisja00102o7gnn9fxe5k","{""efficiency"":0.8832911939306525,""production"":6229}",12307966.10916374,10799162.4642611,13.97148760282005,"Good recommendation, implemented successfully","2025-11-26T12:04:48.463Z","2025-11-26T12:04:48.463Z"
"cmifyj7ww0j442o7ge4eg1cb4","STRATEGIC","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":18,""targetProduction"":3968}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,23454913.58477618,,,"2025-11-26T12:04:48.465Z","2025-11-26T12:04:48.465Z"
"cmifyj7wy0j462o7gvsnz9i8r","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":6,""targetProduction"":7358}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-500","2025-10-05T08:31:08.611Z","cmifyisjd00122o7ghq3cvyse","{""efficiency"":0.8649838251111858,""production"":5192}",15923731.04323618,19491886.72554327,-18.30585069854307,,"2025-11-26T12:04:48.466Z","2025-11-26T12:04:48.466Z"
"cmifyj7wz0j482o7g9xx39tz4","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":14,""targetProduction"":5856}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-501","2025-10-19T21:12:29.831Z","cmifyisje00132o7genqfoyjz","{""efficiency"":0.8129359176942071,""production"":7806}",35057845.11383516,35722783.39357543,-1.861384294763156,"Good recommendation, implemented successfully","2025-11-26T12:04:48.467Z","2025-11-26T12:04:48.467Z"
"cmifyj7x10j4a2o7gdd3xwhhc","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":15,""targetProduction"":3026}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-502","2025-10-26T16:00:31.241Z","cmifyisjg00142o7g18l6bj5d","{""efficiency"":0.9357496522613519,""production"":4296}",6322246.290487618,6037199.367848762,4.721509184488416,,"2025-11-26T12:04:48.469Z","2025-11-26T12:04:48.469Z"
"cmifyj7x20j4c2o7g65jow2ae","STRATEGIC","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":5,""targetProduction"":3101}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-503","2025-10-31T08:54:58.770Z","cmifyisjh00152o7gh1v8vhhw","{""efficiency"":0.8784349274692609,""production"":5143}",56716668.90085186,53357306.34274092,6.295974794027373,"Good recommendation, implemented successfully","2025-11-26T12:04:48.471Z","2025-11-26T12:04:48.471Z"
"cmifyj7x40j4e2o7gvehk9tyf","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":13,""targetProduction"":4527}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,36018071.02537116,,,"2025-11-26T12:04:48.472Z","2025-11-26T12:04:48.472Z"
"cmifyj7x50j4g2o7glkqrchh8","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":13,""targetProduction"":7369}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-505","2025-11-22T13:55:27.205Z","cmifyisjk00172o7gb8ar2d7a","{""efficiency"":0.9297501792065472,""production"":6473}",30624417.29437612,33926235.50729714,-9.732344787298443,,"2025-11-26T12:04:48.474Z","2025-11-26T12:04:48.474Z"
"cmifyj7x70j4i2o7gaexk9cz9","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":13,""targetProduction"":5657}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,13718947.70826908,,,"2025-11-26T12:04:48.475Z","2025-11-26T12:04:48.475Z"
"cmifyj7x90j4k2o7gfhbq0au8","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":5552}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-507","2025-11-19T09:35:31.671Z","cmifyisjn00192o7g0vln5dly","{""efficiency"":0.8949422854054486,""production"":6391}",47806253.30581704,42267888.82726947,13.10300711062353,,"2025-11-26T12:04:48.477Z","2025-11-26T12:04:48.477Z"
"cmifyj7xa0j4m2o7gyyivjkxy","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":10,""targetProduction"":3071}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-508","2025-11-01T17:56:23.577Z","cmifyisjo001a2o7g7nzyhgcl","{""efficiency"":0.8911947747690517,""production"":6045}",41662817.45529479,38129962.90766819,9.265297624813895,,"2025-11-26T12:04:48.479Z","2025-11-26T12:04:48.479Z"
"cmifyj7xc0j4o2o7g6qwxhcs6","OPERATIONAL","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":9,""targetProduction"":5900}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,13932378.29472827,,,"2025-11-26T12:04:48.480Z","2025-11-26T12:04:48.480Z"
"cmifyj7xd0j4q2o7g8xcf7gi1","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":17,""targetProduction"":6977}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,7302805.812283648,,,"2025-11-26T12:04:48.482Z","2025-11-26T12:04:48.482Z"
"cmifyj7xf0j4s2o7gk8nn1gnb","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":13,""targetProduction"":3380}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,31745968.8631707,,,"2025-11-26T12:04:48.483Z","2025-11-26T12:04:48.483Z"
"cmifyj7xg0j4u2o7g5np5mec3","STRATEGIC","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":18,""targetProduction"":7789}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,21029483.08169285,,,"2025-11-26T12:04:48.484Z","2025-11-26T12:04:48.484Z"
"cmifyj7xi0j4w2o7g28khtu78","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":17,""targetProduction"":4642}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,11574148.89609538,,,"2025-11-26T12:04:48.486Z","2025-11-26T12:04:48.486Z"
"cmifyj7xj0j4y2o7gdb2xox3l","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":9,""targetProduction"":3762}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,37165666.80542743,,,"2025-11-26T12:04:48.487Z","2025-11-26T12:04:48.487Z"
"cmifyj7xl0j502o7g08n9kztq","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":8,""targetProduction"":4432}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,25878872.49284681,,,"2025-11-26T12:04:48.489Z","2025-11-26T12:04:48.489Z"
"cmifyj7xm0j522o7gxgioqinx","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":14,""targetProduction"":7750}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-516","2025-10-16T13:30:44.972Z","cmifyisjz001i2o7gersk84oj","{""efficiency"":0.8560196617589161,""production"":6664}",34826423.12165171,36961779.40257634,-5.777200977439394,"Good recommendation, implemented successfully","2025-11-26T12:04:48.490Z","2025-11-26T12:04:48.490Z"
"cmifyj7xo0j542o7gchdj8p2u","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":3485}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-517","2025-11-05T01:54:33.981Z","cmifyisk1001j2o7g091569a9","{""efficiency"":0.852927957760697,""production"":4852}",36694466.31859093,33719873.63980566,8.82148228240637,"Good recommendation, implemented successfully","2025-11-26T12:04:48.492Z","2025-11-26T12:04:48.492Z"
"cmifyj7xp0j562o7gwu6zxn1j","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":14,""targetProduction"":4249}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-518","2025-11-18T14:39:28.894Z","cmifyisk2001k2o7gtqsxaw40","{""efficiency"":0.842439409003451,""production"":7498}",9302962.571776545,9964236.388598297,-6.63647259089942,,"2025-11-26T12:04:48.494Z","2025-11-26T12:04:48.494Z"
"cmifyj7xr0j582o7ga7hr9nd4","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":3403}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,12422600.59422965,,,"2025-11-26T12:04:48.495Z","2025-11-26T12:04:48.495Z"
"cmifyj7xs0j5a2o7grir4co9s","MAINTENANCE","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":6782}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,11247541.95355366,,,"2025-11-26T12:04:48.496Z","2025-11-26T12:04:48.496Z"
"cmifyj7xu0j5c2o7g64ak6vck","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":9,""targetProduction"":7098}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,33650243.76974367,,,"2025-11-26T12:04:48.498Z","2025-11-26T12:04:48.498Z"
"cmifyj7xv0j5e2o7gvwgn1dt5","STRATEGIC","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":13,""targetProduction"":4067}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-522","2025-11-16T16:07:08.500Z","cmifyisk8001o2o7ggufpmuyv","{""efficiency"":0.9375051553160918,""production"":4279}",54973961.57514749,49440843.64093183,11.19139061299274,,"2025-11-26T12:04:48.499Z","2025-11-26T12:04:48.499Z"
"cmifyj7xw0j5g2o7g6hrl09i7","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":6596}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-523","2025-10-01T21:02:06.030Z","cmifyisk9001p2o7gee0ofans","{""efficiency"":0.8702736681043303,""production"":5134}",51389065.31414992,44247849.93838428,16.13912401553945,,"2025-11-26T12:04:48.501Z","2025-11-26T12:04:48.501Z"
"cmifyj7xy0j5i2o7g3bfxhx61","MAINTENANCE","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":7631}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-524","2025-10-26T16:54:36.450Z","cmifyiskb001q2o7gf8wgh3ib","{""efficiency"":0.933872997159336,""production"":3057}",18101243.23329531,16785532.57966593,7.838361084969367,"Good recommendation, implemented successfully","2025-11-26T12:04:48.502Z","2025-11-26T12:04:48.502Z"
"cmifyj7y00j5k2o7griaww8nx","MAINTENANCE","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":6,""targetProduction"":5817}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-525","2025-11-04T21:51:26.876Z","cmifyiskc001r2o7g8ly0ruo9","{""efficiency"":0.9126281038816917,""production"":6098}",30824051.9466259,26116160.72436081,18.02673552193922,"Good recommendation, implemented successfully","2025-11-26T12:04:48.504Z","2025-11-26T12:04:48.504Z"
