"id","code","name","brand","model","yearManufacture","capacity","fuelCapacity","status","lastMaintenance","nextMaintenance","totalHours","totalDistance","currentOperatorId","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmifyiw8o04s62o7g8pxeh6zm","HD-0219","UD Trucks Quester CGE420-219","UD Trucks","Quester CGE420",2018,23,374,"HAULING","2025-10-16T12:04:32.992Z","2025-11-15T12:04:32.992Z",26087,392019,"cmifyivp9041i2o7g7xq3sh7x","Workshop",true,"2018-09-09T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.336Z","2025-11-26T12:04:33.336Z"
"cmifyiw8q04s82o7g3c4sexh9","HD-0220","Scania R500-220","Scania","R500",2017,28,427,"STANDBY","2025-11-23T12:04:32.992Z","2025-12-23T12:04:32.992Z",29049,436224,,"PIT-03",true,"2017-04-30T17:00:00.000Z",,,"2025-11-26T12:04:33.338Z","2025-11-26T12:04:33.338Z"
"cmifyiw8r04sa2o7g9pe1js77","HD-0221","Scania R500-221","Scania","R500",2015,25,279,"REFUELING","2025-11-02T12:04:32.992Z","2025-12-02T12:04:32.992Z",36878,562278,"cmifyivpc041m2o7g2v2o91qh","Workshop",true,"2015-01-14T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.340Z","2025-11-26T12:04:33.340Z"
"cmifyiw8t04sc2o7geoh18r0i","HD-0222","Volvo FM440-222","Volvo","FM440",2016,22,409,"REFUELING","2025-11-01T12:04:32.992Z","2025-12-01T12:04:32.992Z",32750,493167,"cmifyivpd041o2o7gr4xz5o8u","Pool",true,"2016-07-10T17:00:00.000Z",,,"2025-11-26T12:04:33.341Z","2025-11-26T12:04:33.341Z"
"cmifyiw8u04se2o7gm6l9dd4v","HD-0223","Hino Profia FM320-223","Hino","Profia FM320",2015,22,413,"DUMPING","2025-10-17T12:04:32.992Z","2025-11-16T12:04:32.992Z",35546,539308,"cmifyivpe041q2o7gpm0yzx2j","PIT-01",true,"2015-06-12T17:00:00.000Z",,,"2025-11-26T12:04:33.343Z","2025-11-26T12:04:33.343Z"
"cmifyiw8w04sg2o7g38oxb660","HD-0224","Mitsubishi Fuso FV517RL-224","Mitsubishi Fuso","FV517RL",2018,30,379,"LOADING","2025-10-25T12:04:32.992Z","2025-11-24T12:04:32.992Z",26309,404543,"cmifyivpf041s2o7g7j52u0ow","En-route",true,"2018-02-20T17:00:00.000Z",,,"2025-11-26T12:04:33.344Z","2025-11-26T12:04:33.344Z"
"cmifyiw8x04si2o7g4j06476q","HD-0225","Mercedes-Benz Actros 4144-225","Mercedes-Benz","Actros 4144",2024,21,276,"IN_QUEUE","2025-11-05T12:04:32.992Z","2025-12-05T12:04:32.992Z",3514,53268,"cmifyivph041u2o7go2br3qc0","ROM-01",true,"2024-08-21T17:00:00.000Z",,,"2025-11-26T12:04:33.346Z","2025-11-26T12:04:33.346Z"
"cmifyiw8z04sk2o7g6iscltac","HD-0226","Scania G440-226","Scania","G440",2017,33,296,"IDLE","2025-11-05T12:04:32.992Z","2025-12-05T12:04:32.992Z",29293,446612,"cmifyivpi041w2o7gvrzkyylc","PIT-01",true,"2017-02-08T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.347Z","2025-11-26T12:04:33.347Z"
"cmifyiw9004sm2o7gq4l28c7z","HD-0227","Volvo FH540-227","Volvo","FH540",2015,38,323,"IN_QUEUE","2025-10-27T12:04:32.992Z","2025-11-26T12:04:32.992Z",35347,532542,"cmifyivpj041y2o7gra8t497g","ROM-01",true,"2015-11-08T17:00:00.000Z",,,"2025-11-26T12:04:33.348Z","2025-11-26T12:04:33.348Z"
"cmifyiw9204so2o7gq02lbga5","HD-0228","Mitsubishi Fuso FM517HS-228","Mitsubishi Fuso","FM517HS",2020,27,321,"IDLE","2025-10-14T12:04:32.992Z","2025-11-13T12:04:32.992Z",17673,270493,,"Crusher",true,"2020-01-08T17:00:00.000Z",,,"2025-11-26T12:04:33.350Z","2025-11-26T12:04:33.350Z"
"cmifyiw9304sq2o7gsjrdhk1a","HD-0229","Hino FM285JM-229","Hino","FM285JM",2019,27,268,"IN_QUEUE","2025-10-21T12:04:32.992Z","2025-11-20T12:04:32.992Z",22335,336506,"cmifyivpm04222o7gxh4n5nyk","Workshop",true,"2019-10-06T17:00:00.000Z",,,"2025-11-26T12:04:33.351Z","2025-11-26T12:04:33.351Z"
"cmifyiw9504ss2o7gpzrjo2ko","HD-0230","Volvo FM440-230","Volvo","FM440",2017,26,377,"LOADING","2025-10-20T12:04:32.992Z","2025-11-19T12:04:32.992Z",29558,452167,"cmifyivpn04242o7gk8iuttqa","Crusher",true,"2017-11-30T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.353Z","2025-11-26T12:04:33.353Z"
"cmifyiw9704su2o7ghoq0mzyt","HD-0231","Mercedes-Benz Axor 3340-231","Mercedes-Benz","Axor 3340",2022,31,416,"LOADING","2025-11-13T12:04:32.992Z","2025-12-13T12:04:32.992Z",10524,159047,"cmifyivpo04262o7g62wjilc9","ROM-02",true,"2022-05-08T17:00:00.000Z",,,"2025-11-26T12:04:33.355Z","2025-11-26T12:04:33.355Z"
"cmifyiw9804sw2o7gy2c24rh7","HD-0232","Mercedes-Benz Axor 3340-232","Mercedes-Benz","Axor 3340",2023,33,287,"HAULING","2025-11-15T12:04:32.992Z","2025-12-15T12:04:32.992Z",8518,131816,"cmifyivpq04282o7gt9ahzukt","Pool",false,"2023-12-07T17:00:00.000Z",,,"2025-11-26T12:04:33.356Z","2025-11-26T12:04:33.356Z"
"cmifyiw9a04sy2o7gv6hcvrzp","HD-0233","Scania R500-233","Scania","R500",2022,31,361,"STANDBY","2025-11-06T12:04:32.992Z","2025-12-06T12:04:32.992Z",11641,176511,,"Pool",true,"2022-11-11T17:00:00.000Z",,,"2025-11-26T12:04:33.358Z","2025-11-26T12:04:33.358Z"
"cmifyiw9b04t02o7gxxg07ksb","HD-0234","Hino FM285JM-234","Hino","FM285JM",2023,38,289,"STANDBY","2025-11-05T12:04:32.992Z","2025-12-05T12:04:32.992Z",7289,110390,,"En-route",true,"2023-04-27T17:00:00.000Z",,,"2025-11-26T12:04:33.360Z","2025-11-26T12:04:33.360Z"
"cmifyiw9d04t22o7g14b6c6kp","HD-0235","Mercedes-Benz Actros 4144-235","Mercedes-Benz","Actros 4144",2016,22,278,"REFUELING","2025-10-20T12:04:32.992Z","2025-11-19T12:04:32.992Z",33254,501241,,"Workshop",true,"2016-05-18T17:00:00.000Z",,,"2025-11-26T12:04:33.361Z","2025-11-26T12:04:33.361Z"
"cmifyiw9e04t42o7g4mqv8vc6","HD-0236","Volvo FMX500-236","Volvo","FMX500",2022,39,390,"DUMPING","2025-10-23T12:04:32.992Z","2025-11-22T12:04:32.992Z",11010,171661,"cmifyivpv042g2o7gsv64vek4","Pool",true,"2022-08-14T17:00:00.000Z",,,"2025-11-26T12:04:33.362Z","2025-11-26T12:04:33.362Z"
"cmifyiw9g04t62o7gwwzxysnk","HD-0237","Mitsubishi Fuso FV517RL-237","Mitsubishi Fuso","FV517RL",2020,37,291,"MAINTENANCE","2025-11-15T12:04:32.992Z","2025-12-15T12:04:32.992Z",18923,289180,,"En-route",true,"2020-11-16T17:00:00.000Z",,,"2025-11-26T12:04:33.364Z","2025-11-26T12:04:33.364Z"
"cmifyiw9h04t82o7gj8z3cpuo","HD-0238","Scania P410-238","Scania","P410",2016,39,412,"IN_QUEUE","2025-11-06T12:04:32.992Z","2025-12-06T12:04:32.992Z",32108,491216,"cmifyivpy042k2o7g67aw8sn6","PIT-01",true,"2016-01-18T17:00:00.000Z",,,"2025-11-26T12:04:33.365Z","2025-11-26T12:04:33.365Z"
"cmifyiw9j04ta2o7gfgexnzv6","HD-0239","UD Trucks Quester CWE280-239","UD Trucks","Quester CWE280",2023,28,335,"STANDBY","2025-11-26T12:04:32.992Z","2025-12-26T12:04:32.992Z",8906,139651,,"Workshop",true,"2023-06-12T17:00:00.000Z",,,"2025-11-26T12:04:33.367Z","2025-11-26T12:04:33.367Z"
"cmifyiw9k04tc2o7gylzadmh0","HD-0240","Mercedes-Benz Axor 3340-240","Mercedes-Benz","Axor 3340",2016,31,288,"IDLE","2025-10-14T12:04:32.992Z","2025-11-13T12:04:32.992Z",32855,494256,,"Stockpile-01",true,"2016-06-20T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.368Z","2025-11-26T12:04:33.368Z"
"cmifyiw9m04te2o7gkzqrs6ta","HD-0241","Volvo FH540-241","Volvo","FH540",2017,28,259,"MAINTENANCE","2025-11-06T12:04:32.992Z","2025-12-06T12:04:32.992Z",28170,427525,,"ROM-01",true,"2017-11-09T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.370Z","2025-11-26T12:04:33.370Z"
"cmifyiw9o04tg2o7g3tg0vilq","HD-0242","Mercedes-Benz Axor 3340-242","Mercedes-Benz","Axor 3340",2019,22,328,"STANDBY","2025-10-23T12:04:32.992Z","2025-11-22T12:04:32.992Z",21281,326938,,"ROM-01",true,"2019-01-11T17:00:00.000Z",,,"2025-11-26T12:04:33.372Z","2025-11-26T12:04:33.372Z"
"cmifyiw9p04ti2o7gaagfoy3i","HD-0243","Mercedes-Benz Actros 4144-243","Mercedes-Benz","Actros 4144",2020,33,326,"STANDBY","2025-11-24T12:04:32.992Z","2025-12-24T12:04:32.992Z",18118,274441,,"En-route",true,"2020-03-06T17:00:00.000Z",,,"2025-11-26T12:04:33.374Z","2025-11-26T12:04:33.374Z"
"cmifyiw9r04tk2o7gmuwk7t82","HD-0244","UD Trucks Quester CWE280-244","UD Trucks","Quester CWE280",2017,30,322,"DUMPING","2025-11-15T12:04:32.992Z","2025-12-15T12:04:32.992Z",28514,431390,"cmifyivq6042w2o7gj69b8iyq","ROM-02",true,"2017-04-22T17:00:00.000Z",,,"2025-11-26T12:04:33.375Z","2025-11-26T12:04:33.375Z"
"cmifyiw9s04tm2o7gxdmwanh3","HD-0245","Scania G440-245","Scania","G440",2021,23,392,"IN_QUEUE","2025-10-18T12:04:32.992Z","2025-11-17T12:04:32.992Z",15498,235051,"cmifyivq7042y2o7gj41m8tdr","ROM-01",true,"2021-05-02T17:00:00.000Z",,,"2025-11-26T12:04:33.376Z","2025-11-26T12:04:33.376Z"
"cmifyiw9u04to2o7gyw8usxg6","HD-0246","UD Trucks Quester CGE420-246","UD Trucks","Quester CGE420",2017,22,364,"REFUELING","2025-11-21T12:04:32.992Z","2025-12-21T12:04:32.992Z",29722,451984,,"En-route",true,"2017-08-02T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.378Z","2025-11-26T12:04:33.378Z"
"cmifyiw9v04tq2o7g2m3yff1x","HD-0247","Mercedes-Benz Actros 4144-247","Mercedes-Benz","Actros 4144",2016,30,440,"IN_QUEUE","2025-11-03T12:04:32.992Z","2025-12-03T12:04:32.992Z",33325,506822,"cmifyivqa04322o7gywl1iaf3","PIT-01",true,"2016-01-10T17:00:00.000Z",,,"2025-11-26T12:04:33.379Z","2025-11-26T12:04:33.379Z"
"cmifyiw9x04ts2o7gx821v5d9","HD-0248","Volvo FM440-248","Volvo","FM440",2020,21,431,"MAINTENANCE","2025-11-17T12:04:32.992Z","2025-12-17T12:04:32.992Z",18179,273753,,"Pool",false,"2020-05-19T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.381Z","2025-11-26T12:04:33.381Z"
"cmifyiw9y04tu2o7gmo90moxf","HD-0249","Mercedes-Benz Actros 4144-249","Mercedes-Benz","Actros 4144",2018,31,355,"STANDBY","2025-11-23T12:04:32.992Z","2025-12-23T12:04:32.992Z",24756,380864,,"Pool",true,"2018-08-13T17:00:00.000Z",,,"2025-11-26T12:04:33.382Z","2025-11-26T12:04:33.382Z"
"cmifyiw9z04tw2o7ghi4o9l0s","HD-0250","UD Trucks Quester CGE420-250","UD Trucks","Quester CGE420",2017,32,339,"LOADING","2025-11-03T12:04:32.992Z","2025-12-03T12:04:32.992Z",28682,432517,"cmifyivqe04382o7gkjwj7qjc","PIT-01",true,"2017-03-09T17:00:00.000Z",,,"2025-11-26T12:04:33.384Z","2025-11-26T12:04:33.384Z"
"cmifyiwa104ty2o7gubji7ut1","HD-0251","Hino Ranger FM285JD-251","Hino","Ranger FM285JD",2021,38,300,"IDLE","2025-10-26T12:04:32.992Z","2025-11-25T12:04:32.992Z",14073,214941,"cmifyivqf043a2o7g87iffrd5","PIT-01",true,"2021-04-18T17:00:00.000Z",,,"2025-11-26T12:04:33.385Z","2025-11-26T12:04:33.385Z"
"cmifyiwa204u02o7gljogw3gs","HD-0252","UD Trucks Quon GWE370-252","UD Trucks","Quon GWE370",2022,21,264,"IDLE","2025-11-18T12:04:32.992Z","2025-12-18T12:04:32.992Z",11356,175378,"cmifyivqg043c2o7ge4xzq07d","PIT-03",true,"2022-04-21T17:00:00.000Z",,,"2025-11-26T12:04:33.387Z","2025-11-26T12:04:33.387Z"
"cmifyiwa404u22o7gpsqkbcko","HD-0253","UD Trucks Quon GWE370-253","UD Trucks","Quon GWE370",2022,38,415,"IN_QUEUE","2025-11-26T12:04:32.992Z","2025-12-26T12:04:32.992Z",11317,175877,"cmifyivqi043e2o7g96rhkhru","ROM-01",true,"2022-04-11T17:00:00.000Z",,,"2025-11-26T12:04:33.388Z","2025-11-26T12:04:33.388Z"
"cmifyiwa604u42o7gpra4irle","HD-0254","Hino Ranger FM285JD-254","Hino","Ranger FM285JD",2019,21,257,"STANDBY","2025-10-30T12:04:32.992Z","2025-11-29T12:04:32.992Z",22064,340503,,"Stockpile-01",true,"2019-11-17T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.390Z","2025-11-26T12:04:33.390Z"
"cmifyiwa704u62o7gi2s9r8bs","HD-0255","UD Trucks Quon GWE370-255","UD Trucks","Quon GWE370",2015,33,347,"STANDBY","2025-11-15T12:04:32.992Z","2025-12-15T12:04:32.992Z",35882,546311,,"Stockpile-01",true,"2015-10-17T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.391Z","2025-11-26T12:04:33.391Z"
"cmifyiwa804u82o7g92wdmkgg","HD-0256","Mitsubishi Fuso FJ2528R-256","Mitsubishi Fuso","FJ2528R",2016,31,357,"MAINTENANCE","2025-10-28T12:04:32.992Z","2025-11-27T12:04:32.992Z",31858,486598,,"Stockpile-01",true,"2016-05-25T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.393Z","2025-11-26T12:04:33.393Z"
"cmifyiwaa04ua2o7gagfvn513","HD-0257","Mercedes-Benz Arocs 4143-257","Mercedes-Benz","Arocs 4143",2022,30,274,"REFUELING","2025-11-24T12:04:32.992Z","2025-12-24T12:04:32.992Z",10717,169154,,"PIT-02",true,"2022-11-23T17:00:00.000Z",,,"2025-11-26T12:04:33.394Z","2025-11-26T12:04:33.394Z"
"cmifyiwab04uc2o7gm6hmvlr9","HD-0258","Mitsubishi Fuso FV517RL-258","Mitsubishi Fuso","FV517RL",2021,34,416,"IDLE","2025-10-17T12:04:32.992Z","2025-11-16T12:04:32.992Z",14310,217030,"cmifyivqp043o2o7g5q668e1t","Stockpile-01",true,"2021-07-26T17:00:00.000Z",,,"2025-11-26T12:04:33.396Z","2025-11-26T12:04:33.396Z"
"cmifyiwad04ue2o7gop63xzy0","HD-0259","Mitsubishi Fuso FJ2528R-259","Mitsubishi Fuso","FJ2528R",2017,29,352,"HAULING","2025-11-01T12:04:32.992Z","2025-12-01T12:04:32.992Z",29452,445399,"cmifyivqq043q2o7gg23wz9u7","PIT-03",true,"2017-10-08T17:00:00.000Z",,,"2025-11-26T12:04:33.397Z","2025-11-26T12:04:33.397Z"
"cmifyiwae04ug2o7ggrtvt40p","HD-0260","Mercedes-Benz Arocs 4143-260","Mercedes-Benz","Arocs 4143",2019,25,410,"STANDBY","2025-11-03T12:04:32.992Z","2025-12-03T12:04:32.992Z",22294,336246,,"PIT-03",true,"2019-06-06T17:00:00.000Z",,,"2025-11-26T12:04:33.398Z","2025-11-26T12:04:33.398Z"
"cmifyiwaf04ui2o7g3r8vtt2p","HD-0261","Volvo FM440-261","Volvo","FM440",2024,32,310,"MAINTENANCE","2025-11-17T12:04:32.992Z","2025-12-17T12:04:32.992Z",5052,85224,,"En-route",true,"2024-08-12T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.400Z","2025-11-26T12:04:33.400Z"
"cmifyiwah04uk2o7gwaegth5r","HD-0262","Mitsubishi Fuso FV517RL-262","Mitsubishi Fuso","FV517RL",2017,38,428,"LOADING","2025-10-16T12:04:32.992Z","2025-11-15T12:04:32.992Z",29603,450056,"cmifyivqu043w2o7grv3cycxq","ROM-01",true,"2017-10-06T17:00:00.000Z",,,"2025-11-26T12:04:33.401Z","2025-11-26T12:04:33.401Z"
"cmifyiwai04um2o7gzzmz0lxt","HD-0263","Hino FM285JM-263","Hino","FM285JM",2015,20,288,"REFUELING","2025-10-27T12:04:32.992Z","2025-11-26T12:04:32.992Z",36452,547963,"cmifyivqv043y2o7gzb0e867d","ROM-02",true,"2015-05-23T17:00:00.000Z",,,"2025-11-26T12:04:33.403Z","2025-11-26T12:04:33.403Z"
"cmifyiwak04uo2o7gg6tg3d70","HD-0264","Hino Profia FM320-264","Hino","Profia FM320",2018,29,438,"HAULING","2025-10-24T12:04:32.992Z","2025-11-23T12:04:32.992Z",25712,389954,,"PIT-03",true,"2018-11-30T17:00:00.000Z",,,"2025-11-26T12:04:33.405Z","2025-11-26T12:04:33.405Z"
"cmifyiwam04uq2o7g907qspts","HD-0265","Volvo FMX500-265","Volvo","FMX500",2018,30,362,"LOADING","2025-11-22T12:04:32.992Z","2025-12-22T12:04:32.992Z",25528,389512,"cmifyivqy04422o7gvkqwnhl7","Pool",true,"2018-02-02T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.406Z","2025-11-26T12:04:33.406Z"
"cmifyiwan04us2o7gw7l4fxro","HD-0266","Volvo FM440-266","Volvo","FM440",2017,27,431,"IDLE","2025-11-17T12:04:32.992Z","2025-12-17T12:04:32.992Z",28077,429165,"cmifyivqz04442o7gaginbzci","PIT-03",false,"2017-05-26T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.408Z","2025-11-26T12:04:33.408Z"
"cmifyiwap04uu2o7gzny7pzxy","HD-0267","UD Trucks Quester CWE280-267","UD Trucks","Quester CWE280",2015,23,273,"DUMPING","2025-10-14T12:04:32.992Z","2025-11-13T12:04:32.992Z",36061,544576,"cmifyivr004462o7giepnq2tj","Workshop",true,"2015-09-02T17:00:00.000Z",,,"2025-11-26T12:04:33.409Z","2025-11-26T12:04:33.409Z"
"cmifyiwaq04uw2o7gxp5w84gi","HD-0268","Scania G440-268","Scania","G440",2018,29,415,"DUMPING","2025-11-14T12:04:32.992Z","2025-12-14T12:04:32.992Z",25905,394189,"cmifyivr104482o7gslwjgi5q","ROM-01",true,"2018-12-18T17:00:00.000Z",,,"2025-11-26T12:04:33.411Z","2025-11-26T12:04:33.411Z"
"cmifyiwas04uy2o7gert3jp2a","HD-0269","Volvo FMX500-269","Volvo","FMX500",2016,21,254,"STANDBY","2025-11-05T12:04:32.992Z","2025-12-05T12:04:32.992Z",31655,480375,,"ROM-02",true,"2016-10-22T17:00:00.000Z",,,"2025-11-26T12:04:33.412Z","2025-11-26T12:04:33.412Z"
"cmifyiwat04v02o7gjs3yhiah","HD-0270","Volvo FM440-270","Volvo","FM440",2024,33,331,"IDLE","2025-11-13T12:04:32.992Z","2025-12-13T12:04:32.992Z",4622,74921,,"En-route",true,"2024-02-13T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.414Z","2025-11-26T12:04:33.414Z"
"cmifyiwav04v22o7gqxn4pzfn","HD-0271","Hino FM260JD-271","Hino","FM260JD",2024,25,265,"IN_QUEUE","2025-10-22T12:04:32.992Z","2025-11-21T12:04:32.992Z",3616,61406,"cmifyivr6044e2o7gjlm8u9rb","Stockpile-01",true,"2024-04-18T17:00:00.000Z",,,"2025-11-26T12:04:33.415Z","2025-11-26T12:04:33.415Z"
"cmifyiwaw04v42o7g09et9bda","HD-0272","Volvo FM440-272","Volvo","FM440",2022,23,343,"DUMPING","2025-10-27T12:04:32.992Z","2025-11-26T12:04:32.992Z",11418,176878,"cmifyivr7044g2o7gfqr5ksba","ROM-02",true,"2022-09-27T17:00:00.000Z",,,"2025-11-26T12:04:33.417Z","2025-11-26T12:04:33.417Z"
"cmifyiway04v62o7gylh1iav4","HD-0273","Hino Profia FM320-273","Hino","Profia FM320",2024,33,421,"IN_QUEUE","2025-10-22T12:04:32.992Z","2025-11-21T12:04:32.992Z",3853,65185,"cmifyivr8044i2o7gb08hfb18","PIT-02",true,"2024-02-16T17:00:00.000Z",,,"2025-11-26T12:04:33.418Z","2025-11-26T12:04:33.418Z"
"cmifyiwaz04v82o7g79fijso4","HD-0274","Mercedes-Benz Arocs 4143-274","Mercedes-Benz","Arocs 4143",2016,26,301,"STANDBY","2025-10-15T12:04:32.992Z","2025-11-14T12:04:32.992Z",32576,493811,,"Workshop",true,"2016-07-16T17:00:00.000Z",,,"2025-11-26T12:04:33.420Z","2025-11-26T12:04:33.420Z"
"cmifyiwb104va2o7g8qjc0pox","HD-0275","Mitsubishi Fuso FV517RL-275","Mitsubishi Fuso","FV517RL",2024,22,276,"REFUELING","2025-11-25T12:04:32.992Z","2025-12-25T12:04:32.992Z",4311,67289,"cmifyivrb044m2o7gp8ru2dnm","ROM-01",false,"2024-04-22T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.422Z","2025-11-26T12:04:33.422Z"
"cmifyiwb304vc2o7gzmdht4s4","HD-0276","Mitsubishi Fuso FJ2528R-276","Mitsubishi Fuso","FJ2528R",2023,34,420,"REFUELING","2025-10-22T12:04:32.992Z","2025-11-21T12:04:32.992Z",8445,129049,"cmifyivrc044o2o7gd241x12h","PIT-02",true,"2023-09-12T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.423Z","2025-11-26T12:04:33.423Z"
"cmifyiwb404ve2o7gp3rnmfn4","HD-0277","Volvo FH540-277","Volvo","FH540",2015,33,384,"IDLE","2025-10-15T12:04:32.992Z","2025-11-14T12:04:32.992Z",36670,550817,"cmifyivre044q2o7gtkigoy0d","En-route",true,"2015-01-04T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.425Z","2025-11-26T12:04:33.425Z"
"cmifyiwb604vg2o7gx3nm19am","HD-0278","Mercedes-Benz Arocs 4143-278","Mercedes-Benz","Arocs 4143",2016,26,327,"REFUELING","2025-11-26T12:04:32.992Z","2025-12-26T12:04:32.992Z",32311,489091,"cmifyivrf044s2o7gme7yvo5t","ROM-01",true,"2016-12-07T17:00:00.000Z",,,"2025-11-26T12:04:33.426Z","2025-11-26T12:04:33.426Z"
"cmifyiwb704vi2o7gchyuf92t","HD-0279","Hino Ranger FM285JD-279","Hino","Ranger FM285JD",2018,32,314,"REFUELING","2025-10-26T12:04:32.992Z","2025-11-25T12:04:32.992Z",24726,371432,"cmifyivrg044u2o7gytgg83yn","En-route",true,"2018-03-18T17:00:00.000Z",,,"2025-11-26T12:04:33.428Z","2025-11-26T12:04:33.428Z"
"cmifyiwb904vk2o7ginulq9ww","HD-0280","Volvo FM440-280","Volvo","FM440",2024,26,336,"LOADING","2025-11-05T12:04:32.992Z","2025-12-05T12:04:32.992Z",4511,73038,"cmifyivri044w2o7g63s346cy","PIT-03",true,"2024-01-05T17:00:00.000Z",,,"2025-11-26T12:04:33.429Z","2025-11-26T12:04:33.429Z"
"cmifyiwba04vm2o7gjq9mlf1t","HD-0281","Mitsubishi Fuso FJ2528R-281","Mitsubishi Fuso","FJ2528R",2023,31,343,"REFUELING","2025-11-22T12:04:32.992Z","2025-12-22T12:04:32.992Z",7463,121735,,"Crusher",true,"2023-07-19T17:00:00.000Z",,,"2025-11-26T12:04:33.431Z","2025-11-26T12:04:33.431Z"
"cmifyiwbc04vo2o7gkkezqpvc","HD-0282","Mitsubishi Fuso FJ2528R-282","Mitsubishi Fuso","FJ2528R",2023,38,259,"DUMPING","2025-10-15T12:04:32.992Z","2025-11-14T12:04:32.992Z",7025,113235,"cmifyivrm04502o7g5jzam1ak","Crusher",true,"2023-01-05T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.432Z","2025-11-26T12:04:33.432Z"
"cmifyiwbd04vq2o7ghjbhpdw7","HD-0283","Scania P410-283","Scania","P410",2022,39,328,"DUMPING","2025-11-01T12:04:32.992Z","2025-12-01T12:04:32.992Z",11899,182953,,"ROM-01",false,"2022-11-21T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.433Z","2025-11-26T12:04:33.433Z"
"cmifyiwbf04vs2o7g059vemds","HD-0284","Mercedes-Benz Axor 3340-284","Mercedes-Benz","Axor 3340",2024,39,273,"IN_QUEUE","2025-10-24T12:04:32.992Z","2025-11-23T12:04:32.992Z",5251,84942,"cmifyivro04542o7geqev2d2a","PIT-03",true,"2024-05-17T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.435Z","2025-11-26T12:04:33.435Z"
"cmifyiwbg04vu2o7gbi9kac36","HD-0285","Scania P410-285","Scania","P410",2019,24,371,"REFUELING","2025-10-18T12:04:32.992Z","2025-11-17T12:04:32.992Z",22890,351491,,"PIT-03",true,"2019-05-11T17:00:00.000Z",,,"2025-11-26T12:04:33.436Z","2025-11-26T12:04:33.436Z"
"cmifyiwbi04vw2o7gnsooghvg","HD-0286","Mitsubishi Fuso FV517RL-286","Mitsubishi Fuso","FV517RL",2023,24,422,"LOADING","2025-11-16T12:04:32.992Z","2025-12-16T12:04:32.992Z",8816,135346,"cmifyivrr04582o7ggqqlv67u","Workshop",true,"2023-03-16T17:00:00.000Z",,,"2025-11-26T12:04:33.438Z","2025-11-26T12:04:33.438Z"
"cmifyiwbj04vy2o7gcid8f63s","HD-0287","UD Trucks Quester CGE420-287","UD Trucks","Quester CGE420",2024,35,424,"IN_QUEUE","2025-10-29T12:04:32.992Z","2025-11-28T12:04:32.992Z",3565,62103,"cmifyivrt045a2o7gk5lwk8dg","PIT-02",true,"2024-03-25T17:00:00.000Z",,,"2025-11-26T12:04:33.440Z","2025-11-26T12:04:33.440Z"
"cmifyiwbl04w02o7g9swmn9pn","HD-0288","Scania P410-288","Scania","P410",2018,22,365,"IN_QUEUE","2025-10-17T12:04:32.992Z","2025-11-16T12:04:32.992Z",26242,403257,"cmifyivru045c2o7gaksyjn3c","PIT-01",true,"2018-05-04T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.441Z","2025-11-26T12:04:33.441Z"
"cmifyiwbm04w22o7gzihx5ipl","HD-0289","UD Trucks Quester CGE420-289","UD Trucks","Quester CGE420",2023,21,356,"HAULING","2025-11-22T12:04:32.992Z","2025-12-22T12:04:32.992Z",7294,111801,"cmifyivrv045e2o7gusdd5w2t","PIT-03",false,"2023-05-24T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.443Z","2025-11-26T12:04:33.443Z"
"cmifyiwbo04w42o7gb6nzlz91","HD-0290","Scania P410-290","Scania","P410",2022,31,424,"STANDBY","2025-10-19T12:04:32.992Z","2025-11-18T12:04:32.992Z",11790,179176,,"En-route",true,"2022-07-20T17:00:00.000Z",,,"2025-11-26T12:04:33.444Z","2025-11-26T12:04:33.444Z"
"cmifyiwbp04w62o7gdp9wr92g","HD-0291","Volvo FM440-291","Volvo","FM440",2023,38,285,"REFUELING","2025-11-17T12:04:32.992Z","2025-12-17T12:04:32.992Z",7900,127137,"cmifyivry045i2o7gm4fig9kr","ROM-02",true,"2023-10-06T17:00:00.000Z",,,"2025-11-26T12:04:33.446Z","2025-11-26T12:04:33.446Z"
